name,family,benchmark_group,split,cost_bps,selected_development_candidate,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings,multiplier,expansion_model,leadership_model,top20_model
dynamic_tilt_logistic_regression_m2_0,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,development,50,False,0.20223950858118078,0.6689363860805689,0.6176513656847548,0.35053861047096224,0.4101448548908706,-0.5769393229164232,0.32731253420908596,0.0325944170771757,0.38122605363984674,0.29774999999999996,0.6187739463601533,11.896962233169129,-0.35443196794474696,0.44000035475806665,1.2490421455938698,2.0,target_a_btc_eth_upside__logistic_regression,target_b_eth_leadership__logistic_regression,
dynamic_tilt_logistic_regression_m2_0,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,holdout,50,False,0.1495078986082059,0.7006836203156576,0.8674052816667243,0.8234899857540889,0.2384757694350119,-0.1815539972490352,0.22676579925650558,0.027137546468401483,0.26022304832713755,0.07300000000000001,0.7397769516728625,9.90520446096654,-0.05901839956740085,0.16851473601979672,0.8587360594795539,2.0,target_a_btc_eth_upside__logistic_regression,target_b_eth_leadership__logistic_regression,
dynamic_tilt_logistic_regression_m2_0,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,development,100,False,0.13266822914022036,0.5234982804557392,0.48526996863028027,0.21502883739495615,0.4104617223333172,-0.6169787771141635,0.32676518883415434,0.0325944170771757,0.38122605363984674,0.5954999999999999,0.6187739463601533,11.896962233169129,-0.35903258368717894,0.43251944636008277,1.2490421455938698,2.0,target_a_btc_eth_upside__logistic_regression,target_b_eth_leadership__logistic_regression,
dynamic_tilt_logistic_regression_m2_0,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,holdout,100,False,0.09376442755453218,0.49139116070810546,0.6114583669549656,0.4831749728618607,0.239259580923337,-0.19405894928531275,0.22490706319702602,0.027137546468401483,0.26022304832713755,0.14600000000000002,0.7397769516728625,9.90520446096654,-0.06317097269525318,0.15891100884115605,0.8587360594795539,2.0,target_a_btc_eth_upside__logistic_regression,target_b_eth_leadership__logistic_regression,
balanced_elastic_net_logistic_m0_5,Balanced BTC/ETH expansion probability exposure multiplier.,balanced_btc_eth,development,10,False,0.1997566284269765,0.7597005352886032,0.7559326011341365,0.43787927125506687,0.29984702463789287,-0.45619110458100964,0.32676518883415434,0.0180623973727422,0.30842911877394635,0.033,0.6915708812260537,6.592775041050903,-0.22336765343852127,0.24611835548060168,1.2337164750957854,0.5,target_a_btc_eth_upside__elastic_net_logistic,,
balanced_elastic_net_logistic_m0_5,Balanced BTC/ETH expansion probability exposure multiplier.,balanced_btc_eth,holdout,10,False,0.10438409015201411,0.6380146363159706,0.7006478334961942,0.614867136436505,0.1810725853121909,-0.16976690404528305,0.21561338289962825,0.01858736059479554,0.20817843866171004,0.01,0.79182156133829,6.784386617100372,-0.057144844928577854,0.12567730320073967,0.8327137546468402,0.5,target_a_btc_eth_upside__elastic_net_logistic,,
balanced_elastic_net_logistic_m0_5,Balanced BTC/ETH expansion probability exposure multiplier.,balanced_btc_eth,development,25,False,0.18794205438591294,0.7266217547665006,0.7248627648374553,0.4085068397034425,0.2998875014835599,-0.4600707653324737,0.3262178434592228,0.0180623973727422,0.30842911877394635,0.08249999999999999,0.6915708812260537,6.592775041050903,-0.22336765343852127,0.2442636784558221,1.2337164750957854,0.5,target_a_btc_eth_upside__elastic_net_logistic,,
balanced_elastic_net_logistic_m0_5,Balanced BTC/ETH expansion probability exposure multiplier.,balanced_btc_eth,holdout,25,False,0.09321840991566321,0.5820518656971894,0.6427968811322332,0.543135423731075,0.18099826827787824,-0.17163014202848026,0.21561338289962825,0.01858736059479554,0.20817843866171004,0.025,0.79182156133829,6.784386617100372,-0.057847427918136574,0.12567730320073967,0.8327137546468402,0.5,target_a_btc_eth_upside__elastic_net_logistic,,
balanced_elastic_net_logistic_m0_5,Balanced BTC/ETH expansion probability exposure multiplier.,balanced_btc_eth,development,50,False,0.1684897632072826,0.6713917178630112,0.6725916051557388,0.3558755145998505,0.3000079381363418,-0.4734514072898045,0.3251231527093596,0.0180623973727422,0.30842911877394635,0.16499999999999998,0.6915708812260537,6.592775041050903,-0.22336765343852127,0.24117561932017106,1.2337164750957854,0.5,target_a_btc_eth_upside__elastic_net_logistic,,
balanced_elastic_net_logistic_m0_5,Balanced BTC/ETH expansion probability exposure multiplier.,balanced_btc_eth,holdout,50,False,0.07484104223776056,0.48843436772482934,0.5434386033636357,0.4283255585230809,0.18096477037042713,-0.174729340214536,0.2137546468401487,0.01858736059479554,0.20817843866171004,0.05,0.79182156133829,6.784386617100372,-0.05901839956740085,0.12567730320073967,0.8327137546468402,0.5,target_a_btc_eth_upside__elastic_net_logistic,,
balanced_elastic_net_logistic_m0_5,Balanced BTC/ETH expansion probability exposure multiplier.,balanced_btc_eth,development,100,False,0.13046527798228746,0.560694227870807,0.565648796754283,0.2613102342941491,0.300447126756332,-0.49927351041071966,0.32457580733442803,0.0180623973727422,0.30842911877394635,0.32999999999999996,0.6915708812260537,6.592775041050903,-0.22336765343852127,0.23874673363390309,1.2337164750957854,0.5,target_a_btc_eth_upside__elastic_net_logistic,,
balanced_elastic_net_logistic_m0_5,Balanced BTC/ETH expansion probability exposure multiplier.,balanced_btc_eth,holdout,100,False,0.0389417318789802,0.3005324566934988,0.3390055154450524,0.2152612346223247,0.1812365982366953,-0.18090452722387929,0.2137546468401487,0.01858736059479554,0.20817843866171004,0.1,0.79182156133829,6.784386617100372,-0.06136034286592962,0.12567730320073967,0.8327137546468402,0.5,target_a_btc_eth_upside__elastic_net_logistic,,
dynamic_tilt_elastic_net_logistic_m0_5,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,development,10,False,0.21335204084181103,0.8014046230466203,0.8059954834071428,0.4813203891021791,0.29724522413258836,-0.44326408286958874,0.3262178434592228,0.0247400109469075,0.30842911877394635,0.0452,0.6915708812260537,9.030103995621237,-0.20765912622322213,0.24318760030343234,1.2337164750957854,0.5,target_a_btc_eth_upside__elastic_net_logistic,target_b_eth_leadership__elastic_net_logistic,
dynamic_tilt_elastic_net_logistic_m0_5,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,holdout,10,False,0.1150323160039739,0.683062298207892,0.7737749203092785,0.6951575042297123,0.18383154227145307,-0.16547662264171126,0.21933085501858737,0.022676579925650555,0.20817843866171004,0.012199999999999999,0.79182156133829,8.276951672862454,-0.057144844928577854,0.1339731476847128,0.8327137546468402,0.5,target_a_btc_eth_upside__elastic_net_logistic,target_b_eth_leadership__elastic_net_logistic,
dynamic_tilt_elastic_net_logistic_m0_5,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,development,25,False,0.19702099702531517,0.7557356366379157,0.7622758808738433,0.43378455537154736,0.29728456607451936,-0.4541908986514325,0.3251231527093596,0.0247400109469075,0.30842911877394635,0.11299999999999999,0.6915708812260537,9.030103995621237,-0.20812922366663256,0.2402267405354106,1.2337164750957854,0.5,target_a_btc_eth_upside__elastic_net_logistic,target_b_eth_leadership__elastic_net_logistic,
dynamic_tilt_elastic_net_logistic_m0_5,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,holdout,25,False,0.1012971131059408,0.6158689648767264,0.7017540208978222,0.6033051025721471,0.18372896621019902,-0.16790362401058434,0.21933085501858737,0.022676579925650555,0.20817843866171004,0.030500000000000003,0.79182156133829,8.276951672862454,-0.057847427918136574,0.1326182420622828,0.8327137546468402,0.5,target_a_btc_eth_upside__elastic_net_logistic,target_b_eth_leadership__elastic_net_logistic,
dynamic_tilt_elastic_net_logistic_m0_5,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,development,50,False,0.17026625019969432,0.6795032936070289,0.6883513146254456,0.3591302239148332,0.29741324687790993,-0.4741072704592876,0.3240284619594964,0.0247400109469075,0.30842911877394635,0.22599999999999998,0.6915708812260537,9.030103995621237,-0.2089124094316951,0.23533908240654733,1.2337164750957854,0.5,target_a_btc_eth_upside__elastic_net_logistic,target_b_eth_leadership__elastic_net_logistic,
dynamic_tilt_elastic_net_logistic_m0_5,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,holdout,50,False,0.07875991311246588,0.5034473518040148,0.5779373023752468,0.457192883020405,0.18365493179033318,-0.1722684583192664,0.2174721189591078,0.022676579925650555,0.20817843866171004,0.061000000000000006,0.79182156133829,8.276951672862454,-0.05901839956740085,0.13036232976745898,0.8327137546468402,0.5,target_a_btc_eth_upside__elastic_net_logistic,target_b_eth_leadership__elastic_net_logistic,
dynamic_tilt_elastic_net_logistic_m0_5,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,development,100,False,0.11845350671665544,0.5268182747635417,0.5374224988473925,0.23142479957145806,0.2979068273746513,-0.5118444822508317,0.32348111658456485,0.0247400109469075,0.30842911877394635,0.45199999999999996,0.6915708812260537,9.030103995621237,-0.21047761855948977,0.2322875576812744,1.2337164750957854,0.5,target_a_btc_eth_upside__elastic_net_logistic,target_b_eth_leadership__elastic_net_logistic,
dynamic_tilt_elastic_net_logistic_m0_5,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,holdout,100,False,0.03498698948293377,0.2777814505634662,0.32339578918989814,0.19335921652109458,0.18387055934682858,-0.18094296259789022,0.2174721189591078,0.022676579925650555,0.20817843866171004,0.12200000000000001,0.79182156133829,8.276951672862454,-0.06136034286592962,0.12585898806225781,0.8327137546468402,0.5,target_a_btc_eth_upside__elastic_net_logistic,target_b_eth_leadership__elastic_net_logistic,
balanced_elastic_net_logistic_m1_0,Balanced BTC/ETH expansion probability exposure multiplier.,balanced_btc_eth,development,10,False,0.21647757875678586,0.699122942907674,0.6292986011549814,0.3880588175405663,0.41054340020805274,-0.5578473390419896,0.33059660645867545,0.027914614121510674,0.38122605363984674,0.051000000000000004,0.6187739463601533,10.188834154351396,-0.36486113195964576,0.41294805371825793,1.2490421455938698,1.0,target_a_btc_eth_upside__elastic_net_logistic,,
balanced_elastic_net_logistic_m1_0,Balanced BTC/ETH expansion probability exposure multiplier.,balanced_btc_eth,holdout,10,False,0.2569368549573603,1.022553499525173,1.3077418239706535,1.4236449626356877,0.2543668194805266,-0.1804781822018856,0.22490706319702602,0.026022304832713755,0.266728624535316,0.014,0.733271375464684,9.498141263940521,-0.057686720710772965,0.22908005941445375,0.8587360594795539,1.0,target_a_btc_eth_upside__elastic_net_logistic,,
balanced_elastic_net_logistic_m1_0,Balanced BTC/ETH expansion probability exposure multiplier.,balanced_btc_eth,development,25,False,0.19804789870084094,0.6619561832432335,0.5970933684786616,0.3504593260341865,0.41050611172159834,-0.5651095119709322,0.32950191570881227,0.027914614121510674,0.38122605363984674,0.1275,0.6187739463601533,10.188834154351396,-0.3662132624059208,0.41075100257737485,1.2490421455938698,1.0,target_a_btc_eth_upside__elastic_net_logistic,,
balanced_elastic_net_logistic_m1_0,Balanced BTC/ETH expansion probability exposure multiplier.,balanced_btc_eth,holdout,25,False,0.2391580502897701,0.9664919765963123,1.2389606749974658,1.2984551899322043,0.2543802488591996,-0.1841866027754544,0.22490706319702602,0.026022304832713755,0.266728624535316,0.035,0.733271375464684,9.498141263940521,-0.05983982286898448,0.22818446959289007,0.8587360594795539,1.0,target_a_btc_eth_upside__elastic_net_logistic,,
balanced_elastic_net_logistic_m1_0,Balanced BTC/ETH expansion probability exposure multiplier.,balanced_btc_eth,development,50,False,0.16791864790074906,0.5999055665517524,0.5428973753378274,0.2910394433281407,0.41050623174393636,-0.5769618233890875,0.3278598795840175,0.027914614121510674,0.38122605363984674,0.255,0.6187739463601533,10.188834154351396,-0.36846256297192004,0.4070930459813842,1.2490421455938698,1.0,target_a_btc_eth_upside__elastic_net_logistic,,
balanced_elastic_net_logistic_m1_0,Balanced BTC/ETH expansion probability exposure multiplier.,balanced_btc_eth,holdout,50,False,0.2100539090267206,0.8727537584239407,1.12121688586502,1.103591004077878,0.25449459738590746,-0.19033673548493113,0.22304832713754646,0.026022304832713755,0.266728624535316,0.07,0.733271375464684,9.498141263940521,-0.06342103525723375,0.22669181989028364,0.8587360594795539,1.0,target_a_btc_eth_upside__elastic_net_logistic,,
balanced_elastic_net_logistic_m1_0,Balanced BTC/ETH expansion probability exposure multiplier.,balanced_btc_eth,development,100,False,0.10980162006426197,0.47553401498440434,0.4320167148418659,0.18018911893486483,0.4107399189141495,-0.6093687605185156,0.32731253420908596,0.027914614121510674,0.38122605363984674,0.51,0.6187739463601533,10.188834154351396,-0.3729452484069383,0.3997913651849516,1.2490421455938698,1.0,target_a_btc_eth_upside__elastic_net_logistic,,
balanced_elastic_net_logistic_m1_0,Balanced BTC/ETH expansion probability exposure multiplier.,balanced_btc_eth,holdout,100,False,0.15377312554927713,0.6846049300367012,0.8814216481534735,0.7592870752254233,0.2550674153603808,-0.20252303847477415,0.2211895910780669,0.026022304832713755,0.266728624535316,0.14,0.733271375464684,9.498141263940521,-0.07055615970418216,0.22370652048507056,0.8587360594795539,1.0,target_a_btc_eth_upside__elastic_net_logistic,,
dynamic_tilt_elastic_net_logistic_m1_0,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,development,10,False,0.2418752823058301,0.7487562290662263,0.6858903201776713,0.4482864480831335,0.40934545527845956,-0.5395551958799678,0.3289545703338807,0.0324575807334428,0.38122605363984674,0.0593,0.6187739463601533,11.847016967706622,-0.3507357196240064,0.445999094788762,1.2490421455938698,1.0,target_a_btc_eth_upside__elastic_net_logistic,target_b_eth_leadership__elastic_net_logistic,
dynamic_tilt_elastic_net_logistic_m1_0,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,holdout,10,False,0.28914760522665994,1.0829992193500044,1.4917113020534851,1.6836926664336878,0.2658800471506834,-0.17173419531434897,0.22862453531598512,0.02704460966542751,0.266728624535316,0.014549999999999999,0.733271375464684,9.871282527881041,-0.057144844928577854,0.2591845648086595,0.8587360594795539,1.0,target_a_btc_eth_upside__elastic_net_logistic,target_b_eth_leadership__elastic_net_logistic,
dynamic_tilt_elastic_net_logistic_m1_0,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,development,25,False,0.22000534900141133,0.7053403468770402,0.6475587425531304,0.4005044188435848,0.4093476791828418,-0.5493206532818142,0.3278598795840175,0.0324575807334428,0.38122605363984674,0.14825,0.6187739463601533,11.847016967706622,-0.3521234559061437,0.44374810755721916,1.2490421455938698,1.0,target_a_btc_eth_upside__elastic_net_logistic,target_b_eth_leadership__elastic_net_logistic,
dynamic_tilt_elastic_net_logistic_m1_0,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,holdout,25,False,0.27021363496934625,1.0273762615269455,1.4186707475000302,1.5419460672035137,0.2658626346954457,-0.17524194958349482,0.22862453531598512,0.02704460966542751,0.266728624535316,0.036375,0.733271375464684,9.871282527881041,-0.057847427918136574,0.2573328630599172,0.8587360594795539,1.0,target_a_btc_eth_upside__elastic_net_logistic,target_b_eth_leadership__elastic_net_logistic,
dynamic_tilt_elastic_net_logistic_m1_0,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,development,50,False,0.18437185115218901,0.6328739253365234,0.5827606129424499,0.3262325903420877,0.40942102563490934,-0.5651546062852169,0.32676518883415434,0.0324575807334428,0.38122605363984674,0.2965,0.6187739463601533,11.847016967706622,-0.35443196794474696,0.44000035475806665,1.2490421455938698,1.0,target_a_btc_eth_upside__elastic_net_logistic,target_b_eth_leadership__elastic_net_logistic,
dynamic_tilt_elastic_net_logistic_m1_0,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,holdout,50,False,0.23924153233721568,0.934337340719749,1.2926826345971747,1.3177431285583387,0.2659240325362676,-0.1815539972490352,0.22676579925650558,0.02704460966542751,0.266728624535316,0.07275,0.733271375464684,9.871282527881041,-0.05901839956740085,0.25425014482999053,0.8587360594795539,1.0,target_a_btc_eth_upside__elastic_net_logistic,target_b_eth_leadership__elastic_net_logistic,
dynamic_tilt_elastic_net_logistic_m1_0,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,development,100,False,0.11606871044185296,0.4877082566931193,0.4509250772994291,0.19082889852491178,0.4098286301847579,-0.6082344515901545,0.3262178434592228,0.0324575807334428,0.38122605363984674,0.593,0.6187739463601533,11.847016967706622,-0.35903258368717894,0.43251944636008277,1.2490421455938698,1.0,target_a_btc_eth_upside__elastic_net_logistic,target_b_eth_leadership__elastic_net_logistic,
dynamic_tilt_elastic_net_logistic_m1_0,Expansion exposure multiplier with dynamic ETH/BTC leadership tilt.,dynamic_btc_eth_tilt,holdout,100,False,0.17943195933655076,0.7474370379368734,1.0360165272677413,0.924626047896112,0.2663854353586625,-0.19405894928531275,0.22490706319702602,0.02704460966542751,0.266728624535316,0.1455,0.733271375464684,9.871282527881041,-0.06317097269525318,0.24809764090211628,0.8587360594795539,1.0,target_a_btc_eth_upside__elastic_net_logistic,target_b_eth_leadership__elastic_net_logistic,
