asset,entry_time,direction,hold,gross_ret,cost_bps,net_ret,k,z
DOGE,2024-11-03 03:00:00+00:00,1.0,4,0.01348824786324787,25.5,0.01093824786324787,3,2.5
DOGE,2024-11-03 04:00:00+00:00,1.0,4,0.010648918469218005,25.5,0.008098918469218005,3,2.5
DOGE,2024-11-03 22:00:00+00:00,-1.0,4,-0.0017139090309823413,27.59314497663584,-0.004473223528645926,3,2.5
DOGE,2024-11-05 01:00:00+00:00,-1.0,4,0.015067744091378454,25.5,0.012517744091378454,3,2.5
DOGE,2024-11-05 20:00:00+00:00,1.0,4,0.012692170182338147,25.5,0.010142170182338147,3,2.5
DOGE,2024-11-06 01:00:00+00:00,-1.0,4,-0.11512158054711241,25.5,-0.11767158054711241,3,2.5
DOGE,2024-11-06 02:00:00+00:00,-1.0,4,-0.14446965086039953,25.5,-0.14701965086039953,3,2.5
DOGE,2024-11-06 03:00:00+00:00,-1.0,4,-0.015009005403241904,25.5,-0.017559005403241904,3,2.5
DOGE,2024-11-06 04:00:00+00:00,-1.0,4,0.054998581291970106,25.5,0.05244858129197011,3,2.5
DOGE,2024-11-06 05:00:00+00:00,-1.0,4,0.05242151375030424,25.5,0.04987151375030424,3,2.5
DOGE,2024-11-10 18:00:00+00:00,-1.0,4,0.004342226310947606,25.5,0.0017922263109476054,3,2.5
DOGE,2024-11-10 19:00:00+00:00,-1.0,4,0.0015472078295911684,25.5,-0.0010027921704088318,3,2.5
DOGE,2024-11-11 17:00:00+00:00,-1.0,4,0.010018495684340434,25.5,0.007468495684340434,3,2.5
DOGE,2024-11-11 18:00:00+00:00,-1.0,4,-0.03001058464603701,25.5,-0.032560584646037005,3,2.5
DOGE,2024-11-12 00:00:00+00:00,-1.0,4,-0.03399562263721889,25.5,-0.03654562263721889,3,2.5
DOGE,2024-11-12 01:00:00+00:00,-1.0,4,-0.0756652949245542,25.5,-0.0782152949245542,3,2.5
DOGE,2024-11-12 02:00:00+00:00,-1.0,4,-0.12594323685099695,25.5,-0.12849323685099695,3,2.5
DOGE,2024-11-12 05:00:00+00:00,-1.0,4,-0.10449398082024075,25.5,-0.10704398082024075,3,2.5
DOGE,2024-11-12 06:00:00+00:00,-1.0,4,-0.007677111205581344,25.5,-0.010227111205581344,3,2.5
DOGE,2024-11-12 07:00:00+00:00,-1.0,4,0.054728449442626115,25.5,0.05217844944262612,3,2.5
DOGE,2024-11-13 15:00:00+00:00,-1.0,4,0.04949794937066898,25.5,0.046947949370668984,3,2.5
DOGE,2024-11-23 05:00:00+00:00,-1.0,4,-0.01020207106421167,25.5,-0.012752071064211671,3,2.5
DOGE,2024-12-02 09:00:00+00:00,1.0,4,0.0027593279937487836,25.5,0.00020932799374878339,3,2.5
DOGE,2024-12-05 05:00:00+00:00,-1.0,4,0.05423560412976802,25.5,0.051685604129768026,3,2.5
DOGE,2024-12-10 16:00:00+00:00,1.0,4,0.032014157014156996,25.5,0.029464157014156996,3,2.5
DOGE,2024-12-10 18:00:00+00:00,1.0,4,0.06967302452316071,25.5,0.06712302452316071,3,2.5
DOGE,2024-12-18 21:00:00+00:00,1.0,4,0.007657607484963247,25.5,0.005107607484963247,3,2.5
DOGE,2024-12-19 18:00:00+00:00,1.0,4,-0.016728911386153844,25.5,-0.019278911386153844,3,2.5
DOGE,2024-12-19 19:00:00+00:00,1.0,4,0.009743107769423665,25.5,0.007193107769423664,3,2.5
DOGE,2024-12-19 20:00:00+00:00,1.0,4,0.004408945686900978,25.5,0.0018589456869009778,3,2.5
DOGE,2024-12-20 10:00:00+00:00,1.0,4,0.018721866048288183,25.5,0.016171866048288182,3,2.5
DOGE,2024-12-20 11:00:00+00:00,1.0,4,0.04457903447304479,25.5,0.04202903447304479,3,2.5
DOGE,2024-12-20 12:00:00+00:00,1.0,4,0.14414482085179903,25.5,0.14159482085179903,3,2.5
DOGE,2024-12-20 15:00:00+00:00,-1.0,4,-0.04742963087813923,26.56683609673257,-0.050086314487812485,3,2.5
DOGE,2024-12-21 07:00:00+00:00,-1.0,4,0.022752865763867036,25.5,0.020202865763867036,3,2.5
DOGE,2025-01-03 14:00:00+00:00,-1.0,4,-0.036248275862069024,25.5,-0.03879827586206902,3,2.5
DOGE,2025-01-03 16:00:00+00:00,-1.0,4,-0.03677093293265954,25.5,-0.039320932932659536,3,2.5
DOGE,2025-01-07 16:00:00+00:00,1.0,4,-0.027312194317744676,25.5,-0.029862194317744676,3,2.5
DOGE,2025-01-07 17:00:00+00:00,1.0,4,-0.038906471679580945,25.5,-0.04145647167958094,3,2.5
DOGE,2025-01-07 18:00:00+00:00,1.0,4,-0.04053644700245096,25.5,-0.043086447002450956,3,2.5
DOGE,2025-01-08 07:00:00+00:00,1.0,4,0.024406700108539292,25.5,0.021856700108539292,3,2.5
DOGE,2025-01-08 18:00:00+00:00,1.0,4,0.006912649250381486,25.5,0.004362649250381486,3,2.5
DOGE,2025-01-09 20:00:00+00:00,1.0,4,0.012844384132294051,25.5,0.010294384132294051,3,2.5
DOGE,2025-01-15 15:00:00+00:00,-1.0,4,-0.018793004977018635,25.5,-0.021343004977018635,3,2.5
DOGE,2025-01-15 16:00:00+00:00,-1.0,4,-0.016355014280325486,25.5,-0.018905014280325486,3,2.5
DOGE,2025-01-17 09:00:00+00:00,-1.0,4,0.010853049706967655,25.5,0.008303049706967654,3,2.5
DOGE,2025-01-17 10:00:00+00:00,-1.0,4,0.01428780060364132,25.5,0.01173780060364132,3,2.5
DOGE,2025-01-18 04:00:00+00:00,1.0,4,-0.03928241528513787,25.5,-0.04183241528513787,3,2.5
DOGE,2025-01-18 05:00:00+00:00,1.0,4,-0.00795287919079446,25.5,-0.01050287919079446,3,2.5
DOGE,2025-01-18 06:00:00+00:00,1.0,4,0.027036091117818684,25.5,0.024486091117818683,3,2.5
DOGE,2025-01-19 09:00:00+00:00,1.0,4,-0.008532739751437535,25.5,-0.011082739751437535,3,2.5
DOGE,2025-01-19 15:00:00+00:00,-1.0,4,-0.01774047772756626,25.5,-0.020290477727566262,3,2.5
DOGE,2025-01-19 22:00:00+00:00,1.0,4,-0.05096418732782371,25.5,-0.0535141873278237,3,2.5
DOGE,2025-01-19 23:00:00+00:00,1.0,4,-0.019536784741144397,25.5,-0.022086784741144398,3,2.5
DOGE,2025-01-20 00:00:00+00:00,1.0,4,0.01649363697253836,25.5,0.013943636972538361,3,2.5
DOGE,2025-01-20 01:00:00+00:00,1.0,4,0.047481848565172236,26.384684775957282,0.044843380087576504,3,2.5
DOGE,2025-01-21 12:00:00+00:00,-1.0,4,0.013538093753248104,25.5,0.010988093753248104,3,2.5
DOGE,2025-01-21 13:00:00+00:00,-1.0,4,-0.003211540486469433,25.5,-0.005761540486469433,3,2.5
DOGE,2025-01-21 14:00:00+00:00,-1.0,4,-0.03783900828235809,25.5,-0.040389008282358085,3,2.5
DOGE,2025-02-02 17:00:00+00:00,1.0,4,-0.02681118083285805,25.5,-0.02936118083285805,3,2.5
DOGE,2025-02-02 18:00:00+00:00,1.0,4,-0.017552216929277997,25.5,-0.020102216929277997,3,2.5
DOGE,2025-02-02 19:00:00+00:00,1.0,4,-0.011413651622528942,25.5,-0.013963651622528942,3,2.5
DOGE,2025-02-03 02:00:00+00:00,1.0,4,0.036165101550556855,25.5,0.03361510155055686,3,2.5
DOGE,2025-02-03 03:00:00+00:00,1.0,4,0.07862407862407861,31.446240996673566,0.07547945452441125,3,2.5
DOGE,2025-02-03 04:00:00+00:00,1.0,4,0.09368452559114049,31.931089958265066,0.09049141659531398,3,2.5
DOGE,2025-02-03 08:00:00+00:00,-1.0,4,0.006880913284854073,33.47234439493296,0.003533678845360777,3,2.5
DOGE,2025-02-03 16:00:00+00:00,-1.0,4,-0.06805307096004776,29.357797285852566,-0.07098885068863302,3,2.5
DOGE,2025-02-03 17:00:00+00:00,-1.0,4,-0.028337975858867326,31.34392865384525,-0.031472368724251854,3,2.5
DOGE,2025-02-03 20:00:00+00:00,-1.0,4,0.006106497313141057,28.238542511339684,0.0032826430620070887,3,2.5
DOGE,2025-02-04 06:00:00+00:00,1.0,4,0.008215601965602115,27.56603029100941,0.005458998936501174,3,2.5
DOGE,2025-02-18 17:00:00+00:00,1.0,4,0.01542321296372462,25.5,0.01287321296372462,3,2.5
DOGE,2025-02-21 18:00:00+00:00,1.0,4,-0.03837563451776649,25.5,-0.040925634517766485,3,2.5
DOGE,2025-02-21 20:00:00+00:00,1.0,4,-0.001500125010417519,25.5,-0.004050125010417519,3,2.5
DOGE,2025-02-21 22:00:00+00:00,1.0,4,0.02690033783783785,28.267372528607446,0.024073600584977106,3,2.5
DOGE,2025-02-24 04:00:00+00:00,1.0,4,0.013076154481080682,25.5,0.010526154481080682,3,2.5
DOGE,2025-02-24 05:00:00+00:00,1.0,4,-0.002044456044195009,25.5,-0.004594456044195009,3,2.5
DOGE,2025-02-24 23:00:00+00:00,1.0,4,0.023659533541716904,26.16073199789542,0.02104346034192736,3,2.5
DOGE,2025-02-25 00:00:00+00:00,1.0,4,-0.00038013779995249575,25.5,-0.002930137799952496,3,2.5
DOGE,2025-02-25 01:00:00+00:00,1.0,4,-0.009152881727606421,27.06729047393433,-0.011859610774999854,3,2.5
DOGE,2025-02-25 09:00:00+00:00,1.0,4,0.01885686370298001,28.35544306744671,0.01602131939623534,3,2.5
DOGE,2025-02-25 10:00:00+00:00,1.0,4,0.02313803376365442,26.02049525390842,0.020535984238263576,3,2.5
DOGE,2025-02-26 19:00:00+00:00,1.0,4,0.038183015141540544,25.699407871294582,0.035613074354411085,3,2.5
DOGE,2025-02-28 02:00:00+00:00,1.0,4,-0.03814686029862968,25.5,-0.04069686029862968,3,2.5
DOGE,2025-02-28 03:00:00+00:00,1.0,4,-0.03903576982892676,25.627582371842433,-0.041598528066111,3,2.5
DOGE,2025-02-28 04:00:00+00:00,1.0,4,-0.022618231665524458,25.5,-0.025168231665524458,3,2.5
DOGE,2025-02-28 16:00:00+00:00,-1.0,4,-0.01807503417548495,26.599165121404422,-0.020734950687625393,3,2.5
DOGE,2025-03-02 17:00:00+00:00,-1.0,4,-0.020410844903858694,25.5,-0.022960844903858694,3,2.5
DOGE,2025-03-02 18:00:00+00:00,-1.0,4,-0.013805340373047148,25.5,-0.016355340373047148,3,2.5
DOGE,2025-03-02 19:00:00+00:00,-1.0,4,-0.04152750922833537,28.94502998129231,-0.0444220122264646,3,2.5
DOGE,2025-03-03 20:00:00+00:00,1.0,4,0.0019120458891013214,26.940519809661218,-0.0007820060918648005,3,2.5
DOGE,2025-03-03 21:00:00+00:00,1.0,4,-0.009684379547393207,29.00754563536413,-0.012585134110929621,3,2.5
DOGE,2025-03-03 22:00:00+00:00,1.0,4,-0.019771393265369253,31.73395570209395,-0.02294478883557865,3,2.5
DOGE,2025-03-09 18:00:00+00:00,1.0,4,0.004523540265460424,25.5,0.001973540265460424,3,2.5
DOGE,2025-03-10 15:00:00+00:00,1.0,4,-0.08257434103383787,26.566194458838886,-0.08523096047972176,3,2.5
DOGE,2025-03-10 19:00:00+00:00,1.0,4,0.022024983563444955,27.532120691296278,0.01927177149431533,3,2.5
DOGE,2025-03-26 08:00:00+00:00,-1.0,4,-0.01048343021811493,25.5,-0.013033430218114931,3,2.5
DOGE,2025-03-26 09:00:00+00:00,-1.0,4,-0.006975708702320338,25.5,-0.009525708702320338,3,2.5
DOGE,2025-03-26 10:00:00+00:00,-1.0,4,0.029489695780176683,25.5,0.026939695780176683,3,2.5
DOGE,2025-03-26 14:00:00+00:00,1.0,4,-0.016987714242378327,25.5,-0.019537714242378327,3,2.5
DOGE,2025-03-26 15:00:00+00:00,1.0,4,-0.014194861358433064,25.5,-0.016744861358433064,3,2.5
DOGE,2025-03-26 16:00:00+00:00,1.0,4,-0.011109412424196052,25.5,-0.013659412424196053,3,2.5
DOGE,2025-03-28 05:00:00+00:00,1.0,4,-0.01786003345383913,25.5,-0.02041003345383913,3,2.5
DOGE,2025-04-02 23:00:00+00:00,1.0,4,0.02153374233128824,28.119345731135283,0.018721807758174714,3,2.5
DOGE,2025-04-03 13:00:00+00:00,1.0,4,0.004525175270873039,25.5,0.0019751752708730384,3,2.5
DOGE,2025-04-06 19:00:00+00:00,1.0,4,-0.02424919497929945,25.5,-0.02679919497929945,3,2.5
DOGE,2025-04-06 20:00:00+00:00,1.0,4,-0.0221479588493545,25.5,-0.0246979588493545,3,2.5
DOGE,2025-04-06 21:00:00+00:00,1.0,4,-0.010101685844260189,25.5,-0.012651685844260189,3,2.5
DOGE,2025-04-07 05:00:00+00:00,1.0,4,-0.031589338598223216,28.76147294169619,-0.03446548589239284,3,2.5
DOGE,2025-04-07 07:00:00+00:00,1.0,4,0.05501519756838902,26.810728116484373,0.05233412475674058,3,2.5
DOGE,2025-04-07 08:00:00+00:00,1.0,4,0.04515543453596549,26.789102383584382,0.04247652429760705,3,2.5
DOGE,2025-04-07 10:00:00+00:00,-1.0,4,-0.06090301974448331,29.049901944559508,-0.06380800993893926,3,2.5
DOGE,2025-04-07 11:00:00+00:00,-1.0,4,-0.07224142898300201,31.714769383734062,-0.07541290592137542,3,2.5
DOGE,2025-04-07 14:00:00+00:00,-1.0,4,-0.020800547382825885,25.5,-0.023350547382825885,3,2.5
DOGE,2025-04-07 15:00:00+00:00,-1.0,4,0.010747632162289134,26.612738129669914,0.008086358349322142,3,2.5
DOGE,2025-04-08 17:00:00+00:00,1.0,4,-0.014180024660912394,25.5,-0.016730024660912394,3,2.5
DOGE,2025-04-09 18:00:00+00:00,-1.0,4,-0.010538714276858041,25.5,-0.013088714276858041,3,2.5
DOGE,2025-04-09 19:00:00+00:00,-1.0,4,-0.012978056426332207,29.58632263719612,-0.01593668869005182,3,2.5
DOGE,2025-04-22 15:00:00+00:00,-1.0,4,-0.004024966458612722,25.5,-0.006574966458612722,3,2.5
DOGE,2025-04-22 16:00:00+00:00,-1.0,4,0.00122135628707698,25.5,-0.0013286437129230201,3,2.5
DOGE,2025-04-24 17:00:00+00:00,-1.0,4,0.001435750179468842,25.5,-0.001114249820531158,3,2.5
DOGE,2025-04-26 02:00:00+00:00,-1.0,4,0.027946409880678313,25.5,0.025396409880678313,3,2.5
DOGE,2025-04-26 03:00:00+00:00,-1.0,4,0.013432046536224096,25.5,0.010882046536224096,3,2.5
DOGE,2025-04-30 14:00:00+00:00,1.0,4,0.024543549835378542,25.5,0.021993549835378542,3,2.5
DOGE,2025-04-30 15:00:00+00:00,1.0,4,0.011145182214883809,25.62617215985971,0.008582564998897837,3,2.5
DOGE,2025-05-08 04:00:00+00:00,-1.0,4,-0.011542321846771397,25.5,-0.014092321846771397,3,2.5
DOGE,2025-05-08 05:00:00+00:00,-1.0,4,-0.014305594210965777,25.5,-0.016855594210965778,3,2.5
DOGE,2025-05-08 16:00:00+00:00,-1.0,4,-0.008612035716172528,25.5,-0.011162035716172528,3,2.5
DOGE,2025-05-08 17:00:00+00:00,-1.0,4,-0.023280201342281925,25.5,-0.025830201342281926,3,2.5
DOGE,2025-05-09 08:00:00+00:00,-1.0,4,-0.00699810467998252,25.5,-0.00954810467998252,3,2.5
DOGE,2025-05-09 09:00:00+00:00,-1.0,4,-0.009344884649080232,25.5,-0.011894884649080232,3,2.5
DOGE,2025-05-09 10:00:00+00:00,-1.0,4,-0.017373953669457043,26.96141518841838,-0.02007009518829888,3,2.5
DOGE,2025-05-09 17:00:00+00:00,1.0,4,0.022392135445111983,28.650680242541394,0.019527067420857844,3,2.5
DOGE,2025-05-10 06:00:00+00:00,-1.0,4,-0.06506292667069147,25.5,-0.06761292667069146,3,2.5
DOGE,2025-05-10 07:00:00+00:00,-1.0,4,0.0011499336576734631,25.5,-0.001400066342326537,3,2.5
DOGE,2025-05-10 08:00:00+00:00,-1.0,4,0.007673775318997045,25.5,0.005123775318997045,3,2.5
DOGE,2025-05-10 09:00:00+00:00,-1.0,4,-0.009401020682245687,25.5,-0.011951020682245687,3,2.5
DOGE,2025-05-10 23:00:00+00:00,-1.0,4,0.03044734806854721,25.5,0.02789734806854721,3,2.5
DOGE,2025-05-11 00:00:00+00:00,-1.0,4,0.043863500299341496,25.5,0.0413135002993415,3,2.5
DOGE,2025-05-11 01:00:00+00:00,-1.0,4,0.03275931117340802,25.5,0.030209311173408023,3,2.5
DOGE,2025-05-11 03:00:00+00:00,1.0,4,-0.016247533481674292,26.786720884441916,-0.018926205570118485,3,2.5
DOGE,2025-05-11 04:00:00+00:00,1.0,4,-0.03890465854065783,28.584013050771134,-0.041763059845734946,3,2.5
DOGE,2025-05-11 08:00:00+00:00,1.0,4,0.016851980542043066,26.42210457142861,0.014209770084900205,3,2.5
DOGE,2025-05-12 16:00:00+00:00,1.0,4,-0.021653967023978704,27.10873089301419,-0.024364840113280124,3,2.5
DOGE,2025-05-13 03:00:00+00:00,1.0,4,0.009234111895708885,27.26637350500585,0.0065074745452083005,3,2.5
DOGE,2025-05-13 18:00:00+00:00,-1.0,4,-0.008168421052631603,25.5,-0.010718421052631603,3,2.5
DOGE,2025-05-14 09:00:00+00:00,1.0,4,0.01217629909106499,25.5,0.00962629909106499,3,2.5
DOGE,2025-05-18 16:00:00+00:00,-1.0,4,0.060377996702042136,25.5,0.05782799670204214,3,2.5
DOGE,2025-05-23 13:00:00+00:00,1.0,4,0.010071447017302226,25.5,0.007521447017302226,3,2.5
DOGE,2025-05-30 01:00:00+00:00,1.0,4,0.025131301232022896,25.5,0.022581301232022895,3,2.5
DOGE,2025-05-30 02:00:00+00:00,1.0,4,0.002657389959897616,26.059075285636755,5.148243133394018e-05,3,2.5
DOGE,2025-06-05 17:00:00+00:00,1.0,4,-0.0666998231653404,25.5,-0.0692498231653404,3,2.5
DOGE,2025-06-05 18:00:00+00:00,1.0,4,-0.045697428476010216,25.5,-0.04824742847601021,3,2.5
DOGE,2025-06-05 19:00:00+00:00,1.0,4,-0.039731393396754355,25.5,-0.04228139339675435,3,2.5
DOGE,2025-06-05 20:00:00+00:00,1.0,4,-0.016622569883814386,25.5,-0.019172569883814387,3,2.5
DOGE,2025-06-05 21:00:00+00:00,1.0,4,0.01811830185327712,25.5,0.015568301853277119,3,2.5
DOGE,2025-06-05 22:00:00+00:00,1.0,4,0.0013414989792943643,27.264918496532122,-0.0013849928703588477,3,2.5
DOGE,2025-06-09 23:00:00+00:00,-1.0,4,0.0033341882533983735,25.5,0.0007841882533983734,3,2.5
DOGE,2025-06-12 21:00:00+00:00,1.0,4,-0.04506840247131505,25.5,-0.04761840247131505,3,2.5
DOGE,2025-06-13 01:00:00+00:00,1.0,4,0.0009242678065968235,25.5,-0.0016257321934031767,3,2.5
DOGE,2025-06-13 02:00:00+00:00,1.0,4,0.0026149108024871026,25.5,6.491080248710243e-05,3,2.5
DOGE,2025-06-13 03:00:00+00:00,1.0,4,0.01509851929579109,25.5,0.01254851929579109,3,2.5
DOGE,2025-06-17 00:00:00+00:00,1.0,4,0.014772332290580392,25.5,0.012222332290580392,3,2.5
DOGE,2025-06-17 17:00:00+00:00,1.0,4,0.03328862333861715,25.5,0.03073862333861715,3,2.5
DOGE,2025-06-20 17:00:00+00:00,1.0,4,0.004419346918733025,25.5,0.0018693469187330246,3,2.5
DOGE,2025-06-22 14:00:00+00:00,1.0,4,0.005908419497784534,25.5,0.0033584194977845337,3,2.5
DOGE,2025-06-22 15:00:00+00:00,1.0,4,6.72947510091948e-05,25.5,-0.0024827052489908054,3,2.5
DOGE,2025-06-23 23:00:00+00:00,-1.0,4,0.014950771848790456,25.90396333059961,0.012360375515730496,3,2.5
DOGE,2025-07-02 16:00:00+00:00,-1.0,4,-0.031259429123166926,25.5,-0.03380942912316692,3,2.5
DOGE,2025-07-02 17:00:00+00:00,-1.0,4,0.004249374235985814,25.5,0.0016993742359858142,3,2.5
DOGE,2025-07-02 18:00:00+00:00,-1.0,4,-0.00823190450990774,25.5,-0.01078190450990774,3,2.5
DOGE,2025-07-06 14:00:00+00:00,-1.0,4,0.013990865468000213,25.5,0.011440865468000213,3,2.5
DOGE,2025-07-09 21:00:00+00:00,-1.0,4,0.016341127922971155,25.5,0.013791127922971155,3,2.5
DOGE,2025-07-09 22:00:00+00:00,-1.0,4,-5.529138560222968e-05,25.5,-0.00260529138560223,3,2.5
DOGE,2025-07-10 18:00:00+00:00,-1.0,4,-0.0303079155247461,25.5,-0.032857915524746095,3,2.5
DOGE,2025-07-10 22:00:00+00:00,-1.0,4,-0.02086267146508103,25.5,-0.02341267146508103,3,2.5
DOGE,2025-07-10 23:00:00+00:00,-1.0,4,-0.02563044711464091,25.5,-0.02818044711464091,3,2.5
DOGE,2025-07-11 00:00:00+00:00,-1.0,4,-0.016822238178274773,25.5,-0.019372238178274773,3,2.5
DOGE,2025-07-11 18:00:00+00:00,-1.0,4,0.03808575222917854,25.5,0.03553575222917854,3,2.5
DOGE,2025-07-11 19:00:00+00:00,-1.0,4,0.052306094509748324,25.5,0.04975609450974833,3,2.5
DOGE,2025-07-11 22:00:00+00:00,1.0,4,-0.0012326808342784101,25.5,-0.0037826808342784103,3,2.5
DOGE,2025-07-11 23:00:00+00:00,1.0,4,0.015442092154420939,26.82016845116449,0.01276007530930449,3,2.5
DOGE,2025-07-14 05:00:00+00:00,-1.0,4,0.005960105743811672,25.5,0.003410105743811672,3,2.5
DOGE,2025-07-16 22:00:00+00:00,-1.0,4,0.021444747423395083,25.5,0.018894747423395083,3,2.5
DOGE,2025-07-17 23:00:00+00:00,-1.0,4,-0.05372522214627473,25.5,-0.05627522214627473,3,2.5
DOGE,2025-07-18 01:00:00+00:00,-1.0,4,-0.05170723009717393,25.5,-0.054257230097173925,3,2.5
DOGE,2025-07-18 02:00:00+00:00,-1.0,4,-0.05287158528715863,26.118242036971147,-0.05548340949085574,3,2.5
DOGE,2025-07-18 04:00:00+00:00,-1.0,4,-0.011499598359616225,25.5,-0.014049598359616226,3,2.5
DOGE,2025-07-18 06:00:00+00:00,-1.0,4,0.016098717005802232,25.5,0.013548717005802232,3,2.5
DOGE,2025-07-18 17:00:00+00:00,1.0,4,-0.023097024361459884,26.10312537518486,-0.025707336898978368,3,2.5
DOGE,2025-07-19 04:00:00+00:00,-1.0,4,-0.01772182350346818,25.5,-0.02027182350346818,3,2.5
DOGE,2025-07-19 05:00:00+00:00,-1.0,4,0.0055789101481160674,25.5,0.0030289101481160673,3,2.5
DOGE,2025-07-20 02:00:00+00:00,-1.0,4,-0.003176998530638242,25.5,-0.005726998530638242,3,2.5
DOGE,2025-07-20 19:00:00+00:00,-1.0,4,-0.004472632620889483,25.5,-0.007022632620889483,3,2.5
DOGE,2025-07-22 05:00:00+00:00,1.0,4,0.037375930521091894,25.5,0.0348259305210919,3,2.5
DOGE,2025-07-24 06:00:00+00:00,1.0,4,0.027118791624951122,25.5,0.02456879162495112,3,2.5
DOGE,2025-07-24 07:00:00+00:00,1.0,4,0.03850744948936735,25.5,0.035957449489367355,3,2.5
DOGE,2025-08-01 23:00:00+00:00,1.0,4,0.019744483159117365,26.84337375315462,0.017060145783801904,3,2.5
DOGE,2025-08-05 15:00:00+00:00,1.0,4,-0.0008537136543966817,25.5,-0.003403713654396682,3,2.5
DOGE,2025-08-10 08:00:00+00:00,1.0,4,-0.006109366260809712,25.5,-0.008659366260809712,3,2.5
DOGE,2025-08-13 09:00:00+00:00,-1.0,4,0.01546474358974359,25.5,0.01291474358974359,3,2.5
DOGE,2025-08-13 10:00:00+00:00,-1.0,4,0.01926851740576041,25.5,0.01671851740576041,3,2.5
DOGE,2025-08-14 03:00:00+00:00,-1.0,4,0.027725490196078395,25.5,0.025175490196078395,3,2.5
DOGE,2025-08-14 13:00:00+00:00,1.0,4,-0.011142553944110345,25.5,-0.013692553944110345,3,2.5
DOGE,2025-08-14 14:00:00+00:00,1.0,4,-0.012226341807909713,25.5,-0.014776341807909713,3,2.5
DOGE,2025-08-14 15:00:00+00:00,1.0,4,-0.017616126205083238,26.007320108434914,-0.02021685821592673,3,2.5
DOGE,2025-08-18 03:00:00+00:00,1.0,4,-0.008958017648631689,25.5,-0.011508017648631689,3,2.5
DOGE,2025-08-22 15:00:00+00:00,-1.0,4,-0.0419145957297864,25.5,-0.044464595729786394,3,2.5
DOGE,2025-08-22 16:00:00+00:00,-1.0,4,-0.037990089541858785,25.5,-0.04054008954185878,3,2.5
DOGE,2025-08-22 17:00:00+00:00,-1.0,4,-0.017898898856341106,25.5,-0.020448898856341106,3,2.5
DOGE,2025-08-24 19:00:00+00:00,-1.0,4,0.043480057863194865,25.5,0.04093005786319487,3,2.5
DOGE,2025-08-25 21:00:00+00:00,1.0,4,0.005603323350400924,25.5,0.0030533233504009237,3,2.5
DOGE,2025-09-01 08:00:00+00:00,-1.0,4,0.009088822584346956,25.5,0.006538822584346956,3,2.5
DOGE,2025-09-01 09:00:00+00:00,-1.0,4,0.012295456623091727,25.5,0.009745456623091727,3,2.5
DOGE,2025-09-09 03:00:00+00:00,1.0,4,0.02740952299757038,25.5,0.02485952299757038,3,2.5
DOGE,2025-09-09 16:00:00+00:00,1.0,4,0.012171577268530243,25.5,0.009621577268530242,3,2.5
DOGE,2025-09-10 20:00:00+00:00,1.0,4,0.022722534917656745,25.66493769148188,0.020156041148508556,3,2.5
DOGE,2025-09-12 01:00:00+00:00,-1.0,4,0.0016430400061135941,25.5,-0.000906959993886406,3,2.5
DOGE,2025-09-12 17:00:00+00:00,-1.0,4,-0.00446758233643485,25.5,-0.00701758233643485,3,2.5
DOGE,2025-09-13 10:00:00+00:00,-1.0,4,0.005591642670595309,25.5,0.003041642670595309,3,2.5
DOGE,2025-09-13 11:00:00+00:00,-1.0,4,-0.010685724008848041,25.5,-0.013235724008848041,3,2.5
DOGE,2025-09-13 12:00:00+00:00,-1.0,4,-0.002869295166081587,25.5,-0.005419295166081587,3,2.5
DOGE,2025-09-13 18:00:00+00:00,1.0,4,0.007869354782548132,25.5,0.005319354782548132,3,2.5
DOGE,2025-09-13 19:00:00+00:00,1.0,4,0.0047352111695273535,26.425547259770106,0.002092656443550343,3,2.5
DOGE,2025-09-14 16:00:00+00:00,1.0,4,0.014453082229278325,25.5,0.011903082229278324,3,2.5
DOGE,2025-09-15 08:00:00+00:00,1.0,4,-0.011516529387648577,25.5,-0.014066529387648578,3,2.5
DOGE,2025-09-15 09:00:00+00:00,1.0,4,0.009969207082371145,25.5,0.007419207082371145,3,2.5
DOGE,2025-09-15 10:00:00+00:00,1.0,4,3.7956426022667245e-05,25.5,-0.002512043573977333,3,2.5
DOGE,2025-09-17 22:00:00+00:00,-1.0,4,-0.025650367995336154,25.5,-0.028200367995336154,3,2.5
DOGE,2025-09-18 00:00:00+00:00,-1.0,4,-0.0016997769042814692,25.5,-0.004249776904281469,3,2.5
DOGE,2025-09-22 01:00:00+00:00,1.0,4,-0.0038432283117819654,25.5,-0.006393228311781966,3,2.5
DOGE,2025-09-22 02:00:00+00:00,1.0,4,-0.023870554309516234,25.5,-0.026420554309516234,3,2.5
DOGE,2025-09-22 03:00:00+00:00,1.0,4,-0.027102576567817227,25.5,-0.029652576567817227,3,2.5
DOGE,2025-09-25 18:00:00+00:00,1.0,4,0.01604229743775143,25.5,0.01349229743775143,3,2.5
DOGE,2025-10-01 09:00:00+00:00,-1.0,4,-0.0,25.5,-0.00255,3,2.5
DOGE,2025-10-01 10:00:00+00:00,-1.0,4,0.0017228648781688616,25.5,-0.0008271351218311386,3,2.5
DOGE,2025-10-05 04:00:00+00:00,-1.0,4,-0.02200100708835251,25.5,-0.02455100708835251,3,2.5
DOGE,2025-10-05 05:00:00+00:00,-1.0,4,-0.004877677006325687,25.5,-0.007427677006325687,3,2.5
DOGE,2025-10-07 16:00:00+00:00,1.0,4,-0.008634066764811266,25.5,-0.011184066764811266,3,2.5
