feature,horizon,regime,method,full_period_ic,mean_ic,newey_west_t,p_value,n_ic_observations,sign_consistent_with_development,feature_tier,tier_reason,primary_ic,primary_t_stat,holdout_ic,stable_across_regimes,holdout_sign_consistent
trend_slope_63d,4w,2025_2026_holdout,cross_sectional,0.06449685858481821,0.06449685858481821,1.1899898878230921,0.23405036657023226,73,False,Tier 3,"unstable, insignificant, redundant, or no holdout support",0.00171936688260922,0.10479195296879404,0.04916897506925207,False,True
trend_persistence_63d,1w,2020_2021_bull,cross_sectional,0.033538331434847406,0.033538331434847406,1.4311264579185898,0.15239397572179803,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02971137785555397,2.0026151189051826,0.05124501411463871,True,True
trend_persistence_63d,1w,2022_bear,cross_sectional,0.011601278747902604,0.011601278747902604,0.29266636879046887,0.7697771786422629,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02971137785555397,2.0026151189051826,0.05124501411463871,True,True
trend_persistence_63d,1w,2023_2024_recovery,cross_sectional,0.03486244721533271,0.03486244721533271,1.1685435944093947,0.2425875653285101,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02971137785555397,2.0026151189051826,0.05124501411463871,True,True
trend_persistence_63d,1w,2025_2026_holdout,cross_sectional,0.05124501411463871,0.05124501411463871,1.4210462105347348,0.155303325789939,76,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02971137785555397,2.0026151189051826,0.05124501411463871,True,True
trend_persistence_63d,2w,2020_2021_bull,cross_sectional,0.0447620886149847,0.0447620886149847,1.5403819566101817,0.12346727694117332,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02971137785555397,2.0026151189051826,0.05124501411463871,True,True
trend_persistence_63d,2w,2022_bear,cross_sectional,0.017519592853008803,0.017519592853008803,0.31376870961439496,0.75369671117516,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02971137785555397,2.0026151189051826,0.05124501411463871,True,True
trend_persistence_63d,2w,2023_2024_recovery,cross_sectional,0.05025465106053682,0.05025465106053682,1.4042346183070589,0.1602489963657967,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02971137785555397,2.0026151189051826,0.05124501411463871,True,True
trend_persistence_63d,2w,2025_2026_holdout,cross_sectional,0.04165927910240582,0.04165927910240582,0.9231665803595365,0.35592040188956986,75,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02971137785555397,2.0026151189051826,0.05124501411463871,True,True
trend_persistence_63d,4w,2020_2021_bull,cross_sectional,0.05158555249250645,0.05158555249250645,1.6090521523046393,0.1076049384189035,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02971137785555397,2.0026151189051826,0.05124501411463871,True,True
trend_persistence_63d,4w,2022_bear,cross_sectional,0.002844473290595943,0.002844473290595943,0.045167674656249004,0.9639736598298851,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02971137785555397,2.0026151189051826,0.05124501411463871,True,True
trend_persistence_63d,4w,2023_2024_recovery,cross_sectional,0.03522474591551673,0.03522474591551673,0.7696879984678221,0.44148499095150706,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02971137785555397,2.0026151189051826,0.05124501411463871,True,True
trend_persistence_63d,4w,2025_2026_holdout,cross_sectional,0.008189721778127,0.008189721778127,0.14179426782320745,0.8872425119356147,73,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02971137785555397,2.0026151189051826,0.05124501411463871,True,True
realized_volatility_30d,1w,2020_2021_bull,cross_sectional,-0.08177586824203363,-0.08177586824203363,-2.361364292886415,0.018207834631622566,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12362152342450679,-6.673650268542874,-0.1811040759794222,True,True
realized_volatility_30d,1w,2022_bear,cross_sectional,-0.14201850780798148,-0.14201850780798148,-3.747806571341173,0.00017838773501832605,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12362152342450679,-6.673650268542874,-0.1811040759794222,True,True
realized_volatility_30d,1w,2023_2024_recovery,cross_sectional,-0.117727009832273,-0.117727009832273,-3.641775606151721,0.00027076404049086733,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12362152342450679,-6.673650268542874,-0.1811040759794222,True,True
realized_volatility_30d,1w,2025_2026_holdout,cross_sectional,-0.1811040759794222,-0.1811040759794222,-3.950280228567483,7.805974559893514e-05,76,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12362152342450679,-6.673650268542874,-0.1811040759794222,True,True
realized_volatility_30d,2w,2020_2021_bull,cross_sectional,-0.09344790547798065,-0.09344790547798065,-2.104673551421272,0.03531973428837398,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12362152342450679,-6.673650268542874,-0.1811040759794222,True,True
realized_volatility_30d,2w,2022_bear,cross_sectional,-0.18836514362830153,-0.18836514362830153,-3.454024655956457,0.0005522868802025904,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12362152342450679,-6.673650268542874,-0.1811040759794222,True,True
realized_volatility_30d,2w,2023_2024_recovery,cross_sectional,-0.11580393290919605,-0.11580393290919605,-2.885536618816946,0.003907470017329384,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12362152342450679,-6.673650268542874,-0.1811040759794222,True,True
realized_volatility_30d,2w,2025_2026_holdout,cross_sectional,-0.21962907268170426,-0.21962907268170426,-3.458262569409109,0.0005436712431092783,75,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12362152342450679,-6.673650268542874,-0.1811040759794222,True,True
realized_volatility_30d,4w,2020_2021_bull,cross_sectional,-0.12564267812388114,-0.12564267812388114,-2.329244485415462,0.01984611747199483,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12362152342450679,-6.673650268542874,-0.1811040759794222,True,True
realized_volatility_30d,4w,2022_bear,cross_sectional,-0.24616830537883166,-0.24616830537883166,-3.705418897621877,0.0002110416523737335,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12362152342450679,-6.673650268542874,-0.1811040759794222,True,True
realized_volatility_30d,4w,2023_2024_recovery,cross_sectional,-0.16574609600925388,-0.16574609600925388,-3.068279322136205,0.0021529527619650324,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12362152342450679,-6.673650268542874,-0.1811040759794222,True,True
realized_volatility_30d,4w,2025_2026_holdout,cross_sectional,-0.2855082912761355,-0.2855082912761355,-3.781478500068192,0.00015589968836859924,73,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12362152342450679,-6.673650268542874,-0.1811040759794222,True,True
downside_volatility_30d,1w,2020_2021_bull,cross_sectional,-0.10585034013605442,-0.10585034013605442,-3.1440345580638107,0.0016663575982986956,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12585433767533402,-6.863820005310403,-0.17241788682231893,True,True
downside_volatility_30d,1w,2022_bear,cross_sectional,-0.1533545401966454,-0.1533545401966454,-4.1574182927643,3.218643361702078e-05,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12585433767533402,-6.863820005310403,-0.17241788682231893,True,True
downside_volatility_30d,1w,2023_2024_recovery,cross_sectional,-0.11250722961249277,-0.11250722961249277,-3.6553365218523974,0.00025684483749888187,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12585433767533402,-6.863820005310403,-0.17241788682231893,True,True
downside_volatility_30d,1w,2025_2026_holdout,cross_sectional,-0.17241788682231893,-0.17241788682231893,-3.542781224563514,0.0003959310171506303,76,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12585433767533402,-6.863820005310403,-0.17241788682231893,True,True
downside_volatility_30d,2w,2020_2021_bull,cross_sectional,-0.12716075904045826,-0.12716075904045826,-3.1895833444845283,0.0014247804875235914,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12585433767533402,-6.863820005310403,-0.17241788682231893,True,True
downside_volatility_30d,2w,2022_bear,cross_sectional,-0.19737806053595525,-0.19737806053595525,-3.3498146943327947,0.0008086563937319546,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12585433767533402,-6.863820005310403,-0.17241788682231893,True,True
downside_volatility_30d,2w,2023_2024_recovery,cross_sectional,-0.13055234239444766,-0.13055234239444766,-3.3755873720805134,0.0007365829976355709,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12585433767533402,-6.863820005310403,-0.17241788682231893,True,True
downside_volatility_30d,2w,2025_2026_holdout,cross_sectional,-0.20793984962406012,-0.20793984962406012,-3.0233151430538876,0.002500217271960592,75,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12585433767533402,-6.863820005310403,-0.17241788682231893,True,True
downside_volatility_30d,4w,2020_2021_bull,cross_sectional,-0.1521661296097386,-0.1521661296097386,-3.453668162707282,0.0005530173966730167,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12585433767533402,-6.863820005310403,-0.17241788682231893,True,True
downside_volatility_30d,4w,2022_bear,cross_sectional,-0.24780701754385961,-0.24780701754385961,-3.441210625806496,0.0005791175433400575,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12585433767533402,-6.863820005310403,-0.17241788682231893,True,True
downside_volatility_30d,4w,2023_2024_recovery,cross_sectional,-0.20497397339502604,-0.20497397339502604,-3.6798556545922283,0.0002333660112876501,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12585433767533402,-6.863820005310403,-0.17241788682231893,True,True
downside_volatility_30d,4w,2025_2026_holdout,cross_sectional,-0.27726851375012873,-0.27726851375012873,-3.7006852147308313,0.00021501807291679498,73,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.12585433767533402,-6.863820005310403,-0.17241788682231893,True,True
upside_volatility_30d,1w,2020_2021_bull,cross_sectional,-0.07209452201933406,-0.07209452201933406,-2.197378183743357,0.027993448043314162,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10935581134005003,-6.262278920989669,-0.16100118717847245,True,True
upside_volatility_30d,1w,2022_bear,cross_sectional,-0.10135434740697898,-0.10135434740697898,-2.720035285271569,0.006527495052526033,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10935581134005003,-6.262278920989669,-0.16100118717847245,True,True
upside_volatility_30d,1w,2023_2024_recovery,cross_sectional,-0.11837767495662233,-0.11837767495662233,-4.173878782870189,2.9945712749723796e-05,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10935581134005003,-6.262278920989669,-0.16100118717847245,True,True
upside_volatility_30d,1w,2025_2026_holdout,cross_sectional,-0.16100118717847245,-0.16100118717847245,-3.7363390118893274,0.00018671889680543785,76,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10935581134005003,-6.262278920989669,-0.16100118717847245,True,True
upside_volatility_30d,2w,2020_2021_bull,cross_sectional,-0.08409595417114213,-0.08409595417114213,-2.0672878031372384,0.038707042853145524,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10935581134005003,-6.262278920989669,-0.16100118717847245,True,True
upside_volatility_30d,2w,2022_bear,cross_sectional,-0.1342731829573935,-0.1342731829573935,-2.6973053393532864,0.006990314104832418,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10935581134005003,-6.262278920989669,-0.16100118717847245,True,True
upside_volatility_30d,2w,2023_2024_recovery,cross_sectional,-0.10218334297281664,-0.10218334297281664,-2.75149069857237,0.005932470453754224,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10935581134005003,-6.262278920989669,-0.16100118717847245,True,True
upside_volatility_30d,2w,2025_2026_holdout,cross_sectional,-0.1968922305764411,-0.1968922305764411,-3.369376939518055,0.0007533832381230177,75,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10935581134005003,-6.262278920989669,-0.16100118717847245,True,True
upside_volatility_30d,4w,2020_2021_bull,cross_sectional,-0.11000358037952022,-0.11000358037952022,-2.2556794863039475,0.02409071119026862,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10935581134005003,-6.262278920989669,-0.16100118717847245,True,True
upside_volatility_30d,4w,2022_bear,cross_sectional,-0.19411991517254673,-0.19411991517254673,-3.093131793529434,0.001980561572124895,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10935581134005003,-6.262278920989669,-0.16100118717847245,True,True
upside_volatility_30d,4w,2023_2024_recovery,cross_sectional,-0.14139676113360322,-0.14139676113360322,-2.7987212723093173,0.005130540353001756,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10935581134005003,-6.262278920989669,-0.16100118717847245,True,True
upside_volatility_30d,4w,2025_2026_holdout,cross_sectional,-0.2578844371201977,-0.2578844371201977,-3.8685857159116335,0.0001094684544260538,73,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10935581134005003,-6.262278920989669,-0.16100118717847245,True,True
volatility_of_volatility_30d,1w,2020_2021_bull,cross_sectional,-0.07680630146795561,-0.07680630146795561,-2.970649005653003,0.0029717120470929004,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.08351619609711362,-5.8221103387153965,-0.07805698456667984,True,True
volatility_of_volatility_30d,1w,2022_bear,cross_sectional,-0.12984384037015617,-0.12984384037015617,-4.094741662336459,4.226393760031755e-05,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.08351619609711362,-5.8221103387153965,-0.07805698456667984,True,True
volatility_of_volatility_30d,1w,2023_2024_recovery,cross_sectional,-0.07362637362637361,-0.07362637362637361,-2.52133289093765,0.011691119140129658,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.08351619609711362,-5.8221103387153965,-0.07805698456667984,True,True
volatility_of_volatility_30d,1w,2025_2026_holdout,cross_sectional,-0.07805698456667984,-0.07805698456667984,-2.561480050808268,0.01042272269359823,76,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.08351619609711362,-5.8221103387153965,-0.07805698456667984,True,True
volatility_of_volatility_30d,2w,2020_2021_bull,cross_sectional,-0.09989258861439314,-0.09989258861439314,-3.499849148381966,0.00046552151878165304,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.08351619609711362,-5.8221103387153965,-0.07805698456667984,True,True
volatility_of_volatility_30d,2w,2022_bear,cross_sectional,-0.12976190476190474,-0.12976190476190474,-3.030883030561662,0.0024383969012247153,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.08351619609711362,-5.8221103387153965,-0.07805698456667984,True,True
volatility_of_volatility_30d,2w,2023_2024_recovery,cross_sectional,-0.0906448814343551,-0.0906448814343551,-2.742132720321457,0.006104167195676302,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.08351619609711362,-5.8221103387153965,-0.07805698456667984,True,True
volatility_of_volatility_30d,2w,2025_2026_holdout,cross_sectional,-0.09475689223057646,-0.09475689223057646,-2.3516415478295936,0.018690776767552153,75,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.08351619609711362,-5.8221103387153965,-0.07805698456667984,True,True
volatility_of_volatility_30d,4w,2020_2021_bull,cross_sectional,-0.11603293949158609,-0.11603293949158609,-3.0735907821644703,0.0021149932717232645,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.08351619609711362,-5.8221103387153965,-0.07805698456667984,True,True
volatility_of_volatility_30d,4w,2022_bear,cross_sectional,-0.12304318488529015,-0.12304318488529015,-2.342202731084837,0.019170298647384065,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.08351619609711362,-5.8221103387153965,-0.07805698456667984,True,True
volatility_of_volatility_30d,4w,2023_2024_recovery,cross_sectional,-0.10131578947368419,-0.10131578947368419,-2.4396869735376603,0.014699993398490818,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.08351619609711362,-5.8221103387153965,-0.07805698456667984,True,True
volatility_of_volatility_30d,4w,2025_2026_holdout,cross_sectional,-0.12242249459264598,-0.12242249459264598,-2.7141083449452004,0.006645442805937485,73,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.08351619609711362,-5.8221103387153965,-0.07805698456667984,True,True
jump_intensity_30d,1w,2020_2021_bull,cross_sectional,0.024374219143645428,0.024374219143645428,1.1713948891279644,0.24144008566852526,101,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02750171775925934,2.2861415276941015,0.0022055785011764867,True,False
jump_intensity_30d,1w,2022_bear,cross_sectional,0.0648887649160566,0.0648887649160566,2.4299448649003854,0.015101119851552713,50,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02750171775925934,2.2861415276941015,0.0022055785011764867,True,False
jump_intensity_30d,1w,2023_2024_recovery,cross_sectional,0.024925466015014608,0.024925466015014608,1.0433163123186269,0.2968018185670387,103,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02750171775925934,2.2861415276941015,0.0022055785011764867,True,False
jump_intensity_30d,1w,2025_2026_holdout,cross_sectional,0.0022055785011764867,0.0022055785011764867,0.08810508230201414,0.9297931569980431,75,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02750171775925934,2.2861415276941015,0.0022055785011764867,True,False
jump_intensity_30d,2w,2020_2021_bull,cross_sectional,0.035378881857786613,0.035378881857786613,1.418839856003539,0.1559457100392052,101,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02750171775925934,2.2861415276941015,0.0022055785011764867,True,False
jump_intensity_30d,2w,2022_bear,cross_sectional,0.11519015945757102,0.11519015945757102,4.334574952799325,1.460420240007032e-05,50,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02750171775925934,2.2861415276941015,0.0022055785011764867,True,False
jump_intensity_30d,2w,2023_2024_recovery,cross_sectional,0.042754312872080924,0.042754312872080924,1.439069110699993,0.15013094276476013,103,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02750171775925934,2.2861415276941015,0.0022055785011764867,True,False
jump_intensity_30d,2w,2025_2026_holdout,cross_sectional,0.01914122489525484,0.01914122489525484,0.6154613877770222,0.5382500614334895,74,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02750171775925934,2.2861415276941015,0.0022055785011764867,True,False
jump_intensity_30d,4w,2020_2021_bull,cross_sectional,-0.011826313359393813,-0.011826313359393813,-0.3739389252905976,0.7084497555976068,101,False,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02750171775925934,2.2861415276941015,0.0022055785011764867,True,False
jump_intensity_30d,4w,2022_bear,cross_sectional,0.12295956930164484,0.12295956930164484,2.957840348593199,0.003098025327931575,50,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02750171775925934,2.2861415276941015,0.0022055785011764867,True,False
jump_intensity_30d,4w,2023_2024_recovery,cross_sectional,0.06283106789578342,0.06283106789578342,1.7368317143057546,0.08241687937579956,103,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02750171775925934,2.2861415276941015,0.0022055785011764867,True,False
jump_intensity_30d,4w,2025_2026_holdout,cross_sectional,0.02705126426508512,0.02705126426508512,0.6093155196321561,0.5423153220949251,72,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.02750171775925934,2.2861415276941015,0.0022055785011764867,True,False
amihud_illiquidity_30d,1w,2020_2021_bull,cross_sectional,-0.06964554242749732,-0.06964554242749732,-2.677454490615831,0.007418392969292142,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10872017793633329,-7.281031954272138,-0.15360110803324095,True,True
amihud_illiquidity_30d,1w,2022_bear,cross_sectional,-0.12713032581453634,-0.12713032581453634,-4.258835817835062,2.054943277784993e-05,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10872017793633329,-7.281031954272138,-0.15360110803324095,True,True
amihud_illiquidity_30d,1w,2023_2024_recovery,cross_sectional,-0.12183342972816656,-0.12183342972816656,-4.57285724466835,4.811179473040994e-06,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10872017793633329,-7.281031954272138,-0.15360110803324095,True,True
amihud_illiquidity_30d,1w,2025_2026_holdout,cross_sectional,-0.15360110803324095,-0.15360110803324095,-4.482263589526433,7.38554401680247e-06,76,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10872017793633329,-7.281031954272138,-0.15360110803324095,True,True
amihud_illiquidity_30d,2w,2020_2021_bull,cross_sectional,-0.06665234514858576,-0.06665234514858576,-1.8228074392640192,0.06833256061485793,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10872017793633329,-7.281031954272138,-0.15360110803324095,True,True
amihud_illiquidity_30d,2w,2022_bear,cross_sectional,-0.15762965105070365,-0.15762965105070365,-3.4358154985286324,0.0005907731486156642,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10872017793633329,-7.281031954272138,-0.15360110803324095,True,True
amihud_illiquidity_30d,2w,2023_2024_recovery,cross_sectional,-0.13065355696934644,-0.13065355696934644,-3.499143398424012,0.0004667554840809274,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10872017793633329,-7.281031954272138,-0.15360110803324095,True,True
amihud_illiquidity_30d,2w,2025_2026_holdout,cross_sectional,-0.1892731829573935,-0.1892731829573935,-3.8684241363948306,0.00010954100588911331,75,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10872017793633329,-7.281031954272138,-0.15360110803324095,True,True
amihud_illiquidity_30d,4w,2020_2021_bull,cross_sectional,-0.07876834944504117,-0.07876834944504117,-1.7939623186401017,0.07281918343326921,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10872017793633329,-7.281031954272138,-0.15360110803324095,True,True
amihud_illiquidity_30d,4w,2022_bear,cross_sectional,-0.1753422016579911,-0.1753422016579911,-2.9221439609267175,0.0034763081974920063,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10872017793633329,-7.281031954272138,-0.15360110803324095,True,True
amihud_illiquidity_30d,4w,2023_2024_recovery,cross_sectional,-0.16891266628108734,-0.16891266628108734,-3.022645251301038,0.0025057579689304887,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10872017793633329,-7.281031954272138,-0.15360110803324095,True,True
amihud_illiquidity_30d,4w,2025_2026_holdout,cross_sectional,-0.22506952312287565,-0.22506952312287565,-4.023493148939206,5.7341252953868604e-05,73,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,-0.10872017793633329,-7.281031954272138,-0.15360110803324095,True,True
turnover_30d,1w,2020_2021_bull,cross_sectional,0.06466165413533834,0.06466165413533834,2.6708443930952113,0.0075660712181846446,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.08345631133416104,6.5171474246811245,0.11988523941432527,True,True
turnover_30d,1w,2022_bear,cross_sectional,0.07715924426450742,0.07715924426450742,2.8903995633438293,0.003847524540131708,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.08345631133416104,6.5171474246811245,0.11988523941432527,True,True
turnover_30d,1w,2023_2024_recovery,cross_sectional,0.09339213418160784,0.09339213418160784,4.293458862024505,1.7591092067448244e-05,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.08345631133416104,6.5171474246811245,0.11988523941432527,True,True
turnover_30d,1w,2025_2026_holdout,cross_sectional,0.11988523941432527,0.11988523941432527,4.18255099608591,2.8825633213713786e-05,76,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.08345631133416104,6.5171474246811245,0.11988523941432527,True,True
turnover_30d,2w,2020_2021_bull,cross_sectional,0.05775868242033654,0.05775868242033654,1.7381953044227572,0.08217640621190725,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.08345631133416104,6.5171474246811245,0.11988523941432527,True,True
turnover_30d,2w,2022_bear,cross_sectional,0.07298534798534798,0.07298534798534798,1.8911130542068968,0.05860925428301389,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.08345631133416104,6.5171474246811245,0.11988523941432527,True,True
turnover_30d,2w,2023_2024_recovery,cross_sectional,0.10216888374783109,0.10216888374783109,3.2626407411620835,0.0011037934934181592,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.08345631133416104,6.5171474246811245,0.11988523941432527,True,True
turnover_30d,2w,2025_2026_holdout,cross_sectional,0.14658646616541351,0.14658646616541351,3.6180493137246903,0.00029683184709305976,75,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.08345631133416104,6.5171474246811245,0.11988523941432527,True,True
turnover_30d,4w,2020_2021_bull,cross_sectional,0.06446115288220551,0.06446115288220551,1.5732595216683631,0.11565873801926263,105,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.08345631133416104,6.5171474246811245,0.11988523941432527,True,True
turnover_30d,4w,2022_bear,cross_sectional,0.06613649508386352,0.06613649508386352,1.3394525717595938,0.18042338466860075,52,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.08345631133416104,6.5171474246811245,0.11988523941432527,True,True
turnover_30d,4w,2023_2024_recovery,cross_sectional,0.13118854829381144,0.13118854829381144,2.7753970951778086,0.0055134344125755685,104,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.08345631133416104,6.5171474246811245,0.11988523941432527,True,True
turnover_30d,4w,2025_2026_holdout,cross_sectional,0.1589453084766711,0.1589453084766711,3.2763779218690616,0.0010514775821111044,73,True,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker,0.08345631133416104,6.5171474246811245,0.11988523941432527,True,True
volume_acceleration,1w,2020_2021_bull,cross_sectional,0.036219119226638015,0.036219119226638015,1.3389123041572708,0.180599223603356,105,True,Tier 3,"unstable, insignificant, redundant, or no holdout support",0.026778601827855977,1.8584895295558832,0.023268698060941836,True,True
volume_acceleration,1w,2022_bear,cross_sectional,0.06969828417196836,0.06969828417196836,2.039642252557088,0.04138597044472658,52,True,Tier 3,"unstable, insignificant, redundant, or no holdout support",0.026778601827855977,1.8584895295558832,0.023268698060941836,True,True
volume_acceleration,1w,2023_2024_recovery,cross_sectional,0.01973684210526315,0.01973684210526315,0.7462256389923182,0.4555311226048322,104,True,Tier 3,"unstable, insignificant, redundant, or no holdout support",0.026778601827855977,1.8584895295558832,0.023268698060941836,True,True
volume_acceleration,1w,2025_2026_holdout,cross_sectional,0.023268698060941836,0.023268698060941836,0.7821546899511959,0.43412366914023615,76,True,Tier 3,"unstable, insignificant, redundant, or no holdout support",0.026778601827855977,1.8584895295558832,0.023268698060941836,True,True
volume_acceleration,2w,2020_2021_bull,cross_sectional,0.03104905119942713,0.03104905119942713,1.0907754313664506,0.27537170970628666,105,True,Tier 3,"unstable, insignificant, redundant, or no holdout support",0.026778601827855977,1.8584895295558832,0.023268698060941836,True,True
