name,family,benchmark_group,split,cost_bps,selected_development_candidate,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings,expansion_threshold,leadership_threshold,rebalance_days
expansion_sizing_eth_tilt_e50_l40_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,25,False,0.284294951636328,0.9990760269042007,1.2994614800895568,1.5495109258849165,0.2914234790340692,-0.18347398968740336,0.22676579925650558,0.0328996282527881,0.27648698884758366,0.04425,0.7235130111524164,12.008364312267657,-0.062328298734506404,0.30421350420063376,0.8587360594795539,0.5,0.4,7
expansion_sizing_eth_tilt_e50_l40_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,50,False,0.06960804836060408,0.40116996807521416,0.3717654967461155,0.09294279183547209,0.5026085850598334,-0.7489343389191997,0.33059660645867545,0.032238642583470166,0.46551724137931033,0.2945,0.5344827586206897,11.767104542966612,-0.4374219307285393,0.4431568401158341,1.2720306513409962,0.5,0.4,7
expansion_sizing_eth_tilt_e50_l40_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,50,False,0.24620948478847549,0.8950568595968291,1.1681776182941253,1.2954088414432414,0.2917505161816352,-0.19006314988105877,0.22490706319702602,0.0328996282527881,0.27648698884758366,0.0885,0.7235130111524164,12.008364312267657,-0.06350205315001789,0.2979818898759885,0.8587360594795539,0.5,0.4,7
expansion_sizing_eth_tilt_e50_l40_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,100,False,0.00833130210949018,0.2839484186794586,0.2641872640038206,0.010770071038161758,0.5028939691653899,-0.773560553126321,0.33004926108374383,0.032238642583470166,0.46551724137931033,0.589,0.5344827586206897,11.767104542966612,-0.44018898344426094,0.4431568401158341,1.2720306513409962,0.5,0.4,7
expansion_sizing_eth_tilt_e50_l40_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,100,False,0.17324398233535354,0.686765972433855,0.8985710021078303,0.8529717943602806,0.2928093226944466,-0.20310634358699353,0.22304832713754646,0.0328996282527881,0.27648698884758366,0.177,0.7235130111524164,12.008364312267657,-0.07061160707354186,0.28557618859370115,0.8587360594795539,0.5,0.4,7
expansion_sizing_eth_tilt_e50_l50_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,10,False,0.12910078012825665,0.5089217640335933,0.4673433928953357,0.17967800744240586,0.496993563377775,-0.7185118644508496,0.3344280240831965,0.03278598795840175,0.46551724137931033,0.059899999999999995,0.5344827586206897,11.966885604816639,-0.4352033772128473,0.4431568401158341,1.2720306513409962,0.5,0.5,7
expansion_sizing_eth_tilt_e50_l50_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,10,False,0.2395051024643382,0.9381061283402411,1.1609915138251004,1.3153607978455972,0.26538098741552646,-0.18208319942073592,0.22304832713754646,0.032156133828996285,0.27648698884758366,0.017300000000000003,0.7235130111524164,11.736988847583644,-0.061623693246880884,0.2380121228725267,0.8587360594795539,0.5,0.5,7
expansion_sizing_eth_tilt_e50_l50_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,25,False,0.10903084895378501,0.4728388144288173,0.43504407761483577,0.14988644121302547,0.49695690245773694,-0.7274230282032341,0.3333333333333333,0.03278598795840175,0.46551724137931033,0.14975,0.5344827586206897,11.966885604816639,-0.43603584637947324,0.4431568401158341,1.2720306513409962,0.5,0.5,7
expansion_sizing_eth_tilt_e50_l50_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,25,False,0.21783657349950003,0.8713043364108549,1.0816827213099491,1.1705944456677286,0.2655215149291114,-0.18609055792609885,0.22304832713754646,0.032156133828996285,0.27648698884758366,0.04325,0.7235130111524164,11.736988847583644,-0.062328298734506404,0.23520392385648958,0.8587360594795539,0.5,0.5,7
expansion_sizing_eth_tilt_e50_l50_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,50,False,0.0763387467158263,0.41264258724755687,0.38063480905831937,0.10292875840826554,0.49695136882531327,-0.7416658657537643,0.3322386425834702,0.03278598795840175,0.46551724137931033,0.2995,0.5344827586206897,11.966885604816639,-0.4374219307285393,0.4431568401158341,1.2720306513409962,0.5,0.5,7
expansion_sizing_eth_tilt_e50_l50_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,50,False,0.1825215203482924,0.7597897928262507,0.946377503870017,0.9454326460438144,0.2658729784954487,-0.19305607978744765,0.21933085501858737,0.032156133828996285,0.27648698884758366,0.0865,0.7235130111524164,11.736988847583644,-0.06570460104278253,0.23053067771528557,0.8587360594795539,0.5,0.5,7
expansion_sizing_eth_tilt_e50_l50_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,100,False,0.013704372216495786,0.29212363286133974,0.27071239794667346,0.017844166247788618,0.49714865285529175,-0.7680029442784493,0.33059660645867545,0.03278598795840175,0.46551724137931033,0.599,0.5344827586206897,11.966885604816639,-0.44018898344426094,0.4431568401158341,1.2720306513409962,0.5,0.5,7
expansion_sizing_eth_tilt_e50_l50_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,100,False,0.1147943276851604,0.5367623246627636,0.6711235547460247,0.5550091311276305,0.267013209433586,-0.20683322353981626,0.21933085501858737,0.032156133828996285,0.27648698884758366,0.173,0.7235130111524164,11.736988847583644,-0.07495813303984777,0.22121075625359543,0.8587360594795539,0.5,0.5,7
expansion_sizing_eth_tilt_e50_l60_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,10,False,0.12189305411178286,0.4962858288420983,0.4519924859142621,0.1684989021514572,0.4916102577929253,-0.7234056279026546,0.3355227148330597,0.03185550082101806,0.46551724137931033,0.058199999999999995,0.5344827586206897,11.627257799671593,-0.4401656306804834,0.4431568401158341,1.2720306513409962,0.5,0.6,7
expansion_sizing_eth_tilt_e50_l60_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,10,False,0.2467025127381064,0.9704857991963836,1.1961288227085818,1.385726504581442,0.2614857938719886,-0.17803117131877533,0.22304832713754646,0.03141263940520446,0.27648698884758366,0.0169,0.7235130111524164,11.465613382899628,-0.0630167516279091,0.24050014415354593,0.8587360594795539,0.5,0.6,7
expansion_sizing_eth_tilt_e50_l60_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,25,False,0.10250076357081106,0.46082082561485493,0.4205339684585635,0.14007068219165086,0.4915973952658738,-0.7317788559819035,0.3344280240831965,0.03185550082101806,0.46551724137931033,0.14550000000000002,0.5344827586206897,11.627257799671593,-0.44099336220477103,0.4431568401158341,1.2720306513409962,0.5,0.6,7
expansion_sizing_eth_tilt_e50_l60_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,25,False,0.2253995150231265,0.9041399763410202,1.1181492611798438,1.2400374060267605,0.26165177490258407,-0.1817683191875119,0.2211895910780669,0.03141263940520446,0.27648698884758366,0.04225,0.7235130111524164,11.465613382899628,-0.06372047641001821,0.23768720997373638,0.8587360594795539,0.5,0.6,7
expansion_sizing_eth_tilt_e50_l60_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,50,False,0.07089147217363179,0.4016636339831991,0.3673625504340456,0.09513242353879059,0.4916306987991177,-0.7451872824907644,0.33388067870826493,0.03185550082101806,0.46551724137931033,0.29100000000000004,0.5344827586206897,11.627257799671593,-0.44237155395857874,0.4431568401158341,1.2720306513409962,0.5,0.6,7
expansion_sizing_eth_tilt_e50_l60_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,50,False,0.1906610590466613,0.7933924593484023,0.9852259996992164,1.0143406861677708,0.26204659959020554,-0.18796550473291984,0.2174721189591078,0.03141263940520446,0.27648698884758366,0.0845,0.7235130111524164,11.465613382899628,-0.06489276357861584,0.2330060815649102,0.8587360594795539,0.5,0.6,7
expansion_sizing_eth_tilt_e50_l60_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,100,False,0.01025621948639821,0.28325508484228284,0.26031011496346934,0.013318566312786748,0.4919024988962744,-0.7700693337053499,0.3322386425834702,0.03185550082101806,0.46551724137931033,0.5820000000000001,0.5344827586206897,11.627257799671593,-0.4451228345161785,0.4431568401158341,1.2720306513409962,0.5,0.6,7
expansion_sizing_eth_tilt_e50_l60_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,100,False,0.12397093307599882,0.5719370469922177,0.7134830814125208,0.6191028670301102,0.2632767539541986,-0.20024286702256455,0.2174721189591078,0.03141263940520446,0.27648698884758366,0.169,0.7235130111524164,11.465613382899628,-0.0672351349098701,0.22367043183797386,0.8587360594795539,0.5,0.6,7
expansion_sizing_t60_7d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,development,10,False,0.09815016881278327,0.4508444804971027,0.38985087070380936,0.16080361689886252,0.41380235041437785,-0.6103728927597123,0.33169129720853857,0.027914614121510674,0.39272030651340994,0.051000000000000004,0.60727969348659,10.188834154351396,-0.3770193132876065,0.3640265856266276,1.2567049808429118,0.6,0.4,7
expansion_sizing_t60_7d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,holdout,10,False,0.30845582448431075,1.3367830339779334,1.9578236182668254,2.7776076583431757,0.21835500271587027,-0.11105089790409872,0.21561338289962825,0.02509293680297398,0.22444237918215612,0.013500000000000002,0.7755576208178439,9.158921933085502,-0.04589837657723905,0.23846017001912423,0.8327137546468402,0.6,0.4,7
expansion_sizing_t60_7d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,development,25,False,0.08151966894759122,0.41397891405408266,0.35841258309630963,0.13121801577171033,0.41373424745770326,-0.6212536324998009,0.331143951833607,0.027914614121510674,0.39272030651340994,0.1275,0.60727969348659,10.188834154351396,-0.3782966059531555,0.3630033796341623,1.2567049808429118,0.6,0.4,7
expansion_sizing_t60_7d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,holdout,25,False,0.29057256611066196,1.2729985500504721,1.8718240337377017,2.547765392016241,0.21850368965787462,-0.11404996983678695,0.21561338289962825,0.02509293680297398,0.22444237918215612,0.03375,0.7755576208178439,9.158921933085502,-0.047689684676944566,0.23469930114113957,0.8327137546468402,0.6,0.4,7
expansion_sizing_t60_7d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,development,50,False,0.05433480196865337,0.352462863824421,0.30615939587364155,0.08501631830666864,0.4136752663857298,-0.6391102678977263,0.3289545703338807,0.027914614121510674,0.39272030651340994,0.255,0.60727969348659,10.188834154351396,-0.3804217642763821,0.3612980363133864,1.2567049808429118,0.6,0.4,7
expansion_sizing_t60_7d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,holdout,50,False,0.26128067140869193,1.1663746939111554,1.7210833606833926,2.195090882775451,0.2188469765461855,-0.119029546092566,0.2137546468401487,0.02509293680297398,0.22444237918215612,0.0675,0.7755576208178439,9.158921933085502,-0.05066981404253923,0.2284478771919476,0.8327137546468402,0.6,0.4,7
expansion_sizing_t60_7d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,development,100,False,0.0019078998126078606,0.2292647391830268,0.19982144437783986,0.0028316917943132683,0.41376183119096244,-0.6737667624843182,0.3278598795840175,0.027914614121510674,0.39272030651340994,0.51,0.60727969348659,10.188834154351396,-0.3846583617795496,0.3578873496718351,1.2567049808429118,0.6,0.4,7
expansion_sizing_t60_7d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,holdout,100,False,0.20457580244618567,0.952583600627584,1.4089872598694564,1.5868647136551821,0.2198893257022401,-0.12891823775888622,0.2137546468401487,0.02509293680297398,0.22444237918215612,0.135,0.7755576208178439,9.158921933085502,-0.05660991769151724,0.21600749710590028,0.8327137546468402,0.6,0.4,7
expansion_filter_t60_7d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,development,10,False,0.0986201263316715,0.7681930682831714,0.6344479069530903,0.3845078231658002,0.1342002151753941,-0.2564840567343838,0.2025177887246853,0.0090311986863711,0.10440613026819924,0.0165,0.8955938697318008,3.2963875205254514,-0.13623450399263048,0.19150393603759097,0.7739463601532567,0.6,0.4,7
expansion_filter_t60_7d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,holdout,10,False,0.08205666431512393,1.1902141477990622,0.9560675715949124,2.0336119168025717,0.068202031925225,-0.04035020823645685,0.09479553903345725,0.008364312267657992,0.05204460966542751,0.0045000000000000005,0.9479553903345725,3.052973977695167,-0.00408932554484942,0.05673624323240922,0.3643122676579926,0.6,0.4,7
expansion_filter_t60_7d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,development,25,False,0.09322951920031297,0.7324067409459801,0.6054412237862983,0.35579210925781946,0.13400626768166057,-0.2620336898274368,0.2025177887246853,0.0090311986863711,0.10440613026819924,0.04125,0.8955938697318008,3.2963875205254514,-0.13688153790031776,0.18892685534866116,0.7739463601532567,0.6,0.4,7
expansion_filter_t60_7d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,holdout,25,False,0.07710839229703859,1.1218710033944335,0.9101896730765922,1.845242826452831,0.06827483918182123,-0.04178766674588108,0.09479553903345725,0.008364312267657992,0.05204460966542751,0.01125,0.9479553903345725,3.052973977695167,-0.004840338754269924,0.055943273163205465,0.3643122676579926,0.6,0.4,7
expansion_filter_t60_7d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,development,50,False,0.08429803276434544,0.672334085316811,0.5568239121272031,0.31083834982266406,0.13372239626283597,-0.27119572862369845,0.2019704433497537,0.0090311986863711,0.10440613026819924,0.0825,0.8955938697318008,3.2963875205254514,-0.1379593890083376,0.18463791527372364,0.7739463601532567,0.6,0.4,7
expansion_filter_t60_7d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,holdout,50,False,0.06890605660443483,1.0072221497449776,0.8283091955922757,1.5596296896052722,0.0684686366485551,-0.044181036731786194,0.09479553903345725,0.008364312267657992,0.05204460966542751,0.0225,0.9479553903345725,3.052973977695167,-0.006091397954349653,0.054622317786050756,0.3643122676579926,0.6,0.4,7
expansion_filter_t60_7d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,development,100,False,0.06663171621461728,0.550805182088927,0.45707320157509906,0.2304028100720373,0.13330337070660397,-0.2891966299967623,0.2019704433497537,0.0090311986863711,0.10440613026819924,0.165,0.8955938697318008,3.2963875205254514,-0.14011307095640746,0.17608326414865183,0.7739463601532567,0.6,0.4,7
expansion_filter_t60_7d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,holdout,100,False,0.05266812194855608,0.776831284252226,0.652133913155589,1.0757641853533193,0.06912473608536412,-0.048958798466838704,0.09293680297397769,0.008364312267657992,0.05204460966542751,0.045,0.9479553903345725,3.052973977695167,-0.00859115579593206,0.05198288729993661,0.3643122676579926,0.6,0.4,7
expansion_sizing_eth_tilt_e60_l40_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,10,False,0.09782082771982892,0.45011660694338307,0.39519249218298297,0.16076412078855715,0.43696390311075894,-0.6084742493537252,0.33004926108374383,0.02950191570881226,0.39272030651340994,0.053899999999999997,0.60727969348659,10.768199233716475,-0.39515477696554935,0.3484976502507633,1.2567049808429118,0.6,0.4,7
expansion_sizing_eth_tilt_e60_l40_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,10,False,0.3773534420051414,1.3972112444347602,2.1597389202184307,3.3114626600513155,0.25065782126594915,-0.11395370588273335,0.2211895910780669,0.02713754646840149,0.22444237918215612,0.014599999999999998,0.7755576208178439,9.905204460966544,-0.0521212016028233,0.3067364743831196,0.8327137546468402,0.6,0.4,7
expansion_sizing_eth_tilt_e60_l40_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,25,False,0.08026236828619071,0.413228292808514,0.36323209619022945,0.129475839578502,0.4368829862722741,-0.6199022809775034,0.32950191570881227,0.02950191570881226,0.39272030651340994,0.13474999999999998,0.60727969348659,10.768199233716475,-0.39638729381222915,0.346708288985488,1.2567049808429118,0.6,0.4,7
expansion_sizing_eth_tilt_e60_l40_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,25,False,0.35701757876836093,1.3373247567045825,2.0749873183977763,3.0550230559196128,0.25077238569429644,-0.11686248261746512,0.2211895910780669,0.02713754646840149,0.22444237918215612,0.0365,0.7755576208178439,9.905204460966544,-0.05390130869890586,0.3019825875978255,0.8327137546468402,0.6,0.4,7
expansion_sizing_eth_tilt_e60_l40_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,50,False,0.05159406141373002,0.35167440767767144,0.31010824838245893,0.08083924530741247,0.43680151053493693,-0.6382303696370499,0.32731253420908596,0.02950191570881226,0.39272030651340994,0.26949999999999996,0.60727969348659,10.768199233716475,-0.3984379701972297,0.3437286145308589,1.2567049808429118,0.6,0.4,7
expansion_sizing_eth_tilt_e60_l40_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,50,False,0.3237584994909133,1.2372039113070021,1.928000786125948,2.652781807982546,0.2510508621059178,-0.12204490339789131,0.2211895910780669,0.02713754646840149,0.22444237918215612,0.073,0.7755576208178439,9.905204460966544,-0.05686280161081636,0.2940876549099878,0.8327137546468402,0.6,0.4,7
expansion_sizing_eth_tilt_e60_l40_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,100,False,-0.0035731754020980055,0.22839295555713499,0.20226572523787847,-0.00531454786659116,0.43683885117264437,-0.6723385491661589,0.3251231527093596,0.02950191570881226,0.39272030651340994,0.5389999999999999,0.60727969348659,10.768199233716475,-0.40252614473398096,0.3377789943247085,1.2567049808429118,0.6,0.4,7
expansion_sizing_eth_tilt_e60_l40_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,100,False,0.259554825060929,1.036281236216294,1.6135480287326622,1.961389143553437,0.2519345879337254,-0.13233214118371994,0.2174721189591078,0.02713754646840149,0.22444237918215612,0.146,0.7755576208178439,9.905204460966544,-0.06276575172705778,0.27840321655340383,0.8327137546468402,0.6,0.4,7
expansion_sizing_eth_tilt_e60_l50_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,10,False,0.10554225011718033,0.466428336546199,0.40839051605018817,0.1788877228895192,0.4322656118012113,-0.589991579144663,0.33059660645867545,0.030186097427476737,0.39272030651340994,0.055150000000000005,0.60727969348659,11.017925561029008,-0.39515477696554935,0.34849125405242565,1.2567049808429118,0.6,0.5,7
expansion_sizing_eth_tilt_e60_l50_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,10,False,0.30829585603768983,1.2973415229613137,1.8761222695906483,2.676871226693852,0.2261913167088328,-0.1151702229690218,0.2174721189591078,0.026022304832713755,0.22444237918215612,0.013999999999999999,0.7755576208178439,9.498141263940521,-0.0534226130094696,0.23597624023223562,0.8327137546468402,0.6,0.5,7
expansion_sizing_eth_tilt_e60_l50_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,25,False,0.08747120958863008,0.42831645455944156,0.37543026179251293,0.14522170088579525,0.43214319680387897,-0.6023287776901807,0.33004926108374383,0.030186097427476737,0.39272030651340994,0.13787500000000003,0.60727969348659,11.017925561029008,-0.39638729381222915,0.34672457397203327,1.2567049808429118,0.6,0.5,7
expansion_sizing_eth_tilt_e60_l50_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,25,False,0.2897634079654241,1.2336568221821558,1.7910836804002606,2.454064776882805,0.22631915973997332,-0.11807488159847457,0.2174721189591078,0.026022304832713755,0.22444237918215612,0.034999999999999996,0.7755576208178439,9.498141263940521,-0.055200142761201776,0.23222200994123843,0.8327137546468402,0.6,0.5,7
expansion_sizing_eth_tilt_e60_l50_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,50,False,0.057980265497976635,0.36470249400072013,0.32063902976474984,0.09310793954803609,0.43199383224984705,-0.6227209599892773,0.3278598795840175,0.030186097427476737,0.39272030651340994,0.27575000000000005,0.60727969348659,11.017925561029008,-0.3984379701972297,0.3437826257584038,1.2567049808429118,0.6,0.5,7
expansion_sizing_eth_tilt_e60_l50_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,50,False,0.2594288923768897,1.1272055631166766,1.6426100706033295,2.104900052849475,0.2266266514313307,-0.12324998140680932,0.21561338289962825,0.026022304832713755,0.22444237918215612,0.06999999999999999,0.7755576208178439,9.498141263940521,-0.058157348338285675,0.22598162447046488,0.8327137546468402,0.6,0.5,7
expansion_sizing_eth_tilt_e60_l50_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,100,False,0.0012813733582053288,0.23722975325758386,0.20928864164170927,0.0019371285707736532,0.4319002941340682,-0.6614808007780155,0.3262178434592228,0.030186097427476737,0.39272030651340994,0.5515000000000001,0.60727969348659,11.017925561029008,-0.40252614473398096,0.3379081740324863,1.2567049808429118,0.6,0.5,7
expansion_sizing_eth_tilt_e60_l50_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,100,False,0.20078070395118242,0.9137514112051407,1.3345530616114067,1.5037197313972583,0.22759375621638142,-0.1335226902719543,0.2137546468401487,0.026022304832713755,0.22444237918215612,0.13999999999999999,0.7755576208178439,9.498141263940521,-0.06405175462367907,0.2135632246341368,0.8327137546468402,0.6,0.5,7
expansion_sizing_eth_tilt_e60_l60_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,10,False,0.10159842564209187,0.458449007877237,0.3991827756068524,0.16902030353545716,0.42824631683903863,-0.6011019002860712,0.331143951833607,0.02952928297755884,0.39272030651340994,0.053950000000000005,0.60727969348659,10.778188286808977,-0.3920365580898797,0.3640265856266276,1.2567049808429118,0.6,0.6,7
expansion_sizing_eth_tilt_e60_l60_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,10,False,0.31487867417431215,1.339057324603631,1.9420897588748287,2.835444648509145,0.2222730103876658,-0.11105089790409872,0.2174721189591078,0.0258364312267658,0.22444237918215612,0.0139,0.7755576208178439,9.430297397769518,-0.04589837657723905,0.23846017001912423,0.8327137546468402,0.6,0.6,7
expansion_sizing_eth_tilt_e60_l60_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,25,False,0.08395881686181261,0.4207676108650016,0.3668135908135402,0.13694393827872448,0.4281741559939783,-0.6130889611990691,0.33059660645867545,0.02952928297755884,0.39272030651340994,0.134875,0.60727969348659,10.778188286808977,-0.39336659758743997,0.3630033796341623,1.2567049808429118,0.6,0.6,7
expansion_sizing_eth_tilt_e60_l60_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,25,False,0.29638055972194377,1.2745816660106954,1.8560254099353894,2.5986903823480527,0.22241874654602925,-0.11404996983678695,0.21561338289962825,0.0258364312267658,0.22444237918215612,0.034749999999999996,0.7755576208178439,9.430297397769518,-0.047689684676944566,0.23469930114113957,0.8327137546468402,0.6,0.6,7
expansion_sizing_eth_tilt_e60_l60_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,50,False,0.05515896179803037,0.3578918548039054,0.312839589683248,0.08715213407195303,0.4281079434418867,-0.6329043159458492,0.3289545703338807,0.02952928297755884,0.39272030651340994,0.26975,0.60727969348659,10.778188286808977,-0.39557896763782496,0.3612980363133864,1.2567049808429118,0.6,0.6,7
expansion_sizing_eth_tilt_e60_l60_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,50,False,0.2660981068997623,1.1668070501748342,1.7073895009785498,2.235563485160442,0.2227575784627622,-0.119029546092566,0.2137546468401487,0.0258364312267658,0.22444237918215612,0.06949999999999999,0.7755576208178439,9.430297397769518,-0.05066981404253923,0.2284478771919476,0.8327137546468402,0.6,0.6,7
expansion_sizing_eth_tilt_e60_l60_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,100,False,-0.00025802929674234587,0.23197206563651712,0.20353855252197658,-0.0003847893297006123,0.4281782990900847,-0.6705729000934281,0.32731253420908596,0.02952928297755884,0.39272030651340994,0.5395,0.60727969348659,10.778188286808977,-0.39998737620553204,0.3578873496718351,1.2567049808429118,0.6,0.6,7
expansion_sizing_eth_tilt_e60_l60_7d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,100,False,0.20753561064204407,0.9507169991184286,1.3982773751208097,1.6098235148869682,0.22379280715361832,-0.12891823775888622,0.2137546468401487,0.0258364312267658,0.22444237918215612,0.13899999999999998,0.7755576208178439,9.430297397769518,-0.05660991769151724,0.21600749710590028,0.8327137546468402,0.6,0.6,7
eth_leadership_tilt_l40_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,10,False,0.22287907391612483,0.6592830317377871,0.6313819652423237,0.3023387564666636,0.5306867857428806,-0.7371832725676368,0.3366174055829228,0.03281335522714833,0.49808429118773945,0.059949999999999996,0.5019157088122606,11.976874657909141,-0.4352033772128473,0.4910299227953989,1.2873563218390804,0.4,0.4,7
eth_leadership_tilt_l40_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,10,False,0.3394285304996707,1.124301874987538,1.4971040277960954,1.8828401505752197,0.2980703470748048,-0.18027474631660745,0.23605947955390336,0.03020446096654275,0.2894981412639405,0.01625,0.7105018587360594,11.024628252788105,-0.06257416501265733,0.311525202415293,0.8847583643122676,0.4,0.4,7
eth_leadership_tilt_l40_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,25,False,0.2011586837224404,0.6255224599159466,0.5996415265031105,0.27070375920443773,0.5306084150287482,-0.743095272535627,0.3366174055829228,0.03281335522714833,0.49808429118773945,0.149875,0.5019157088122606,11.976874657909141,-0.43603584637947324,0.4910299227953989,1.2873563218390804,0.4,0.4,7
eth_leadership_tilt_l40_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,25,False,0.31745402988782256,1.0686537873437323,1.426939297859351,1.7253361447398767,0.2981172307516789,-0.1839954671184867,0.23605947955390336,0.03020446096654275,0.2894981412639405,0.04062500000000001,0.7105018587360594,11.024628252788105,-0.06471662973082781,0.3087458848850144,0.8847583643122676,0.4,0.4,7
eth_leadership_tilt_l40_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,50,False,0.16577466815673714,0.5691717349862365,0.5474342649076973,0.2202503084014856,0.5305345923114283,-0.7526648628094225,0.3344280240831965,0.03281335522714833,0.49808429118773945,0.29975,0.5019157088122606,11.976874657909141,-0.4374219307285393,0.4910299227953989,1.2873563218390804,0.4,0.4,7
