candidate,split,positive_invested_week_percentage,missed_upside_while_in_cash,avoided_downside_while_in_cash,average_exposure
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_macro_stress|0.40,development,0.4269662921348314,13.769764599414009,11.922724724873602,0.3426756352765321
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_macro_stress|0.40,holdout,0.4761904761904761,2.922009674286779,3.4662963320879125,0.2797397769516728
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_macro_stress|0.50,development,0.430939226519337,13.564676618455383,11.813808828468996,0.3513951170901843
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_macro_stress|0.50,holdout,0.4761904761904761,2.922009674286779,3.4662963320879125,0.2797397769516728
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_macro_stress|0.60,development,0.4285714285714285,13.424988434041788,11.593762603893753,0.3592426507224713
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_macro_stress|0.60,holdout,0.4761904761904761,2.922009674286779,3.4662963320879125,0.2829925650557621
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_macro_stress|0.70,development,0.4293478260869565,13.135375731557774,11.450088071750478,0.3688340807174888
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_macro_stress|0.70,holdout,0.4761904761904761,2.922009674286779,3.4662963320879125,0.2829925650557621
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high|0.40,development,0.4520547945205479,14.69423065297138,12.888888275018036,0.3217488789237668
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high|0.40,holdout,0.475,2.9659666878458357,3.569250476324105,0.2732342007434944
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high|0.50,development,0.4493670886075949,13.99074768167256,12.23540319026992,0.338315894369706
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high|0.50,holdout,0.475,2.9659666878458357,3.569250476324105,0.2732342007434944
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high|0.60,development,0.4363636363636363,13.754041244506062,11.92799345639326,0.3513951170901843
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high|0.60,holdout,0.475,2.9659666878458357,3.569250476324105,0.2764869888475836
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high|0.70,development,0.4444444444444444,12.892398001393593,11.211585638483674,0.3679621325361236
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high|0.70,holdout,0.4634146341463415,2.8848516940722417,3.506376983561616,0.2829925650557621
target_a_30d_loss_gt_20__elastic_net_logistic|halve_if_high|0.40,development,0.4519230769230769,9.760355286981389,8.437696290172047,0.3941205779770802
target_a_30d_loss_gt_20__elastic_net_logistic|halve_if_high|0.40,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2797397769516728
target_a_30d_loss_gt_20__elastic_net_logistic|halve_if_high|0.50,development,0.4519230769230769,9.760355286981389,8.437696290172047,0.4028400597907324
target_a_30d_loss_gt_20__elastic_net_logistic|halve_if_high|0.50,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2797397769516728
target_a_30d_loss_gt_20__elastic_net_logistic|halve_if_high|0.60,development,0.4519230769230769,9.760355286981389,8.437696290172047,0.4098156452416542
target_a_30d_loss_gt_20__elastic_net_logistic|halve_if_high|0.60,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2829925650557621
target_a_30d_loss_gt_20__elastic_net_logistic|halve_if_high|0.70,development,0.4519230769230769,9.53845138657137,8.366748372393136,0.4176631788739412
target_a_30d_loss_gt_20__elastic_net_logistic|halve_if_high|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2862453531598513
target_a_30d_loss_gt_20__elastic_net_logistic|halve_if_rising|0.40,development,0.4615384615384615,9.386297012152902,8.255148532702192,0.4237668161434977
target_a_30d_loss_gt_20__elastic_net_logistic|halve_if_rising|0.40,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2797397769516728
target_a_30d_loss_gt_20__elastic_net_logistic|halve_if_rising|0.50,development,0.4615384615384615,9.386297012152902,8.255148532702192,0.4281265570503239
target_a_30d_loss_gt_20__elastic_net_logistic|halve_if_rising|0.50,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2797397769516728
target_a_30d_loss_gt_20__elastic_net_logistic|halve_if_rising|0.60,development,0.4615384615384615,9.386297012152902,8.255148532702192,0.4307424015944195
target_a_30d_loss_gt_20__elastic_net_logistic|halve_if_rising|0.60,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2829925650557621
target_a_30d_loss_gt_20__elastic_net_logistic|halve_if_rising|0.70,development,0.4567307692307692,9.386297012152902,8.255148532702192,0.4342301943198804
target_a_30d_loss_gt_20__elastic_net_logistic|halve_if_rising|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2862453531598513
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high_and_trend_negative|0.40,development,0.4748603351955307,11.694922667778592,10.665548209635972,0.4028400597907324
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high_and_trend_negative|0.40,holdout,0.4761904761904761,2.922009674286779,3.4662963320879125,0.2797397769516728
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high_and_trend_negative|0.50,development,0.4782608695652174,11.411435169483571,10.340851380157536,0.408943697060289
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high_and_trend_negative|0.50,holdout,0.4761904761904761,2.922009674286779,3.4662963320879125,0.2797397769516728
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high_and_trend_negative|0.60,development,0.478494623655914,11.295562472696185,10.20666114780671,0.4141753861484803
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high_and_trend_negative|0.60,holdout,0.4761904761904761,2.922009674286779,3.4662963320879125,0.2829925650557621
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high_and_trend_negative|0.70,development,0.4759358288770053,11.203519909187571,10.158019781717396,0.4159192825112107
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high_and_trend_negative|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high_and_macro_stress|0.40,development,0.4293478260869565,13.08675251569202,11.390707962248923,0.3644743398106627
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high_and_macro_stress|0.40,holdout,0.4761904761904761,2.922009674286779,3.4662963320879125,0.2797397769516728
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high_and_macro_stress|0.50,development,0.4354838709677419,12.757400899499904,11.20706345658292,0.3723218734429497
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high_and_macro_stress|0.50,holdout,0.4761904761904761,2.922009674286779,3.4662963320879125,0.2797397769516728
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high_and_macro_stress|0.60,development,0.4240837696335078,12.588857141266736,10.932542991382547,0.3836571998006975
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high_and_macro_stress|0.60,holdout,0.4761904761904761,2.922009674286779,3.4662963320879125,0.2829925650557621
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high_and_macro_stress|0.70,development,0.4285714285714285,11.81291237649819,10.224152711994076,0.3967364225211758
target_a_30d_loss_gt_20__elastic_net_logistic|cash_if_high_and_macro_stress|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|cash_if_high|0.40,development,0.4756756756756757,10.509580704732452,9.060567972774027,0.4316143497757848
target_a_30d_loss_gt_20__random_forest|cash_if_high|0.40,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|cash_if_high|0.50,development,0.457286432160804,9.907267459085482,8.499918363921434,0.4534130543099153
target_a_30d_loss_gt_20__random_forest|cash_if_high|0.50,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|cash_if_high|0.60,development,0.4607843137254901,9.556902809592398,8.32267096618042,0.4638764324862979
