candidate,fold,fold_sharpe,fold_return,positive_fold
target_a_30d_loss_gt_20__logistic_regression|cash_if_high|0.70,4,-0.1347215329926431,-0.2197868968473809,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high|0.70,5,2.030073775818516,2.344630689805673,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high|0.70,6,0.5663636686116444,0.3323085082689263,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high|0.70,7,1.9947693032865128,2.1655979920777506,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high|0.70,8,1.707734905582568,1.551303566600391,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high|0.70,9,-0.3040037997373525,-0.4145704592898892,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high|0.70,10,0.8972162029316042,0.3909950788971847,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high|0.70,11,0.4085432012753434,0.1210680303675202,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high|0.70,12,-0.3788641278426027,-0.4459075603702598,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high|0.70,13,-0.643912137223586,-0.5534309722865951,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high|0.70,14,0.2660641903605348,0.0610590630322092,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.40,0,1.4985774522153756,2.008642049412848,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.40,1,0.1928216819926345,-0.0358093005194628,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.40,2,-0.4328141618817552,-0.5679545128534917,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.40,3,0.1815168913702842,-0.0363133252140963,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.40,4,0.1037976724354003,-0.0822970080606373,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.40,5,2.056143617373513,2.792269172549411,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.40,6,0.7911939480549722,0.6992829146013442,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.40,7,2.1450106393799224,2.790286787412639,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.40,8,2.1208761999183228,2.60942785256378,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.40,9,-0.3800540460829966,-0.4554244888106429,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.40,10,0.5838983942503078,0.2146872937245689,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.40,11,0.4900721624994962,0.156726758694069,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.40,12,-0.4083758816850248,-0.4557091622739732,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.40,13,-0.4780312313932288,-0.481680775157209,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.40,14,0.5681668620684494,0.1561220869713069,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.50,0,1.4985774522153756,2.008642049412848,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.50,1,0.2192832012419081,-0.0174346779592845,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.50,2,-0.4542005617495072,-0.5782780716690552,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.50,3,0.1826298991071186,-0.0355797635712695,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.50,4,0.0839573020485045,-0.0944773379446793,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.50,5,2.0817102673275585,2.8645386050690727,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.50,6,0.768592653056213,0.6586792105121497,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.50,7,2.146219460294256,2.7931719668753283,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.50,8,2.0972414889588022,2.561521261517405,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.50,9,-0.3836085471554173,-0.4583068886652147,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.50,10,0.630110716049742,0.2387778851645121,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.50,11,0.5020101260633544,0.1631251667045719,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.50,12,-0.4330241053328142,-0.4683103639152656,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.50,13,-0.5184638076223252,-0.5007808873468688,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.50,14,0.5235165834690908,0.1416456729204069,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.60,0,1.5113464321313403,2.046835362272009,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.60,1,0.1872902867497027,-0.0422266909788572,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.60,2,-0.4370250778086451,-0.5707875676861316,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.60,3,0.2086683292644664,-0.0184500078320511,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.60,4,0.0661016077538847,-0.1063715065121584,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.60,5,1.9869167351159929,2.682859878256413,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.60,6,0.7638925576174016,0.6504210665811083,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.60,7,2.13654720866863,2.77428672381017,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.60,8,2.0295506471051,2.436208227703331,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.60,9,-0.4223084699771504,-0.4811898057271955,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.60,10,0.5130105065190517,0.1864477908522808,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.60,11,0.3000644871181246,0.0801727475943869,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.60,12,-0.4330241053328142,-0.4683103639152656,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.60,13,-0.5506435992176494,-0.5159360070411957,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.60,14,0.4137943570727923,0.1069879917878318,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,0,1.569341575405313,2.266255580212076,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,1,0.2843934063466259,0.02674809866842,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,2,-0.3601821690458538,-0.5398775006024057,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,3,0.3938584806676669,0.1163305033441302,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,4,0.1751328669131908,-0.0428757224850229,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,5,1.9869167351159929,2.682859878256413,True
