,ret
1988-10-31,-0.0044586529873119245
1988-11-30,-0.026349154668244522
1988-12-31,0.017003580593604708
1989-01-31,0.009990370090550602
1989-02-28,0.006141516137749303
1989-03-31,0.006183611096082768
1989-04-30,0.021251592777535636
1989-05-31,0.01098390716103154
1989-06-30,0.005975607243837527
1989-07-31,-0.000491969655145023
1989-08-31,0.04817388938166876
1989-09-30,-0.0025145922084008816
1989-10-31,0.0027587436819589764
1989-11-30,-0.01791425235436654
1989-12-31,0.014376193532063392
1990-01-31,-0.05232498745717986
1990-02-28,0.0022819180143163636
1990-03-31,0.03695839287300431
1990-04-30,-0.0009100799251934812
1990-05-31,0.05486546840601483
1990-06-30,0.021075553195760464
1990-07-31,-0.007807172985280025
1990-08-31,-0.12152114954450792
1990-09-30,-0.021428120117475705
1990-10-31,0.012461717265122811
1990-11-30,0.001393054254264205
1990-12-31,0.011134690511492611
1991-01-31,-0.014391507308940258
1991-02-28,0.04663435133186087
1991-03-31,0.016861701644365457
1991-04-30,0.014634138719709996
1991-05-31,0.004784124325741102
1991-06-30,-0.0020151242057652257
1991-07-31,0.004862866004509022
1991-08-31,0.006637230895668574
1991-09-30,-0.004040862525571761
1991-10-31,-0.0057677197147900155
1991-11-30,0.0026406619189769014
1991-12-31,0.016328054509178052
1992-01-31,0.02790999746660148
1992-02-29,0.01800132995808566
1992-03-31,-0.02015845925708812
1992-04-30,-0.0052033387362792685
1992-05-31,0.034972655169471296
1992-06-30,-0.006175198735124933
1992-07-31,-0.00052666465584369
1992-08-31,0.020605302269138502
1992-09-30,0.00818765834210033
1992-10-31,-0.042738631844744024
1992-11-30,0.0010699288382737396
1992-12-31,0.019010153018647197
1993-01-31,-0.02720971664251399
1993-02-28,0.034758133621309674
1993-03-31,0.0327585504527719
1993-04-30,-0.034927516252925686
1993-05-31,0.02869243215012271
1993-06-30,0.015622853664779501
1993-07-31,-0.025626100415804046
1993-08-31,0.019718071911042894
1993-09-30,0.0005991493839448255
1993-10-31,0.04082726558852559
1993-11-30,-0.008164885556651354
1993-12-31,0.004634672241575452
1994-01-31,-0.007677315592341577
1994-02-28,-0.005603500699724135
