timestamp,hl_8h,okx_8h,dispersion
2026-05-03 08:00:00+00:00,3.4675099999999996e-05,-4.40210772168e-05,7.86961772168e-05
2026-05-03 16:00:00+00:00,5.84803e-05,2.48259660801e-05,3.3654333919900004e-05
2026-05-04 00:00:00+00:00,6.667359999999999e-05,1.31643449698e-05,5.3509255030199994e-05
2026-05-04 08:00:00+00:00,-1.9783499999999998e-05,8.0446591039e-05,-0.000100230091039
2026-05-04 16:00:00+00:00,2.58837e-05,-4.58047277264e-05,7.16884277264e-05
2026-05-05 00:00:00+00:00,-8.3772e-05,-4.80020790019e-05,-3.57699209981e-05
2026-05-05 08:00:00+00:00,-3.25413e-05,3.67601291506e-05,-6.93014291506e-05
2026-05-05 16:00:00+00:00,7.84339e-05,-2.49329738473e-05,0.0001033668738473
2026-05-06 00:00:00+00:00,2.93457e-05,7.131574874e-07,2.8632542512599998e-05
2026-05-06 08:00:00+00:00,4.9880500000000005e-05,-3.94546572329e-05,8.93351572329e-05
2026-05-06 16:00:00+00:00,9.660570000000001e-05,1.28483935393e-05,8.37573064607e-05
2026-05-07 00:00:00+00:00,6.70139e-05,-2.00730970558e-05,8.70869970558e-05
2026-05-07 08:00:00+00:00,4.67725e-05,5.0983030498e-06,4.16741969502e-05
2026-05-07 16:00:00+00:00,1.96657e-05,6.05485360377e-05,-4.08828360377e-05
2026-05-08 00:00:00+00:00,9.94111e-05,3.54460516195e-05,6.396504838049999e-05
2026-05-08 08:00:00+00:00,0.0001,3.489182255e-07,9.96510817745e-05
2026-05-08 16:00:00+00:00,8.129200000000001e-05,-6.2745502734e-06,8.75665502734e-05
2026-05-09 00:00:00+00:00,7.69045e-05,-4.9853222137e-06,8.18898222137e-05
2026-05-09 08:00:00+00:00,8.245560000000001e-05,4.22967981051e-05,4.015880189490001e-05
2026-05-09 16:00:00+00:00,1.17607e-05,-2.61407703311e-05,3.7901470331099996e-05
2026-05-10 00:00:00+00:00,-3.7901499999999996e-05,5.91990759781e-05,-9.710057597809999e-05
2026-05-10 08:00:00+00:00,6.10631e-05,3.53120541056e-05,2.57510458944e-05
2026-05-10 16:00:00+00:00,9.51449e-05,9.9003004207e-06,8.52445995793e-05
2026-05-11 00:00:00+00:00,-4.3967599999999996e-05,2.50931472841e-05,-6.906074728409999e-05
2026-05-11 08:00:00+00:00,6.00355e-05,0.0001,-3.996450000000001e-05
2026-05-11 16:00:00+00:00,8.23534e-05,1.04419087999e-05,7.19114912001e-05
2026-05-12 00:00:00+00:00,-5.54856e-05,-5.63839236705e-05,8.983236704999994e-07
2026-05-12 08:00:00+00:00,6.418400000000001e-05,2.63186836902e-05,3.786531630980001e-05
2026-05-12 16:00:00+00:00,8.781360000000001e-05,-6.3522672516e-05,0.00015133627251600002
2026-05-13 00:00:00+00:00,5.96527e-05,-1.08837927404e-05,7.05364927404e-05
2026-05-13 08:00:00+00:00,5.37113e-05,4.43753742934e-05,9.335925706600002e-06
2026-05-13 16:00:00+00:00,2.2489500000000002e-05,8.669156372e-05,-6.420206372e-05
2026-05-14 00:00:00+00:00,8.306970000000001e-05,6.62390119952e-05,1.683068800480001e-05
2026-05-14 08:00:00+00:00,4.79782e-05,3.87292207018e-05,9.248979298200004e-06
2026-05-14 16:00:00+00:00,1.2685100000000002e-05,1.00278167472e-05,2.657283252800001e-06
2026-05-15 00:00:00+00:00,-7.90983e-05,3.56833691991e-05,-0.0001147816691991
2026-05-15 08:00:00+00:00,-1.4890000000000123e-07,2.1478593278e-05,-2.1627493278e-05
2026-05-15 16:00:00+00:00,1.54506e-05,1.15656523982e-05,3.8849476018000015e-06
2026-05-16 00:00:00+00:00,7.530600000000002e-06,5.81911100179e-05,-5.06605100179e-05
2026-05-16 08:00:00+00:00,-6.78356e-05,8.54231884486e-05,-0.0001532587884486
2026-05-16 16:00:00+00:00,-0.0001330712,0.0001,-0.00023307120000000002
2026-05-17 00:00:00+00:00,2.7082099999999996e-05,4.124226044e-05,-1.4160160440000003e-05
2026-05-17 08:00:00+00:00,4.0791e-06,3.2084030747e-05,-2.8004930746999998e-05
2026-05-17 16:00:00+00:00,-1.07637e-05,-3.63449927545e-05,2.5581292754500002e-05
2026-05-18 00:00:00+00:00,2.70898e-05,-1.37406363163e-05,4.08304363163e-05
2026-05-18 08:00:00+00:00,5.09519e-05,6.60001578246e-05,-1.5048257824600003e-05
2026-05-18 16:00:00+00:00,5.37169e-05,9.20522188935e-05,-3.83353188935e-05
2026-05-19 00:00:00+00:00,0.0001,8.6758144149e-05,1.3241855851000005e-05
2026-05-19 08:00:00+00:00,0.0001,4.10900834455e-05,5.89099165545e-05
2026-05-19 16:00:00+00:00,0.0001,0.0001,0.0
2026-05-20 00:00:00+00:00,0.0001,6.8208650134e-05,3.1791349866e-05
2026-05-20 08:00:00+00:00,0.0001,2.86372143688e-05,7.13627856312e-05
2026-05-20 16:00:00+00:00,0.0001,6.95954753521e-05,3.040452464790001e-05
2026-05-21 00:00:00+00:00,0.0001,1.69303659234e-05,8.306963407660001e-05
2026-05-21 08:00:00+00:00,0.0001,2.13772759246e-05,7.86227240754e-05
2026-05-21 16:00:00+00:00,8.7601e-05,0.0001,-1.2399000000000001e-05
2026-05-22 00:00:00+00:00,5.5012399999999995e-05,-1.64426833898e-05,7.14550833898e-05
2026-05-22 08:00:00+00:00,5.15697e-05,2.32942747095e-05,2.82754252905e-05
2026-05-22 16:00:00+00:00,7.081660000000001e-05,7.84947056895e-05,-7.678105689499988e-06
2026-05-23 00:00:00+00:00,6.888e-05,2.28466439083e-05,4.60333560917e-05
2026-05-23 08:00:00+00:00,2.10866e-05,3.8865087972e-05,-1.7778487972e-05
2026-05-23 16:00:00+00:00,-6.63641e-05,4.0288996575e-06,-7.03929996575e-05
2026-05-24 00:00:00+00:00,-2.2629300000000004e-05,6.46005503225e-05,-8.72298503225e-05
2026-05-24 08:00:00+00:00,-7.8548e-06,5.94269365717e-05,-6.72817365717e-05
2026-05-24 16:00:00+00:00,-6.80289e-05,4.37885346034e-05,-0.00011181743460340001
2026-05-25 00:00:00+00:00,-8.185660000000001e-05,2.3288850922e-05,-0.00010514545092200001
