date,ret,ret_net
1970-02-04,-0.015749884039650164,-0.015849884039650163
1970-03-04,0.023298137305693967,0.023198137305693967
1970-04-03,-0.00423300955361372,-0.0043330095536137205
1970-05-05,-0.03510926396384795,-0.03520926396384795
1970-06-03,0.13320819173882703,0.13310819173882704
1970-07-06,-0.0302620638389256,-0.0303620638389256
1970-08-05,-0.007586426171502514,-0.007686426171502514
1970-09-03,0.010836070229512273,0.010736070229512274
1970-10-05,0.04394542205942242,0.04384542205942242
1970-11-04,0.015279073641736973,0.015179073641736974
1970-12-03,0.04859640016399869,0.048496400163998685
1971-01-06,0.01383249738595449,0.01373249738595449
1971-02-03,0.010879809136629337,0.010779809136629338
1971-03-03,0.008949949454961637,0.008849949454961637
1971-04-05,0.008404242050353838,0.008304242050353839
1971-05-05,-0.0077445031738690995,-0.007844503173869099
1971-06-03,0.015482063904979748,0.015382063904979749
1971-07-06,0.018063111654739394,0.017963111654739395
1971-08-04,-0.039783181000326184,-0.03988318100032619
1971-09-03,0.004489271620379487,0.004389271620379487
1971-10-05,0.015263243411675731,0.015163243411675732
1971-11-03,0.0017944458747434222,0.0016944458747434222
1971-12-03,0.07450454545684893,0.07440454545684892
1972-01-05,0.010887696356823628,0.010787696356823629
1972-02-03,0.020878042825838383,0.020778042825838384
1972-03-03,0.02361313954694788,0.02351313954694788
1972-04-05,0.01584340074456625,0.01574340074456625
1972-05-03,-0.010548962414478225,-0.010648962414478224
1972-06-05,-0.014846998037672199,-0.014946998037672198
1972-07-06,0.015553675386289267,0.015453675386289268
1972-08-03,0.024272302055062145,0.024172302055062145
1972-09-06,0.002903018099237764,0.0028030180992377643
1972-10-04,0.01822043600873724,0.01812043600873724
1972-11-03,0.02910175168124729,0.02900175168124729
1972-12-05,0.007368065467420637,0.007268065467420637
1973-01-04,0.030821027699121428,0.03072102769912143
1973-02-05,-0.019063921421099694,-0.019163921421099694
1973-03-05,-0.004241811076348689,-0.00434181107634869
1973-04-04,-0.025008972540197294,-0.025108972540197293
1973-05-03,0.017352823946468865,0.017252823946468866
1973-06-05,-0.030757824900239705,-0.030857824900239705
1973-07-05,-0.014714464932777838,-0.014814464932777837
1973-08-03,-0.030587170296075383,-0.030687170296075383
1973-09-06,0.020675645041926538,0.02057564504192654
1973-10-03,0.006756091688302712,0.006656091688302712
1973-11-05,-0.052612684098191864,-0.05271268409819187
1973-12-05,-0.03699052663551661,-0.03709052663551661
1974-01-04,0.03300609706097779,0.03290609706097779
1974-02-05,-0.03215731559636004,-0.03225731559636004
1974-03-05,0.024097663316252182,0.023997663316252183
1974-04-03,-0.03695758274602445,-0.037057582746024456
1974-05-03,0.019202871793718712,0.019102871793718713
1974-06-05,0.021953092132123375,0.021853092132123376
1974-07-03,-0.053158048757985576,-0.05325804875798558
1974-08-05,-0.03774272515486332,-0.037842725154863324
1974-09-05,-0.0009867450298163272,-0.0010867450298163272
1974-10-03,-0.07828919549236801,-0.07838919549236802
1974-11-05,0.07162226472748623,0.07152226472748623
1974-12-04,-0.020630511857761435,-0.020730511857761435
1975-01-06,0.053825580100946846,0.05372558010094684
1975-02-05,0.038405868944199284,0.03830586894419928
1975-03-05,0.05494785381185774,0.054847853811857736
1975-04-03,-0.006702357284017246,-0.0068023572840172465
1975-05-05,0.03994457371001636,0.03984457371001636
1975-06-04,0.02501662860132936,0.02491662860132936
1975-07-03,-0.002747855936200083,-0.002847855936200083
1975-08-05,-0.02773705058918985,-0.02783705058918985
