date,ret
1997-04-14,0.009760296172894267
1997-04-15,0.015441331931382484
1997-04-16,0.012376612018564947
1997-04-17,-0.003966930300473614
1997-04-18,0.0038561171160179206
1997-04-21,-0.003131656459903032
1997-04-22,0.00801530148702374
1997-04-23,-0.0008800841364144274
1997-04-24,-0.0005363788356881783
1997-04-25,-0.002891094294720498
1997-04-28,0.004760173899314224
1997-04-29,0.007116027982618856
1997-04-30,0.0008053829596382344
1997-05-01,0.00017920150275003703
1997-05-02,0.002453211108155506
1997-05-05,0.0008875690429124949
1997-05-06,-4.819915219560496e-05
1997-05-07,3.678964384186127e-05
1997-05-08,0.0005751386969186755
1997-05-09,0.000319895743296672
1997-05-12,0.0006028271784282557
1997-05-13,0.0001498638756687986
1997-05-14,0.0001781432409345251
1997-05-15,0.00012149893733177645
1997-05-16,-0.006154675093898598
1997-05-19,0.0035074544064804367
1997-05-20,0.0064429233325369985
1997-05-21,-0.0006394408309560618
1997-05-22,-0.0006398249725862338
1997-05-23,0.006409391304684609
1997-05-27,0.0009887753222093786
1997-05-28,-1.984126984126984e-05
1997-05-29,-0.0011674430128292724
1997-05-30,0.0024741751090494144
1997-06-02,-4.782104796845495e-05
1997-06-03,-0.00046710371317209014
1997-06-04,-0.0015579245340667125
1997-06-05,0.0014086374780755806
1997-06-06,0.007419895818421352
1997-06-09,0.001534843737420366
1997-06-10,0.0012552209394568025
1997-06-11,0.0007830172206682695
1997-06-12,0.0009482524937710179
1997-06-13,0.000505230440482518
1997-06-16,0.0005878129992396674
1997-06-17,0.00020103567903768653
1997-06-18,0.0002836921914802337
1997-06-19,0.00011815550697831238
1997-06-20,-0.00035085314249299064
1997-06-23,-0.014341434668161557
1997-06-24,0.015181705455286142
1997-06-25,-0.004459672082134092
1997-06-26,-0.0028728655085015656
1997-06-27,0.003869223570964375
1997-06-30,-0.001873831143873006
1997-07-01,0.0055523747393154245
1997-07-02,0.0076717694125979065
1997-07-03,0.006135772835071118
1997-07-07,-0.0003461188911048519
1997-07-08,0.0021561911627122174
1997-07-09,-0.003466766196353044
1997-07-10,0.0027308798635861773
1997-07-11,0.0019628605457636225
1997-07-14,0.0013625159606827752
1997-07-15,0.001171189372309045
1997-07-16,0.000385690128932592
1997-07-17,0.00016935749319142428
1997-07-18,-0.002694839903068669
1997-07-21,0.00011559029922432178
1997-07-22,0.011926532115027321
1997-07-23,0.00110451206156299
1997-07-24,0.0020658284354451825
1997-07-25,0.000113544875067828
1997-07-28,0.00014023332524566438
1997-07-29,0.0017674808323849378
1997-07-30,0.002962517711102186
1997-07-31,0.0007501065401259277
1997-08-01,-0.001266694182648731
1997-08-04,0.0029550713005586757
1997-08-05,0.001357248256818555
1997-08-06,0.001011616080930655
1997-08-07,-1.984126984126984e-05
1997-08-08,-0.003295899286697868
1997-08-11,0.0028693266195534803
1997-08-12,-0.001790596466201988
1997-08-13,0.0002713640860102062
1997-08-14,0.0034740903523643005
1997-08-15,-0.009673786483092407
1997-08-18,0.009941328593980513
1997-08-19,0.007021252675848033
1997-08-20,0.0064221193097618425
1997-08-21,-0.00694090711811095
1997-08-22,-0.0007273098205534013
1997-08-25,0.0009765008615004289
1997-08-26,-0.00447269949307687
1997-08-27,0.002663855760483957
1997-08-28,-0.005766370806268006
1997-08-29,-0.0014185870780133892
1997-09-02,0.017211484195390824
1997-09-03,-0.00043554317851006723
1997-09-04,0.0016696748463974175
1997-09-05,0.0010958925567695176
1997-09-08,0.0031681231835323895
1997-09-09,0.002072905362738475
1997-09-10,-0.005743480693776104
1997-09-11,-0.0028463810843428086
1997-09-12,0.00791155492666291
1997-09-15,0.00013495119055335618
1997-09-16,0.006661261535255103
1997-09-17,0.000569552673344087
1997-09-18,0.00038992019709078725
1997-09-19,0.0024120183805534487
1997-09-22,0.004142688156487728
1997-09-23,-0.0005538717220721523
1997-09-24,-0.0032513608232678684
1997-09-25,-0.0028533159704925873
1997-09-26,0.004741660223420774
1997-09-29,0.005152262044397849
1997-09-30,-0.0030868378448517977
1997-10-01,0.004683843139401467
1997-10-02,0.0018781240936809995
1997-10-03,0.002809072136811097
1997-10-06,0.002876649927348107
1997-10-07,0.002717605005562462
1997-10-08,-0.000996584179627158
1997-10-09,0.00025589416491629264
1997-10-10,-1.984126984126984e-05
1997-10-13,0.0017597070647904056
1997-10-14,0.000980893992276255
1997-10-15,0.00018007517866009952
1997-10-16,0.0004050011281947041
1997-10-17,-0.0015435476763372869
1997-10-20,0.007034762705521236
1997-10-21,0.006811438580809415
1997-10-22,-0.0007353640713235077
1997-10-23,-0.008883592282805376
1997-10-24,-0.0034076931403438817
1997-10-27,-0.05805968628597995
1997-10-28,0.04474596699328377
1997-10-29,0.0010977103913443864
1997-10-30,-0.013669133011335367
1997-10-31,0.010063016490441012
1997-11-03,0.0196898353122273
1997-11-04,0.0006793865235604323
1997-11-05,0.0004792908084725988
1997-11-06,0.0003791738433319258
1997-11-07,-0.009294802238338385
1997-11-10,-0.0020330983225386626
1997-11-11,0.0035609874483265133
1997-11-12,-0.013965311286770189
1997-11-13,0.01137072852382921
1997-11-14,0.01320767216108416
1997-11-17,0.013358263826431193
1997-11-19,0.0034645977456613905
1997-11-20,0.005555409277266343
1997-11-21,0.0006853067485346864
1997-11-24,-0.008937957055546942
1997-11-25,0.00417285562727272
1997-11-26,0.002275310715239409
1997-11-28,0.0012225698522659422
1997-12-01,0.01280220415108919
1997-12-02,-0.0008125446743605825
1997-12-03,0.004235451341596153
1997-12-04,-0.0011210369361582151
1997-12-05,0.004269997165308914
1997-12-08,0.0009347570494889323
1997-12-09,3.9499990976520755e-06
1997-12-10,-0.001927026244011576
1997-12-11,-0.00840375598565406
1997-12-12,0.0009918736137173978
1997-12-15,0.008281964992999779
1997-12-16,0.0026053463879239344
1997-12-17,0.0004085903160702786
1997-12-18,-0.002232529118500848
1997-12-19,-0.0026189693681355933
1997-12-22,0.004474767337548769
1997-12-23,-0.006445993648692183
1997-12-24,-0.001265443301929281
1997-12-26,0.004081447752716527
1997-12-29,0.009415277002268251
1997-12-30,0.00558828718013078
1997-12-31,0.00026252011294543016
1998-01-02,0.0018150614237447237
1998-01-05,0.0012246671138758769
1998-01-06,-0.0012862778379735707
1998-01-07,0.0005202681422656452
1998-01-08,-0.0006065717778294566
1998-01-09,-0.01145605007847399
1998-01-12,0.010052112128453427
1998-01-13,0.006024248417289946
1998-01-14,0.0014061624490829372
1998-01-15,0.00026026590606005313
1998-01-16,-0.000813279766357522
1998-01-20,0.008107725723678193
1998-01-21,-0.0026608331544207167
1998-01-22,-0.002784010312168728
1998-01-23,-0.0013475392911176832
1998-01-26,0.0010763714898161636
1998-01-27,0.006666695026289538
1998-01-28,0.002572200033312888
1998-01-29,0.0027040644955725443
1998-01-30,-6.592780630603208e-05
1998-02-02,0.004883823593653314
1998-02-03,0.0014921946112798734
1998-02-04,0.0005291344652776475
1998-02-05,-0.0004084624690369632
1998-02-06,0.0015353874626221175
1998-02-09,0.0005739103308316062
1998-02-10,0.0009614962535039017
1998-02-11,0.00039053874218903935
1998-02-12,0.0003220017879591141
1998-02-13,4.8503978370262253e-05
1998-02-17,0.0008458523929294026
1998-02-18,0.00029885188262508407
1998-02-19,0.00020764481243380477
1998-02-20,0.002277828770828338
1998-02-23,0.002386018071960216
1998-02-24,-0.0018538672401520629
1998-02-25,0.004471609149304734
1998-02-26,0.001967433171821864
1998-02-27,0.0006337039619953133
1998-03-02,0.0002054027800591606
1998-03-03,0.0015564432959083829
1998-03-04,-0.00073929835761537
1998-03-05,-0.0034621405815942643
1998-03-06,0.0063015290682083116
1998-03-09,0.0002942760440750147
1998-03-10,0.0022677450818722853
1998-03-11,0.0008528699715194099
1998-03-12,0.0004272549890347976
1998-03-13,-0.0001091796421315739
1998-03-16,0.0011646458568495665
1998-03-17,0.00027029302643717386
1998-03-18,0.0004265049700765244
1998-03-19,0.00022556005901537272
1998-03-20,0.002120989706323084
1998-03-23,-0.0010880040298939964
1998-03-24,0.0030320525501961845
1998-03-25,-0.0025516203327909273
1998-03-26,0.00035863023798106126
1998-03-27,-0.0017335938507264004
1998-03-30,-0.00028737101704672256
1998-03-31,0.0035705901175363095
1998-04-01,0.003313344003300922
1998-04-02,0.0038559561313387778
1998-04-03,0.0011494370678889032
1998-04-06,0.0007514370750919097
1998-04-07,-0.0018254282680559176
1998-04-08,-0.0006815839338045083
1998-04-09,0.004174128007257205
1998-04-13,0.0012331148627409804
1998-04-14,0.0018462533591721674
1998-04-15,0.0009224018988456927
1998-04-16,0.00017718210712598374
1998-04-17,0.004576665670775371
1998-04-20,0.0022461206495779204
1998-04-21,0.0018931711953894092
1998-04-22,0.0021281554385060406
1998-04-23,-0.0035921844737931033
1998-04-24,-0.004973883215977182
1998-04-27,-0.0124666412591256
1998-04-28,0.003274775058240542
1998-04-29,0.005401814360259949
1998-04-30,0.009888069498956775
1998-05-01,0.005384721648585678
1998-05-04,0.0008652943482861497
1998-05-05,-0.002478717381453377
1998-05-06,-0.004776830014801936
1998-05-07,-0.0047995671168601815
1998-05-08,0.010458718045671733
1998-05-11,0.0013412131636332924
1998-05-12,0.004100897488476263
1998-05-13,0.002579942624638742
1998-05-14,0.0016945529709869289
1998-05-15,-0.004106022499196382
1998-05-18,-0.00017016093020409968
1998-05-19,0.002773128455961404
1998-05-20,0.004393651089224027
1998-05-21,-0.0008517009419692246
1998-05-22,-0.0005108770491303761
1998-05-26,-0.009075972781119424
1998-05-27,0.0007129884078070469
1998-05-28,0.003813966795241552
1998-05-29,-0.003088034144965435
1998-06-01,0.000625793594809143
1998-06-02,0.001980401064433823
1998-06-03,-0.007833145773265594
1998-06-04,0.010927084369617934
1998-06-05,0.011043915317325913
1998-06-08,0.0014829779857522096
1998-06-09,0.0015440579912602947
1998-06-10,-0.002362091613921469
1998-06-11,-0.010489345959466313
1998-06-12,0.004639756138176865
1998-06-15,-0.016827266151234466
1998-06-16,0.009652764216652909
1998-06-17,0.016911135569305524
1998-06-18,0.0014764526291642488
1998-06-19,-0.0018926641205020856
1998-06-22,0.0031425806749170834
1998-06-23,0.006200980489469887
1998-06-24,0.0033010918141314735
1998-06-25,-0.00029047616405601944
1998-06-26,0.001500254934499856
1998-06-29,0.0018929878575458358
1998-06-30,-0.0003934186171343113
1998-07-01,0.003052569542850336
1998-07-02,0.0003733838392177668
1998-07-06,0.0014903173245899958
1998-07-07,6.280223294214952e-05
1998-07-08,0.0009096479642894506
1998-07-09,4.206293758552963e-05
1998-07-10,0.00037221543216221504
1998-07-13,0.0005989198960281827
1998-07-14,0.0003099815857817267
1998-07-15,0.00022742858980546725
1998-07-16,0.0001243847810426634
1998-07-17,-0.00039060089521185675
1998-07-20,-0.00014347364952620463
1998-07-21,-0.009170145951905396
1998-07-22,0.00012570419782027546
1998-07-23,-0.014265101417510629
1998-07-24,0.0005708609801709618
1998-07-27,0.004681882208566646
1998-07-28,-0.010491574564185525
1998-07-29,-0.004197732869109782
1998-07-30,0.013396948545570119
1998-07-31,-0.017924244405098256
1998-08-03,-0.0037430197865735873
1998-08-04,-0.03578013697048747
1998-08-05,0.007731534995062917
1998-08-06,0.008821305570011328
1998-08-07,-0.00021701573106152068
1998-08-10,-0.004490211084656681
1998-08-11,-0.014635699313591256
1998-08-12,0.014879821098009515
1998-08-13,-0.008053636098182038
1998-08-14,-0.012312328438955956
1998-08-17,0.02010863777097145
1998-08-18,0.01640823922962815
1998-08-19,-0.0022514011639937384
1998-08-20,-0.006577479255807028
1998-08-21,-0.00467548778543041
1998-08-24,0.004503847817306572
1998-08-25,0.002822034792660033
1998-08-26,-0.0018072956537978247
1998-08-27,-0.021901434642984597
1998-08-28,-0.006740045085567403
1998-08-31,-0.05742730761880881
1998-09-01,0.03801516876308082
1998-09-02,-0.004545458719755024
1998-09-03,-0.007358342583668342
1998-09-04,-0.00690114197210383
1998-09-08,0.045627294404113686
1998-09-09,-0.012444537955764435
1998-09-10,-0.025295318541945933
1998-09-11,0.029678569905473417
1998-09-14,0.020013573947316243
1998-09-15,0.009855480136749927
1998-09-16,0.006645528655680422
1998-09-17,-0.0252196914237685
1998-09-18,0.0008962452087222905
1998-09-21,0.0032392864643813854
1998-09-22,0.005609508841471889
1998-09-23,0.012547694133176645
1998-09-24,-0.005417099249130075
1998-09-25,0.0009907513472207751
1998-09-28,0.002043241563450215
1998-09-29,0.001754251521187311
1998-09-30,-0.012525856311247963
1998-10-01,-0.015363224831795131
1998-10-02,0.01241466650495988
1998-10-05,-0.007149104146922425
1998-10-06,2.549437905741066e-06
1998-10-07,-0.009280307769791874
1998-10-08,-0.008192932403724474
1998-10-09,0.024086753653306325
1998-10-12,0.01287217145353765
1998-10-13,0.0013187559087109557
1998-10-14,0.006817821930319057
1998-10-15,0.011451119636612116
1998-10-16,-0.004108575450697582
1998-10-19,0.007521354888105303
1998-10-20,0.00145996151649459
1998-10-21,0.0025070719637639402
1998-10-22,0.005170787177157199
1998-10-23,-0.003271145666446529
1998-10-26,0.004393350027655241
1998-10-27,-0.002354715855756462
1998-10-28,0.0017460774341387486
1998-10-29,0.009197523669379825
1998-10-30,0.003473505925134801
1998-11-02,0.00409044798252507
1998-11-03,-0.00012424133087511898
1998-11-04,0.0011706859149994253
1998-11-05,0.002504561556089313
1998-11-06,0.0008749701259534559
1998-11-09,-0.0003940697567000218
1998-11-10,0.0006041063739057994
1998-11-11,0.00010487044532732075
1998-11-12,0.00029189914039891014
1998-11-13,0.0012060612243066204
1998-11-16,0.001370482019270658
1998-11-17,0.0005189720734538161
1998-11-18,0.0002908208696910774
1998-11-19,0.0002078858173163
1998-11-20,0.0016155163663287952
1998-11-23,0.008060849208109188
1998-11-24,-0.0015368986240314353
1998-11-25,0.002033378142230435
1998-11-27,0.0020701288059992826
1998-11-30,-0.008587302240525663
1998-12-01,0.005156824209362765
1998-12-02,-0.0010868106285350399
1998-12-03,-0.00975567986202346
1998-12-04,0.01315116629638131
1998-12-07,0.00475012733916842
1998-12-08,-0.001018191405460489
1998-12-09,0.0012243019705129976
1998-12-10,-0.004399423187983964
1998-12-11,0.00038937413111834736
1998-12-14,-0.011472499080208687
1998-12-15,0.01508249934767487
1998-12-16,0.0011825887172064009
1998-12-17,0.005557633346263091
1998-12-18,0.005425507801831331
1998-12-21,0.006100693731828044
1998-12-22,0.001841148975562823
1998-12-23,0.005273159723049825
1998-12-24,-0.0003377440790155895
1998-12-28,0.000417406515852714
1998-12-29,0.002205152528064258
1998-12-30,-0.0008721727017918957
1998-12-31,-0.0003174127835714913
1999-01-04,0.0011113276295183327
1999-01-05,0.0022398798410717233
1999-01-06,0.0013843584491860072
1999-01-07,1.96972362336955e-05
1999-01-08,0.00029615292425517743
1999-01-11,1.9622932813168e-05
1999-01-12,9.86069143498857e-05
1999-01-13,3.937580809905132e-05
1999-01-14,0.00027622658758648107
1999-01-15,0.004124062570247733
1999-01-19,0.005738000033233504
1999-01-20,0.0019731629419184713
1999-01-21,-0.007195834061118389
1999-01-22,-0.0030053059505137816
1999-01-25,0.006008285257931356
1999-01-26,0.007440794770804682
1999-01-27,-0.0028187342876631496
1999-01-28,0.006997090231473613
1999-01-29,0.0037931280711727797
1999-02-01,0.00038512185274093276
1999-02-02,-0.0014846943827894643
1999-02-03,0.0025280910666328313
1999-02-04,-0.005410756986355336
1999-02-05,-0.0014524110661186418
1999-02-08,0.0032563097845164754
1999-02-09,-0.0078066180075135215
1999-02-10,0.005160141776147165
1999-02-11,0.010829368886706114
1999-02-12,-0.004772972747449522
1999-02-16,0.005584029982868066
1999-02-17,-0.0030838714952166504
1999-02-18,0.00695289221660762
1999-02-19,0.0016970090584396802
1999-02-22,0.01294837135421829
1999-02-23,-0.0007153992566242718
1999-02-24,-0.004440776591085593
1999-02-25,-0.0014936485804052824
1999-02-26,-0.0019690299991506513
1999-03-01,0.0010799048847214942
1999-03-02,-0.002803929472862832
1999-03-03,0.0014805347805262991
1999-03-04,0.008210662372347976
1999-03-05,0.008688904465504587
1999-03-08,0.001993950025172064
1999-03-09,0.00029660198970156144
1999-03-10,0.0012265689279900682
1999-03-11,0.0014851708821877585
1999-03-12,5.432808994683118e-05
1999-03-15,0.001074726708695306
1999-03-16,0.0003322498209759716
1999-03-17,0.0001468145615582505
1999-03-18,0.00020240484251916595
1999-03-19,-0.007259996265057733
1999-03-22,0.0004651339474697868
1999-03-23,-0.018420622133848475
1999-03-24,0.003493748940051344
1999-03-25,0.01415581272942441
1999-03-26,-0.0019606057526780243
1999-03-29,0.012956491601713149
1999-03-30,-0.0021241210761907994
1999-03-31,-0.007973649548864859
1999-04-01,0.006282375385613892
1999-04-05,0.013635884041427303
1999-04-06,-0.0015187487464721095
1999-04-07,0.0037696458225500826
1999-04-08,0.004120112590911673
1999-04-09,0.0010698544323566983
1999-04-12,0.0019757964976532924
1999-04-13,-0.0003818814658071324
1999-04-14,-0.0026462466321878655
1999-04-15,0.003830215138683601
1999-04-16,0.0010655765884293844
1999-04-19,-0.01068191213706864
1999-04-20,0.006775121930797279
1999-04-21,0.009614030839368692
1999-04-22,0.005496892863913261
1999-04-23,-0.0004845095212520523
1999-04-26,0.002304470944250858
1999-04-27,0.0007828919207209628
1999-04-28,-0.0021230276194623035
1999-04-29,-0.0009664329185111065
1999-04-30,-0.001986510144368281
1999-05-03,0.006357339908273763
1999-05-04,-0.003864578171699762
1999-05-05,0.0036074337794490094
1999-05-06,-0.0034916525938642365
1999-05-07,0.004107327161987429
1999-05-10,6.910022858959135e-05
1999-05-11,0.003111402880657876
1999-05-12,0.0009733439102120433
1999-05-13,0.00125579776627045
1999-05-14,-0.0026918574410473186
1999-05-17,0.0023399769101260623
1999-05-18,0.0007412885384977086
1999-05-19,0.0021203889919459537
1999-05-20,0.0005096299150225247
1999-05-21,-0.001642729539372767
1999-05-24,-0.009949862647674657
1999-05-25,-0.010709870506457487
1999-05-26,0.011236678157142754
1999-05-27,-0.011186664555548665
1999-05-28,0.013203249359760093
1999-06-01,-0.0022275653265027453
1999-06-02,0.0012828273111669785
1999-06-03,0.0027423216554605776
1999-06-04,0.015228100624083817
1999-06-07,0.004041120377842833
1999-06-08,-0.00554631101370433
1999-06-09,0.0006814269299356245
1999-06-10,-0.0072549283521004424
1999-06-11,-0.006054750104300277
1999-06-14,0.0018264482722217367
1999-06-15,0.0058101452354105245
1999-06-16,0.01703410937513501
1999-06-17,0.0052115322966455714
1999-06-18,0.002496093280310707
1999-06-21,0.0028506794756276263
1999-06-22,-0.0023851314059955444
1999-06-23,-0.0003634694316633658
1999-06-24,-0.006241260869610232
1999-06-25,0.0022802713344505896
1999-06-28,0.005725827152888008
1999-06-29,0.004715016535737093
1999-06-30,0.0044879188119391735
1999-07-01,0.0020539846074261845
1999-07-02,0.0013371742113375662
1999-07-06,0.0005730161322377691
1999-07-07,0.0007250796744032284
1999-07-08,0.0002508937602772709
1999-07-09,0.0007243237087162901
1999-07-12,0.00048714320199290113
1999-07-13,0.0001321254517148817
1999-07-14,0.00031796014086367115
1999-07-15,0.0002671465972184483
1999-07-16,0.002765151211894534
1999-07-19,-0.0026287213036853443
1999-07-20,-0.013250390839622584
1999-07-21,0.0012115505902168921
1999-07-22,-0.008901918473031057
1999-07-23,-0.0017432363581652455
1999-07-26,-0.005026357306202977
1999-07-27,0.010581436852027459
1999-07-28,0.0020403021333249114
1999-07-29,-0.013914892711983252
1999-07-30,-0.008967740649797041
1999-08-02,0.0003833502780311137
1999-08-03,-0.004330904395870627
1999-08-04,-0.012674509164437176
1999-08-05,0.006254927267012334
1999-08-06,-0.009514943752680072
1999-08-09,-0.0007710734018800292
1999-08-10,-0.012423179326757561
1999-08-11,0.015728908775371874
1999-08-12,-0.002767447038125415
1999-08-13,0.02354258556064288
1999-08-16,0.0029166442290945002
1999-08-17,0.009774674724510279
1999-08-18,-0.009097953443027263
1999-08-19,-0.005889378801650458
1999-08-20,0.004342592779300891
1999-08-23,0.008265957460543993
1999-08-24,0.0006894302617291403
1999-08-25,0.004596072399857998
1999-08-26,-0.002876446353772755
1999-08-27,-0.0024014595167658917
1999-08-30,-0.008029398932310739
1999-08-31,0.0003115024753988615
1999-09-01,0.005454191496042271
1999-09-02,-0.00509993112727074
1999-09-03,0.014339794840106123
1999-09-07,-0.0009132381545914781
1999-09-08,-0.001309498248162777
1999-09-09,0.0022873675518407352
1999-09-10,0.0028660498104958296
1999-09-13,-0.00019118966461832983
1999-09-14,-0.001304703939687224
1999-09-15,-0.0057490657379285935
1999-09-16,0.003240884766623275
1999-09-17,0.007168204773957254
1999-09-20,0.0012947540520751976
1999-09-21,-0.010625619935145814
1999-09-22,0.002358452367060848
1999-09-23,-0.015820268284018214
1999-09-24,3.25105252654944e-05
1999-09-27,0.0054128391254271825
1999-09-28,-0.0003673380575903052
1999-09-29,-0.008136186764167875
1999-09-30,0.010405682976796293
1999-10-01,0.0008126103069319823
1999-10-04,0.012871315559647222
1999-10-05,0.00025381355901805676
1999-10-06,0.010839748850801034
1999-10-07,-0.002557525771100511
1999-10-08,0.008918502759145474
1999-10-11,0.0018966007106420823
1999-10-12,-0.00814069169848013
1999-10-13,-0.01918547590241042
1999-10-14,-0.0001751054900700933
1999-10-15,-0.017648383159789716
1999-10-18,0.005563795067294941
1999-10-19,0.0035072382709978142
1999-10-20,0.01057667036349914
1999-10-21,-0.000588042731990579
1999-10-22,0.0057856907563729855
1999-10-25,-0.001732610032050097
1999-10-26,-0.0023188305062488593
1999-10-27,0.0035570826952030063
1999-10-28,0.007176908123744785
1999-10-29,0.0007287295766418955
1999-11-01,0.0007622031480403856
1999-11-02,-0.0007842711143519088
1999-11-03,0.0010171255492957387
1999-11-04,0.0005066044658238011
1999-11-05,0.0009137741371750385
1999-11-08,0.0009636184528670321
1999-11-09,-8.756735165165182e-05
1999-11-10,0.0005223142985089746
1999-11-11,0.0003018859412427632
1999-11-12,0.0003694546624296135
1999-11-15,0.00042011502370249416
