,ret
1988-10-31,-0.0017804498918992844
1988-11-30,-0.0225921636786513
1988-12-31,0.0182878209201263
1989-01-31,0.010199830001214487
1989-02-28,0.010069746415848525
1989-03-31,0.007857298935530641
1989-04-30,0.020649952372694718
1989-05-31,0.008342928053834624
1989-06-30,0.00861546749839964
1989-07-31,-0.001986372591466241
1989-08-31,0.04968921025412393
1989-09-30,-0.003941043840604018
1989-10-31,0.01309144079350313
1989-11-30,-0.023379290833883785
1989-12-31,0.01594076086479032
1990-01-31,-0.034556381122901526
1990-02-28,0.0057365612167650775
1990-03-31,0.04466295479437792
1990-04-30,0.00214294302177364
1990-05-31,0.05328419514431336
1990-06-30,0.022947212764864718
1990-07-31,-0.0016507754473597833
1990-08-31,-0.12186737398346321
1990-09-30,-0.016982249058792347
1990-10-31,0.01448805961564703
1990-11-30,0.0018564885027168073
1990-12-31,0.015400401668528426
1991-01-31,-0.018626520978714794
1991-02-28,0.04802109855845932
1991-03-31,0.017484810248577454
1991-04-30,0.01624989026803073
1991-05-31,0.003102842013669386
1991-06-30,0.00034598236800512436
1991-07-31,0.005059270676248817
1991-08-31,0.00863066090080789
1991-09-30,-0.005604496222147091
1991-10-31,-0.007904153817597506
1991-11-30,0.0050111878145541605
1991-12-31,0.013199218317440316
1992-01-31,0.03074915519269115
1992-02-29,0.013530142993092487
1992-03-31,-0.020438632428621574
1992-04-30,-0.005658957888214862
1992-05-31,0.034033499104943486
1992-06-30,-0.005412678882695136
1992-07-31,0.004536073527444068
1992-08-31,0.023711608005551048
1992-09-30,0.011163803744005813
1992-10-31,-0.04318451539227682
1992-11-30,0.0009306368303860489
1992-12-31,0.01997100035422883
1993-01-31,-0.027378952322765226
1993-02-28,0.034915176457002116
1993-03-31,0.03431268594471041
1993-04-30,-0.03356353268066802
1993-05-31,0.028450725891897864
1993-06-30,0.01305587961915052
1993-07-31,-0.021909085156666664
1993-08-31,0.014322291231536515
1993-09-30,-0.0006026994419285649
1993-10-31,0.03368595691901339
1993-11-30,-0.011147090012877166
1993-12-31,0.007256507250176107
1994-01-31,-0.008469200404578233
1994-02-28,-0.005370583409921284
1994-03-31,-0.056671834598397454
1994-04-30,-0.01346912704122211
1994-05-31,0.0040766372987961486
1994-06-30,0.008872313509484978
1994-07-31,0.022742646320216123
1994-08-31,0.01587831905008735
1994-09-30,0.0031026201700024318
1994-10-31,-0.014241965346489494
1994-11-30,0.008950812307322352
1994-12-31,0.014545278703115854
1995-01-31,0.010038302107494356
1995-02-28,0.048329159951852205
1995-03-31,0.0019513514386443973
1995-04-30,0.02579040733430908
1995-05-31,0.04474842726544058
1995-06-30,0.04817827628989957
1995-07-31,0.06476822851051531
1995-08-31,0.03354428138221326
1995-09-30,0.03396501719018678
1995-10-31,0.019238480893579667
1995-11-30,0.040087154499363835
1995-12-31,0.09315160236124304
1996-01-31,0.028191927537512755
1996-02-29,0.07204951489674072
1996-03-31,-0.008417603931451119
1996-04-30,0.042391779262508957
1996-05-31,0.011326925112898702
1996-06-30,0.01042754056483922
1996-07-31,-0.007618285485577058
1996-08-31,0.04657289138287966
1996-09-30,0.021189916833879212
1996-10-31,0.05080666064245906
1996-11-30,0.0583652942607263
1996-12-31,0.012571150156927897
1997-01-31,0.05308619175727711
1997-02-28,0.034243083579206364
1997-03-31,-0.0073076142214127515
1997-04-30,0.003492977880090889
1997-05-31,0.06311265090907114
1997-06-30,0.004853779488729917
1997-07-31,0.06430117997529662
1997-08-31,0.017611134063866624
1997-09-30,0.04880954826069057
1997-10-31,0.022643183381306546
1997-11-30,0.09772941109870766
1997-12-31,0.022904329380573983
1998-01-31,0.029561854427719345
1998-02-28,0.05587537685465042
1998-03-31,0.011177889751386947
1998-04-30,0.036541668394890495
1998-05-31,0.006320435601850253
1998-06-30,0.02641371941496342
1998-07-31,0.008819091959601044
1998-08-31,-0.09224272482049134
1998-09-30,-0.013899743899788567
1998-10-31,0.004925671557827641
1998-11-30,0.033477535287296745
1998-12-31,0.023338060912177973
1999-01-31,0.03908784586927772
1999-02-28,0.018584614718252023
1999-03-31,0.02204877047063487
1999-04-30,0.05172562860695316
1999-05-31,0.007453845554642707
1999-06-30,0.024941464767512304
1999-07-31,0.013655022928582207
1999-08-31,0.009502067785463395
1999-09-30,0.008018410365554085
1999-10-31,0.045279306159813085
1999-11-30,0.07740400995287643
1999-12-31,0.08160319848534409
2000-01-31,0.011380222338502409
2000-02-29,0.046152177792229646
2000-03-31,0.058647529837738556
2000-04-30,-0.014405237301697616
2000-05-31,0.00846236827060238
2000-06-30,0.04820183909701916
2000-07-31,0.007705374631512854
2000-08-31,0.02170129096556945
2000-09-30,-0.009928922855440956
2000-10-31,-0.0008999711567218066
2000-11-30,-0.0019965225555831118
2000-12-31,0.02116260146372341
2001-01-31,0.006423599338850543
2001-02-28,-0.03326525812517172
2001-03-31,-0.02179312490494549
2001-04-30,0.04175435778678947
2001-05-31,0.01181288682930312
2001-06-30,-0.011383869211986895
2001-07-31,-0.00815974499913433
2001-08-31,-0.01019630128676349
2001-09-30,-0.12438278175056457
2001-10-31,0.015597571310550147
2001-11-30,0.01741776596753639
2001-12-31,0.006245999651653315
2002-01-31,0.013739607250083215
2002-02-28,-0.006272948923393941
2002-03-31,0.016628655809659235
2002-04-30,-0.011383916817276053
2002-05-31,0.0009726961120627469
2002-06-30,-0.043724787737195576
2002-07-31,-0.023158593642807052
2002-08-31,0.003826027009844796
2002-09-30,-0.02978535578403428
2002-10-31,0.012874894244256911
2002-11-30,0.02084165428808591
2002-12-31,-0.009429453093840934
2003-01-31,0.005273161229588265
2003-02-28,-0.001424751141263833
2003-03-31,-0.015280045492177367
2003-04-30,0.03718946671744108
2003-05-31,0.009329348591789716
2003-06-30,0.0228718056511256
2003-07-31,0.025687602133036263
2003-08-31,-2.8643046394669394e-05
2003-09-30,0.0016351994354884508
2003-10-31,0.040239239516208065
2003-11-30,0.02443426951260879
2003-12-31,0.025907760465691668
2004-01-31,0.024954098182970307
2004-02-29,0.004449810801688376
2004-03-31,0.012453784615432046
2004-04-30,0.033198818526557795
2004-05-31,-0.003186045711316857
2004-06-30,0.026731739584423618
2004-07-31,-0.020642697711909436
2004-08-31,-0.011713726754001117
2004-09-30,0.007229418138296193
2004-10-31,0.0265872102997444
2004-11-30,0.062236862153026984
2004-12-31,0.017371735584731436
2005-01-31,0.005155772754030693
2005-02-28,0.023375848031926095
2005-03-31,0.03293178536504102
2005-04-30,0.009746575469446381
2005-05-31,0.020407403535994375
2005-06-30,0.005053314970320274
2005-07-31,0.020133944010498585
2005-08-31,0.002021808136393607
2005-09-30,0.036077202909464506
2005-10-31,-0.028170454947241054
2005-11-30,0.030477310006226777
2005-12-31,0.008484075877326398
2006-01-31,0.0492510601575763
2006-02-28,0.0025208825750477858
2006-03-31,0.002275481338848253
2006-04-30,0.027048139873995514
2006-05-31,-0.010195738282822372
2006-06-30,0.039887644320325516
2006-07-31,0.02110338522027394
2006-08-31,0.0404907812305318
2006-09-30,0.016485592851328897
2006-10-31,0.02357936524729848
2006-11-30,0.006902699566066735
2006-12-31,0.02229497306350205
2007-01-31,0.02326129653306744
2007-02-28,0.004929084476137638
2007-03-31,-0.041148907804283416
2007-04-30,0.02732844163025536
2007-05-31,0.0429275595889771
2007-06-30,0.003989560814340981
2007-07-31,0.015538590436999268
2007-08-31,-0.0025612281620274588
2007-09-30,0.015982280879834384
2007-10-31,0.07785458784450369
2007-11-30,-0.004790847946649367
2007-12-31,0.09484816320763
2008-01-31,-0.10526377097192732
2008-02-29,0.000828880514591839
2008-03-31,-0.013052248051417047
2008-04-30,0.021016071246921994
2008-05-31,0.01686961477737787
2008-06-30,-0.016491703391108135
2008-07-31,-0.015164665734303433
2008-08-31,0.007049356728602611
