date,feature,value,threshold,rule,favorable
2020-04-24,dow_vol_level,43.67,17.84,>=,True
2020-04-24,vix_level,41.38,19.54,>=,True
2020-04-24,vix_change_5d,3.230000000000004,-0.1600000000000001,<=,False
2020-04-24,vix_change_21d,-9.529999999999994,-0.1799999999999997,<=,True
2020-04-25,equity_realized_vol_21d,0.3746087632028915,0.1406289261638587,>=,True
2020-04-25,equity_momentum_21d,0.1398710144054002,0.0157027249562728,>=,True
2020-04-25,dow_vol_level,38.99,17.84,>=,True
2020-04-25,vix_level,35.93,19.54,>=,True
2020-04-25,vix_change_5d,-2.219999999999999,-0.1600000000000001,<=,True
2020-04-25,vix_change_21d,-10.869999999999996,-0.1799999999999997,<=,True
2020-04-26,equity_realized_vol_21d,0.363739479644979,0.1406289261638587,>=,True
2020-04-26,equity_momentum_21d,0.1398710144054002,0.0157027249562728,>=,True
2020-04-26,dow_vol_level,38.99,17.84,>=,True
2020-04-26,vix_level,35.93,19.54,>=,True
2020-04-26,vix_change_5d,-7.899999999999999,-0.1600000000000001,<=,True
2020-04-26,vix_change_21d,-10.869999999999996,-0.1799999999999997,<=,True
2020-04-27,equity_realized_vol_21d,0.3510955155031178,0.1406289261638587,>=,True
2020-04-27,equity_momentum_21d,0.1398710144054002,0.0157027249562728,>=,True
2020-04-27,dow_vol_level,38.99,17.84,>=,True
2020-04-27,vix_level,35.93,19.54,>=,True
2020-04-27,vix_change_5d,-9.479999999999997,-0.1600000000000001,<=,True
2020-04-27,vix_change_21d,-10.869999999999996,-0.1799999999999997,<=,True
2020-04-28,equity_realized_vol_21d,0.2814805087347969,0.1406289261638587,>=,True
2020-04-28,equity_momentum_21d,0.0806403171552139,0.0157027249562728,>=,True
2020-04-28,dow_vol_level,36.76,17.84,>=,True
2020-04-28,vix_level,33.29,19.54,>=,True
2020-04-28,vix_change_5d,-8.689999999999998,-0.1600000000000001,<=,True
2020-04-28,vix_change_21d,-11.950000000000005,-0.1799999999999997,<=,True
2020-04-29,equity_realized_vol_21d,0.2836086593945962,0.1406289261638587,>=,True
2020-04-29,equity_momentum_21d,0.076701223203643,0.0157027249562728,>=,True
2020-04-29,dow_vol_level,36.8,17.84,>=,True
2020-04-29,vix_level,33.57,19.54,>=,True
2020-04-29,vix_change_5d,-7.810000000000002,-0.1600000000000001,<=,True
2020-04-29,vix_change_21d,-13.130000000000004,-0.1799999999999997,<=,True
2020-04-30,equity_realized_vol_21d,0.2765849085492555,0.1406289261638587,>=,True
2020-04-30,equity_momentum_21d,0.0689205012400091,0.0157027249562728,>=,True
2020-04-30,dow_vol_level,34.31,17.84,>=,True
2020-04-30,vix_level,31.23,19.54,>=,True
2020-04-30,vix_change_5d,-4.699999999999999,-0.1600000000000001,<=,True
2020-04-30,vix_change_21d,-12.12,-0.1799999999999997,<=,True
2020-05-01,equity_realized_vol_21d,0.2830384075803142,0.1406289261638587,>=,True
2020-05-01,equity_momentum_21d,0.0439490719831385,0.0157027249562728,>=,True
2020-05-01,dow_vol_level,36.55,17.84,>=,True
2020-05-01,vix_level,34.15,19.54,>=,True
2020-05-01,vix_change_5d,-1.7800000000000011,-0.1600000000000001,<=,True
2020-05-01,vix_change_21d,-7.520000000000003,-0.1799999999999997,<=,True
2020-05-02,equity_realized_vol_21d,0.3082317464804689,0.1406289261638587,>=,True
2020-05-02,equity_momentum_21d,0.0146568595823386,0.0157027249562728,>=,False
2020-05-02,dow_vol_level,38.46,17.84,>=,True
2020-05-02,vix_level,37.19,19.54,>=,True
2020-05-02,vix_change_5d,1.259999999999998,-0.1600000000000001,<=,False
2020-05-02,vix_change_21d,-4.480000000000004,-0.1799999999999997,<=,True
2020-05-03,equity_realized_vol_21d,0.3282235280597661,0.1406289261638587,>=,True
2020-05-03,equity_momentum_21d,0.0146568595823386,0.0157027249562728,>=,False
2020-05-03,dow_vol_level,38.46,17.84,>=,True
2020-05-03,vix_level,37.19,19.54,>=,True
2020-05-03,vix_change_5d,3.899999999999999,-0.1600000000000001,<=,False
2020-05-03,vix_change_21d,-4.480000000000004,-0.1799999999999997,<=,True
2020-05-04,equity_realized_vol_21d,0.3439220328306985,0.1406289261638587,>=,True
2020-05-04,equity_momentum_21d,0.0146568595823386,0.0157027249562728,>=,False
2020-05-04,dow_vol_level,38.46,17.84,>=,True
2020-05-04,vix_level,37.19,19.54,>=,True
2020-05-04,vix_change_5d,3.619999999999997,-0.1600000000000001,<=,False
2020-05-04,vix_change_21d,-4.480000000000004,-0.1799999999999997,<=,True
2020-05-05,equity_realized_vol_21d,0.341117045628623,0.1406289261638587,>=,True
2020-05-05,equity_momentum_21d,0.0293703356351138,0.0157027249562728,>=,True
2020-05-05,dow_vol_level,37.54,17.84,>=,True
2020-05-05,vix_level,35.97,19.54,>=,True
2020-05-05,vix_change_5d,4.739999999999998,-0.1600000000000001,<=,False
2020-05-05,vix_change_21d,-5.200000000000003,-0.1799999999999997,<=,True
2020-05-06,equity_realized_vol_21d,0.3268248068344875,0.1406289261638587,>=,True
2020-05-06,equity_momentum_21d,0.0078635025262996,0.0157027249562728,>=,False
2020-05-06,dow_vol_level,35.08,17.84,>=,True
2020-05-06,vix_level,33.61,19.54,>=,True
2020-05-06,vix_change_5d,-0.5399999999999991,-0.1600000000000001,<=,True
2020-05-06,vix_change_21d,-4.149999999999999,-0.1799999999999997,<=,True
2020-05-07,equity_realized_vol_21d,0.3170680034301791,0.1406289261638587,>=,True
2020-05-07,equity_momentum_21d,0.0233746263508851,0.0157027249562728,>=,True
2020-05-07,dow_vol_level,35.37,17.84,>=,True
2020-05-07,vix_level,34.12,19.54,>=,True
2020-05-07,vix_change_5d,-3.0700000000000003,-0.1600000000000001,<=,True
2020-05-07,vix_change_21d,-6.720000000000006,-0.1799999999999997,<=,True
2020-05-08,equity_realized_vol_21d,0.3184456602172497,0.1406289261638587,>=,True
2020-05-08,equity_momentum_21d,0.0291618295797537,0.0157027249562728,>=,True
2020-05-08,dow_vol_level,33.64,17.84,>=,True
2020-05-08,vix_level,31.44,19.54,>=,True
2020-05-08,vix_change_5d,-5.7499999999999964,-0.1600000000000001,<=,True
2020-05-08,vix_change_21d,-8.669999999999998,-0.1799999999999997,<=,True
2020-05-09,equity_realized_vol_21d,0.3107438585356114,0.1406289261638587,>=,True
2020-05-09,equity_momentum_21d,0.0192168540576644,0.0157027249562728,>=,True
2020-05-09,dow_vol_level,30.91,17.84,>=,True
2020-05-09,vix_level,27.98,19.54,>=,True
2020-05-09,vix_change_5d,-9.209999999999996,-0.1600000000000001,<=,True
2020-05-09,vix_change_21d,-10.169999999999998,-0.1799999999999997,<=,True
2020-05-10,equity_realized_vol_21d,0.302651148061923,0.1406289261638587,>=,True
2020-05-10,equity_momentum_21d,0.0192168540576644,0.0157027249562728,>=,True
2020-05-10,dow_vol_level,30.91,17.84,>=,True
2020-05-10,vix_level,27.98,19.54,>=,True
2020-05-10,vix_change_5d,-7.989999999999998,-0.1600000000000001,<=,True
2020-05-10,vix_change_21d,-10.169999999999998,-0.1799999999999997,<=,True
2020-05-11,equity_realized_vol_21d,0.2941352646793649,0.1406289261638587,>=,True
2020-05-11,equity_momentum_21d,0.0192168540576644,0.0157027249562728,>=,True
2020-05-11,dow_vol_level,30.91,17.84,>=,True
2020-05-11,vix_level,27.98,19.54,>=,True
2020-05-11,vix_change_5d,-5.629999999999999,-0.1600000000000001,<=,True
2020-05-11,vix_change_21d,-10.169999999999998,-0.1799999999999997,<=,True
2020-05-12,equity_realized_vol_21d,0.2858554772468074,0.1406289261638587,>=,True
2020-05-12,equity_momentum_21d,0.0379574661018151,0.0157027249562728,>=,True
2020-05-12,dow_vol_level,31.98,17.84,>=,True
2020-05-12,vix_level,27.57,19.54,>=,True
2020-05-12,vix_change_5d,-6.549999999999997,-0.1600000000000001,<=,True
2020-05-12,vix_change_21d,-16.259999999999998,-0.1799999999999997,<=,True
2020-05-13,equity_realized_vol_21d,0.2730744170836954,0.1406289261638587,>=,True
2020-05-13,equity_momentum_21d,0.0488057999824598,0.0157027249562728,>=,True
2020-05-13,dow_vol_level,35.71,17.84,>=,True
2020-05-13,vix_level,33.04,19.54,>=,True
2020-05-13,vix_change_5d,1.599999999999998,-0.1600000000000001,<=,False
2020-05-13,vix_change_21d,-12.369999999999996,-0.1799999999999997,<=,True
2020-05-14,equity_realized_vol_21d,0.2710503008122293,0.1406289261638587,>=,True
2020-05-14,equity_momentum_21d,0.0073911070942482,0.0157027249562728,>=,False
2020-05-14,dow_vol_level,38.19,17.84,>=,True
2020-05-14,vix_level,35.28,19.54,>=,True
2020-05-14,vix_change_5d,7.300000000000001,-0.1600000000000001,<=,False
2020-05-14,vix_change_21d,-6.699999999999996,-0.1799999999999997,<=,True
2020-05-15,equity_realized_vol_21d,0.2735711742402697,0.1406289261638587,>=,True
2020-05-15,equity_momentum_21d,0.019551075845307,0.0157027249562728,>=,True
2020-05-15,dow_vol_level,35.89,17.84,>=,True
2020-05-15,vix_level,32.61,19.54,>=,True
2020-05-15,vix_change_5d,4.629999999999999,-0.1600000000000001,<=,False
2020-05-15,vix_change_21d,-8.770000000000003,-0.1799999999999997,<=,True
2020-05-16,equity_realized_vol_21d,0.2699130807159965,0.1406289261638587,>=,True
2020-05-16,equity_momentum_21d,0.0095038671150686,0.0157027249562728,>=,False
2020-05-16,dow_vol_level,34.86,17.84,>=,True
2020-05-16,vix_level,31.89,19.54,>=,True
2020-05-16,vix_change_5d,3.91,-0.1600000000000001,<=,False
2020-05-16,vix_change_21d,-4.039999999999999,-0.1799999999999997,<=,True
2020-05-17,equity_realized_vol_21d,0.2659795985243982,0.1406289261638587,>=,True
2020-05-17,equity_momentum_21d,0.0095038671150686,0.0157027249562728,>=,False
2020-05-17,dow_vol_level,34.86,17.84,>=,True
2020-05-17,vix_level,31.89,19.54,>=,True
2020-05-17,vix_change_5d,4.32,-0.1600000000000001,<=,False
2020-05-17,vix_change_21d,-4.039999999999999,-0.1799999999999997,<=,True
2020-05-18,equity_realized_vol_21d,0.2617583130370458,0.1406289261638587,>=,True
2020-05-18,equity_momentum_21d,0.0095038671150686,0.0157027249562728,>=,False
2020-05-18,dow_vol_level,34.86,17.84,>=,True
2020-05-18,vix_level,31.89,19.54,>=,True
2020-05-18,vix_change_5d,-1.1499999999999986,-0.1600000000000001,<=,True
2020-05-18,vix_change_21d,-4.039999999999999,-0.1799999999999997,<=,True
2020-05-19,equity_realized_vol_21d,0.2796293769695882,0.1406289261638587,>=,True
2020-05-19,equity_momentum_21d,0.026204802534671,0.0157027249562728,>=,True
2020-05-19,dow_vol_level,32.65,17.84,>=,True
2020-05-19,vix_level,29.3,19.54,>=,True
2020-05-19,vix_change_5d,-5.98,-0.1600000000000001,<=,True
2020-05-19,vix_change_21d,-3.9899999999999984,-0.1799999999999997,<=,True
2020-05-20,equity_realized_vol_21d,0.2816004808042771,0.1406289261638587,>=,True
2020-05-20,equity_momentum_21d,0.020797027299809,0.0157027249562728,>=,True
2020-05-20,dow_vol_level,33.29,17.84,>=,True
2020-05-20,vix_level,30.53,19.54,>=,True
2020-05-20,vix_change_5d,-2.0799999999999983,-0.1600000000000001,<=,True
2020-05-20,vix_change_21d,-3.039999999999999,-0.1799999999999997,<=,True
2020-05-21,equity_realized_vol_21d,0.2718920454805547,0.1406289261638587,>=,True
2020-05-21,equity_momentum_21d,0.0109201873781683,0.0157027249562728,>=,False
2020-05-21,dow_vol_level,30.62,17.84,>=,True
2020-05-21,vix_level,27.99,19.54,>=,True
2020-05-21,vix_change_5d,-3.900000000000002,-0.1600000000000001,<=,True
2020-05-21,vix_change_21d,-3.240000000000002,-0.1799999999999997,<=,True
2020-05-22,equity_realized_vol_21d,0.2713289695487749,0.1406289261638587,>=,True
2020-05-22,equity_momentum_21d,0.0123882805767006,0.0157027249562728,>=,False
2020-05-22,dow_vol_level,30.92,17.84,>=,True
2020-05-22,vix_level,29.53,19.54,>=,True
2020-05-22,vix_change_5d,-2.3599999999999994,-0.1600000000000001,<=,True
2020-05-22,vix_change_21d,-4.619999999999997,-0.1799999999999997,<=,True
2020-05-23,equity_realized_vol_21d,0.2514516743575195,0.1406289261638587,>=,True
2020-05-23,equity_momentum_21d,0.0440666829170066,0.0157027249562728,>=,True
2020-05-23,dow_vol_level,29.89,17.84,>=,True
2020-05-23,vix_level,28.16,19.54,>=,True
2020-05-23,vix_change_5d,-3.73,-0.1600000000000001,<=,True
2020-05-23,vix_change_21d,-9.029999999999998,-0.1799999999999997,<=,True
2020-05-24,equity_realized_vol_21d,0.2274346910108483,0.1406289261638587,>=,True
2020-05-24,equity_momentum_21d,0.0440666829170066,0.0157027249562728,>=,True
2020-05-24,dow_vol_level,29.89,17.84,>=,True
2020-05-24,vix_level,28.16,19.54,>=,True
2020-05-24,vix_change_5d,-1.1400000000000006,-0.1600000000000001,<=,True
2020-05-24,vix_change_21d,-9.029999999999998,-0.1799999999999997,<=,True
2020-05-25,equity_realized_vol_21d,0.1977756105549924,0.1406289261638587,>=,True
2020-05-25,equity_momentum_21d,0.0440666829170066,0.0157027249562728,>=,True
2020-05-25,dow_vol_level,29.89,17.84,>=,True
2020-05-25,vix_level,28.16,19.54,>=,True
2020-05-25,vix_change_5d,-2.370000000000001,-0.1600000000000001,<=,True
2020-05-25,vix_change_21d,-9.029999999999998,-0.1799999999999997,<=,True
2020-05-26,equity_realized_vol_21d,0.197893904769197,0.1406289261638587,>=,True
2020-05-26,equity_momentum_21d,0.039648367420165,0.0157027249562728,>=,True
2020-05-26,dow_vol_level,29.89,17.84,>=,True
2020-05-26,vix_level,28.16,19.54,>=,True
2020-05-26,vix_change_5d,0.1700000000000017,-0.1600000000000001,<=,False
2020-05-26,vix_change_21d,-7.809999999999999,-0.1799999999999997,<=,True
2020-05-27,equity_realized_vol_21d,0.1992030118868689,0.1406289261638587,>=,True
2020-05-27,equity_momentum_21d,0.0429954958095688,0.0157027249562728,>=,True
2020-05-27,dow_vol_level,29.63,17.84,>=,True
2020-05-27,vix_level,28.01,19.54,>=,True
2020-05-27,vix_change_5d,-1.5199999999999996,-0.1600000000000001,<=,True
2020-05-27,vix_change_21d,-5.599999999999998,-0.1799999999999997,<=,True
2020-05-28,equity_realized_vol_21d,0.1978379102477582,0.1406289261638587,>=,True
2020-05-28,equity_momentum_21d,0.06589969175894,0.0157027249562728,>=,True
2020-05-28,dow_vol_level,28.85,17.84,>=,True
2020-05-28,vix_level,27.62,19.54,>=,True
2020-05-28,vix_change_5d,-0.5399999999999991,-0.1600000000000001,<=,True
2020-05-28,vix_change_21d,-6.4999999999999964,-0.1799999999999997,<=,True
2020-05-29,equity_realized_vol_21d,0.1981903792649886,0.1406289261638587,>=,True
2020-05-29,equity_momentum_21d,0.0515550866135172,0.0157027249562728,>=,True
2020-05-29,dow_vol_level,30.39,17.84,>=,True
2020-05-29,vix_level,28.59,19.54,>=,True
2020-05-29,vix_change_5d,0.4299999999999997,-0.1600000000000001,<=,False
2020-05-29,vix_change_21d,-2.8500000000000014,-0.1799999999999997,<=,True
2020-05-30,equity_realized_vol_21d,0.1932620926959036,0.1406289261638587,>=,True
2020-05-30,equity_momentum_21d,0.0390845791521605,0.0157027249562728,>=,True
2020-05-30,dow_vol_level,28.73,17.84,>=,True
2020-05-30,vix_level,27.51,19.54,>=,True
2020-05-30,vix_change_5d,-0.6499999999999986,-0.1600000000000001,<=,True
2020-05-30,vix_change_21d,-0.4699999999999988,-0.1799999999999997,<=,True
2020-05-31,equity_realized_vol_21d,0.1877405502101238,0.1406289261638587,>=,True
2020-05-31,equity_momentum_21d,0.0390845791521605,0.0157027249562728,>=,True
2020-05-31,dow_vol_level,28.73,17.84,>=,True
2020-05-31,vix_level,27.51,19.54,>=,True
2020-05-31,vix_change_5d,-0.6499999999999986,-0.1600000000000001,<=,True
2020-05-31,vix_change_21d,-0.4699999999999988,-0.1799999999999997,<=,True
2020-06-01,equity_realized_vol_21d,0.1815716376342958,0.1406289261638587,>=,True
2020-06-01,equity_momentum_21d,0.0390845791521605,0.0157027249562728,>=,True
2020-06-01,dow_vol_level,28.73,17.84,>=,True
2020-06-01,vix_level,27.51,19.54,>=,True
2020-06-01,vix_change_5d,-0.5,-0.1600000000000001,<=,True
2020-06-01,vix_change_21d,-0.4699999999999988,-0.1799999999999997,<=,True
2020-06-02,equity_realized_vol_21d,0.1812788625769701,0.1406289261638587,>=,True
2020-06-02,equity_momentum_21d,0.0427973736656746,0.0157027249562728,>=,True
2020-06-02,dow_vol_level,29.43,17.84,>=,True
2020-06-02,vix_level,28.23,19.54,>=,True
2020-06-02,vix_change_5d,0.6099999999999994,-0.1600000000000001,<=,False
2020-06-02,vix_change_21d,0.6600000000000001,-0.1799999999999997,<=,False
2020-06-03,equity_realized_vol_21d,0.1598685975018234,0.1406289261638587,>=,True
2020-06-03,equity_momentum_21d,0.0734115646732542,0.0157027249562728,>=,True
2020-06-03,dow_vol_level,28.45,17.84,>=,True
2020-06-03,vix_level,26.84,19.54,>=,True
2020-06-03,vix_change_5d,-1.75,-0.1600000000000001,<=,True
2020-06-03,vix_change_21d,-6.199999999999999,-0.1799999999999997,<=,True
2020-06-04,equity_realized_vol_21d,0.1409865365827532,0.1406289261638587,>=,True
2020-06-04,equity_momentum_21d,0.1074007092198581,0.0157027249562728,>=,True
2020-06-04,dow_vol_level,27.25,17.84,>=,True
2020-06-04,vix_level,25.66,19.54,>=,True
2020-06-04,vix_change_5d,-1.8500000000000012,-0.1600000000000001,<=,True
2020-06-04,vix_change_21d,-9.62,-0.1799999999999997,<=,True
2020-06-05,equity_realized_vol_21d,0.1431617914808278,0.1406289261638587,>=,True
2020-06-05,equity_momentum_21d,0.0910955302366345,0.0157027249562728,>=,True
2020-06-05,dow_vol_level,26.7,17.84,>=,True
2020-06-05,vix_level,25.81,19.54,>=,True
2020-06-05,vix_change_5d,-1.7000000000000028,-0.1600000000000001,<=,True
2020-06-05,vix_change_21d,-6.800000000000001,-0.1799999999999997,<=,True
2020-06-06,equity_realized_vol_21d,0.1601381288837859,0.1406289261638587,>=,True
2020-06-06,equity_momentum_21d,0.1153158501239655,0.0157027249562728,>=,True
2020-06-06,dow_vol_level,26.55,17.84,>=,True
2020-06-06,vix_level,24.52,19.54,>=,True
2020-06-06,vix_change_5d,-2.990000000000002,-0.1600000000000001,<=,True
2020-06-06,vix_change_21d,-7.370000000000001,-0.1799999999999997,<=,True
2020-06-07,equity_realized_vol_21d,0.1737732521120556,0.1406289261638587,>=,True
2020-06-07,equity_momentum_21d,0.1153158501239655,0.0157027249562728,>=,True
2020-06-07,dow_vol_level,26.55,17.84,>=,True
2020-06-07,vix_level,24.52,19.54,>=,True
2020-06-07,vix_change_5d,-3.710000000000001,-0.1600000000000001,<=,True
2020-06-07,vix_change_21d,-7.370000000000001,-0.1799999999999997,<=,True
2020-06-08,equity_realized_vol_21d,0.1848081898120319,0.1406289261638587,>=,True
2020-06-08,equity_momentum_21d,0.1153158501239655,0.0157027249562728,>=,True
2020-06-08,dow_vol_level,26.55,17.84,>=,True
2020-06-08,vix_level,24.52,19.54,>=,True
2020-06-08,vix_change_5d,-2.3200000000000003,-0.1600000000000001,<=,True
2020-06-08,vix_change_21d,-7.370000000000001,-0.1799999999999997,<=,True
2020-06-09,equity_realized_vol_21d,0.1656665492258471,0.1406289261638587,>=,True
2020-06-09,equity_momentum_21d,0.0942750456175036,0.0157027249562728,>=,True
2020-06-09,dow_vol_level,28.16,17.84,>=,True
2020-06-09,vix_level,25.81,19.54,>=,True
2020-06-09,vix_change_5d,0.1499999999999985,-0.1600000000000001,<=,False
2020-06-09,vix_change_21d,-3.490000000000002,-0.1799999999999997,<=,True
2020-06-10,equity_realized_vol_21d,0.1621926953299686,0.1406289261638587,>=,True
2020-06-10,equity_momentum_21d,0.0972445551396881,0.0157027249562728,>=,True
2020-06-10,dow_vol_level,29.47,17.84,>=,True
2020-06-10,vix_level,27.57,19.54,>=,True
2020-06-10,vix_change_5d,1.7600000000000016,-0.1600000000000001,<=,False
2020-06-10,vix_change_21d,-2.960000000000001,-0.1799999999999997,<=,True
2020-06-11,equity_realized_vol_21d,0.1648383604990052,0.1406289261638587,>=,True
2020-06-11,equity_momentum_21d,0.0735392598624986,0.0157027249562728,>=,True
2020-06-11,dow_vol_level,30.35,17.84,>=,True
2020-06-11,vix_level,27.57,19.54,>=,True
2020-06-11,vix_change_5d,3.0500000000000007,-0.1600000000000001,<=,False
2020-06-11,vix_change_21d,-0.4199999999999981,-0.1799999999999997,<=,True
2020-06-12,equity_realized_vol_21d,0.2779712497435661,0.1406289261638587,>=,True
2020-06-12,equity_momentum_21d,0.0181752817524782,0.0157027249562728,>=,True
2020-06-12,dow_vol_level,40.79,17.84,>=,True
2020-06-12,vix_level,40.79,19.54,>=,True
2020-06-12,vix_change_5d,16.27,-0.1600000000000001,<=,False
2020-06-12,vix_change_21d,11.259999999999998,-0.1799999999999997,<=,False
2020-06-13,equity_realized_vol_21d,0.2795103429857293,0.1406289261638587,>=,True
2020-06-13,equity_momentum_21d,0.0290514134903314,0.0157027249562728,>=,True
2020-06-13,dow_vol_level,39.18,17.84,>=,True
2020-06-13,vix_level,36.09,19.54,>=,True
2020-06-13,vix_change_5d,11.570000000000004,-0.1600000000000001,<=,False
2020-06-13,vix_change_21d,7.930000000000003,-0.1799999999999997,<=,False
2020-06-14,equity_realized_vol_21d,0.2807961541210991,0.1406289261638587,>=,True
2020-06-14,equity_momentum_21d,0.0290514134903314,0.0157027249562728,>=,True
2020-06-14,dow_vol_level,39.18,17.84,>=,True
2020-06-14,vix_level,36.09,19.54,>=,True
2020-06-14,vix_change_5d,10.280000000000005,-0.1600000000000001,<=,False
2020-06-14,vix_change_21d,7.930000000000003,-0.1799999999999997,<=,False
2020-06-15,equity_realized_vol_21d,0.2818321498402907,0.1406289261638587,>=,True
2020-06-15,equity_momentum_21d,0.0290514134903314,0.0157027249562728,>=,True
2020-06-15,dow_vol_level,39.18,17.84,>=,True
2020-06-15,vix_level,36.09,19.54,>=,True
2020-06-15,vix_change_5d,8.520000000000003,-0.1600000000000001,<=,False
2020-06-15,vix_change_21d,7.930000000000003,-0.1799999999999997,<=,False
2020-06-16,equity_realized_vol_21d,0.2816693525501134,0.1406289261638587,>=,True
2020-06-16,equity_momentum_21d,0.0376051024378691,0.0157027249562728,>=,True
2020-06-16,dow_vol_level,36.35,17.84,>=,True
2020-06-16,vix_level,34.4,19.54,>=,True
2020-06-16,vix_change_5d,6.829999999999998,-0.1600000000000001,<=,False
2020-06-16,vix_change_21d,6.239999999999998,-0.1799999999999997,<=,False
2020-06-17,equity_realized_vol_21d,0.2844557774691877,0.1406289261638587,>=,True
2020-06-17,equity_momentum_21d,0.0444452615007169,0.0157027249562728,>=,True
2020-06-17,dow_vol_level,35.76,17.84,>=,True
2020-06-17,vix_level,33.67,19.54,>=,True
2020-06-17,vix_change_5d,-7.119999999999997,-0.1600000000000001,<=,True
2020-06-17,vix_change_21d,5.66,-0.1799999999999997,<=,False
2020-06-18,equity_realized_vol_21d,0.2847424392941804,0.1406289261638587,>=,True
2020-06-18,equity_momentum_21d,0.0254798048831899,0.0157027249562728,>=,True
2020-06-18,dow_vol_level,35.6,17.84,>=,True
2020-06-18,vix_level,33.47,19.54,>=,True
2020-06-18,vix_change_5d,-2.6200000000000045,-0.1600000000000001,<=,True
2020-06-18,vix_change_21d,5.849999999999998,-0.1799999999999997,<=,False
2020-06-19,equity_realized_vol_21d,0.2839824898517513,0.1406289261638587,>=,True
2020-06-19,equity_momentum_21d,0.0282566433312538,0.0157027249562728,>=,True
2020-06-19,dow_vol_level,34.96,17.84,>=,True
2020-06-19,vix_level,32.94,19.54,>=,True
2020-06-19,vix_change_5d,-3.1500000000000057,-0.1600000000000001,<=,True
2020-06-19,vix_change_21d,4.349999999999998,-0.1799999999999997,<=,False
2020-06-20,equity_realized_vol_21d,0.2866730260788413,0.1406289261638587,>=,True
2020-06-20,equity_momentum_21d,0.0175507750524748,0.0157027249562728,>=,True
2020-06-20,dow_vol_level,36.3,17.84,>=,True
2020-06-20,vix_level,35.12,19.54,>=,True
2020-06-20,vix_change_5d,-0.970000000000006,-0.1600000000000001,<=,True
2020-06-20,vix_change_21d,7.609999999999996,-0.1799999999999997,<=,False
2020-06-21,equity_realized_vol_21d,0.2891115255308927,0.1406289261638587,>=,True
2020-06-21,equity_momentum_21d,0.0175507750524748,0.0157027249562728,>=,True
2020-06-21,dow_vol_level,36.3,17.84,>=,True
2020-06-21,vix_level,35.12,19.54,>=,True
2020-06-21,vix_change_5d,0.7199999999999989,-0.1600000000000001,<=,False
2020-06-21,vix_change_21d,7.609999999999996,-0.1799999999999997,<=,False
2020-06-22,equity_realized_vol_21d,0.2913043176528628,0.1406289261638587,>=,True
2020-06-22,equity_momentum_21d,0.0175507750524748,0.0157027249562728,>=,True
2020-06-22,dow_vol_level,36.3,17.84,>=,True
2020-06-22,vix_level,35.12,19.54,>=,True
2020-06-22,vix_change_5d,1.4499999999999955,-0.1600000000000001,<=,False
2020-06-22,vix_change_21d,7.609999999999996,-0.1799999999999997,<=,False
2020-06-23,equity_realized_vol_21d,0.2914107954650961,0.1406289261638587,>=,True
2020-06-23,equity_momentum_21d,0.0203322937563201,0.0157027249562728,>=,True
2020-06-23,dow_vol_level,34.7,17.84,>=,True
2020-06-23,vix_level,31.77,19.54,>=,True
2020-06-23,vix_change_5d,-1.6999999999999993,-0.1600000000000001,<=,True
2020-06-23,vix_change_21d,3.539999999999999,-0.1799999999999997,<=,False
2020-06-24,equity_realized_vol_21d,0.2910627050214439,0.1406289261638587,>=,True
2020-06-24,equity_momentum_21d,0.0163820021942209,0.0157027249562728,>=,True
2020-06-24,dow_vol_level,33.64,17.84,>=,True
2020-06-24,vix_level,31.37,19.54,>=,True
2020-06-24,vix_change_5d,-1.5699999999999967,-0.1600000000000001,<=,True
2020-06-24,vix_change_21d,4.530000000000001,-0.1799999999999997,<=,False
2020-06-25,equity_realized_vol_21d,0.3065018320101856,0.1406289261638587,>=,True
2020-06-25,equity_momentum_21d,-0.0232286326360047,0.0157027249562728,>=,False
2020-06-25,dow_vol_level,35.38,17.84,>=,True
2020-06-25,vix_level,33.84,19.54,>=,True
2020-06-25,vix_change_5d,-1.279999999999994,-0.1600000000000001,<=,True
2020-06-25,vix_change_21d,8.180000000000003,-0.1799999999999997,<=,False
2020-06-26,equity_realized_vol_21d,0.3072253767721671,0.1406289261638587,>=,True
2020-06-26,equity_momentum_21d,-0.0091859848667404,0.0157027249562728,>=,False
2020-06-26,dow_vol_level,33.48,17.84,>=,True
2020-06-26,vix_level,32.22,19.54,>=,True
2020-06-26,vix_change_5d,-2.8999999999999986,-0.1600000000000001,<=,True
2020-06-26,vix_change_21d,6.41,-0.1799999999999997,<=,False
2020-06-27,equity_realized_vol_21d,0.3086964825338961,0.1406289261638587,>=,True
2020-06-27,equity_momentum_21d,-0.0578848002304369,0.0157027249562728,>=,False
2020-06-27,dow_vol_level,35.71,17.84,>=,True
2020-06-27,vix_level,34.73,19.54,>=,True
2020-06-27,vix_change_5d,-0.3900000000000005,-0.1600000000000001,<=,True
2020-06-27,vix_change_21d,10.209999999999996,-0.1799999999999997,<=,False
2020-06-28,equity_realized_vol_21d,0.3051994319450808,0.1406289261638587,>=,True
2020-06-28,equity_momentum_21d,-0.0578848002304369,0.0157027249562728,>=,False
2020-06-28,dow_vol_level,35.71,17.84,>=,True
2020-06-28,vix_level,34.73,19.54,>=,True
2020-06-28,vix_change_5d,2.9599999999999973,-0.1600000000000001,<=,False
2020-06-28,vix_change_21d,10.209999999999996,-0.1799999999999997,<=,False
2020-06-29,equity_realized_vol_21d,0.2965585219230769,0.1406289261638587,>=,True
