refit_date,split,candidate,feature,importance
2021-04-01,development,random_forest__residual_rank,market_breadth_30,0.0063382608190176
2021-04-01,development,random_forest__residual_rank,market_dispersion_7,0.0238805351080932
2021-04-01,development,random_forest__residual_rank,market_average_correlation_30,0.0291105398184084
2021-04-01,development,random_forest__residual_rank,market_realized_volatility_30,0.0274814571645763
2021-04-01,development,random_forest__residual_rank,market_drawdown,0.0200967249157666
2021-04-01,development,random_forest__residual_rank,market_volatility_expansion_probability,0.0
2021-04-01,development,random_forest__residual_rank,funding_rate,0.019198302118914
2021-04-01,development,random_forest__residual_rank,funding_rate_abs,0.0224419083814825
2021-04-01,development,random_forest__residual_rank,funding_rate_change_7,0.0134769914014207
2021-04-01,development,random_forest__residual_rank,funding_coverage_flag,0.0009151261516957
2021-04-01,development,gradient_boosting__residual_rank,momentum_7,0.0310926875785725
2021-04-01,development,gradient_boosting__residual_rank,momentum_14,0.0490212319192589
2021-04-01,development,gradient_boosting__residual_rank,momentum_30,0.0662886799207447
2021-04-01,development,gradient_boosting__residual_rank,momentum_90,0.0
2021-04-01,development,gradient_boosting__residual_rank,momentum_30_ex_7,0.0552560490357028
2021-04-01,development,gradient_boosting__residual_rank,momentum_90_ex_7,0.0216565141884597
2021-04-01,development,gradient_boosting__residual_rank,realized_volatility_30,0.042014989566524
2021-04-01,development,gradient_boosting__residual_rank,downside_volatility_30,0.0607536768698261
2021-04-01,development,gradient_boosting__residual_rank,max_drawdown_90,0.0678490041211003
2021-04-01,development,gradient_boosting__residual_rank,volatility_adjusted_momentum,0.0691167185926472
2021-04-01,development,gradient_boosting__residual_rank,distance_ma_20,0.0895959087794667
2021-04-01,development,gradient_boosting__residual_rank,distance_ma_100,0.02973630082705
2021-04-01,development,gradient_boosting__residual_rank,breakout_strength_20,0.0546244925976535
2021-04-01,development,gradient_boosting__residual_rank,reversal_7,0.0324102493550265
2021-04-01,development,gradient_boosting__residual_rank,asset_age_days,0.0124535156101624
2021-04-01,development,gradient_boosting__residual_rank,recent_listing_flag,0.0
2021-04-01,development,gradient_boosting__residual_rank,log_dollar_volume_30,0.0
2021-04-01,development,gradient_boosting__residual_rank,volume_growth_7_30,0.1111476228469238
2021-04-01,development,gradient_boosting__residual_rank,amihud_illiquidity_30,0.014567038232063
2021-04-01,development,gradient_boosting__residual_rank,market_btc_trend_30,0.0
2021-04-01,development,gradient_boosting__residual_rank,market_eth_trend_30,0.0401591908203645
2021-04-01,development,gradient_boosting__residual_rank,market_breadth_30,0.0054472447645145
2021-04-01,development,gradient_boosting__residual_rank,market_dispersion_7,0.0088570561051106
2021-04-01,development,gradient_boosting__residual_rank,market_average_correlation_30,0.0174709575369565
2021-04-01,development,gradient_boosting__residual_rank,market_realized_volatility_30,0.0198008992876399
2021-04-01,development,gradient_boosting__residual_rank,market_drawdown,0.001575489299119
2021-04-01,development,gradient_boosting__residual_rank,market_volatility_expansion_probability,0.0
2021-04-01,development,gradient_boosting__residual_rank,funding_rate,0.0478462517892634
2021-04-01,development,gradient_boosting__residual_rank,funding_rate_abs,0.0421092835405086
2021-04-01,development,gradient_boosting__residual_rank,funding_rate_change_7,0.0091489468153399
2021-04-01,development,gradient_boosting__residual_rank,funding_coverage_flag,0.0
2021-04-01,development,boosted_tree__residual_rank,momentum_7,0.0347520001232624
2021-04-01,development,boosted_tree__residual_rank,momentum_14,0.0357149876654148
2021-04-01,development,boosted_tree__residual_rank,momentum_30,0.0446132272481918
2021-04-01,development,boosted_tree__residual_rank,momentum_90,0.0221527107059955
2021-04-01,development,boosted_tree__residual_rank,momentum_30_ex_7,0.0340622328221797
2021-04-01,development,boosted_tree__residual_rank,momentum_90_ex_7,0.0434729233384132
2021-04-01,development,boosted_tree__residual_rank,realized_volatility_30,0.038247812539339
2021-04-01,development,boosted_tree__residual_rank,downside_volatility_30,0.0317939445376396
2021-04-01,development,boosted_tree__residual_rank,max_drawdown_90,0.0342028141021728
2021-04-01,development,boosted_tree__residual_rank,volatility_adjusted_momentum,0.0512274093925952
2021-04-01,development,boosted_tree__residual_rank,distance_ma_20,0.0443731062114238
2021-04-01,development,boosted_tree__residual_rank,distance_ma_100,0.0345890447497367
2021-04-01,development,boosted_tree__residual_rank,breakout_strength_20,0.0374444015324115
2021-04-01,development,boosted_tree__residual_rank,reversal_7,0.0393250174820423
2021-04-01,development,boosted_tree__residual_rank,asset_age_days,0.0431627370417118
2021-04-01,development,boosted_tree__residual_rank,recent_listing_flag,0.0
2021-04-01,development,boosted_tree__residual_rank,log_dollar_volume_30,0.0394287519156932
2021-04-01,development,boosted_tree__residual_rank,volume_growth_7_30,0.0464104674756526
2021-04-01,development,boosted_tree__residual_rank,amihud_illiquidity_30,0.039137627929449
2021-04-01,development,boosted_tree__residual_rank,market_btc_trend_30,0.0379219204187393
2021-04-01,development,boosted_tree__residual_rank,market_eth_trend_30,0.0
2021-04-01,development,boosted_tree__residual_rank,market_breadth_30,0.0193526744842529
2021-04-01,development,boosted_tree__residual_rank,market_dispersion_7,0.0356957912445068
2021-04-01,development,boosted_tree__residual_rank,market_average_correlation_30,0.0477724336087703
2021-04-01,development,boosted_tree__residual_rank,market_realized_volatility_30,0.0332640260457992
2021-04-01,development,boosted_tree__residual_rank,market_drawdown,0.0345860943198204
2021-04-01,development,boosted_tree__residual_rank,market_volatility_expansion_probability,0.0
2021-04-01,development,boosted_tree__residual_rank,funding_rate,0.0323217250406742
2021-04-01,development,boosted_tree__residual_rank,funding_rate_abs,0.0410410575568676
2021-04-01,development,boosted_tree__residual_rank,funding_rate_change_7,0.023933108896017
2021-04-01,development,boosted_tree__residual_rank,funding_coverage_flag,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,momentum_7,0.0011898815843551
2021-04-01,development,elastic_net__risk_adjusted_rank,momentum_14,0.0006080331572404
2021-04-01,development,elastic_net__risk_adjusted_rank,momentum_30,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,momentum_90,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,momentum_30_ex_7,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,momentum_90_ex_7,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,realized_volatility_30,0.0043715299456198
2021-04-01,development,elastic_net__risk_adjusted_rank,downside_volatility_30,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,max_drawdown_90,0.0016528560338308
2021-04-01,development,elastic_net__risk_adjusted_rank,volatility_adjusted_momentum,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,distance_ma_20,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,distance_ma_100,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,breakout_strength_20,0.0043000950353788
2021-04-01,development,elastic_net__risk_adjusted_rank,reversal_7,0.0013203981001699
2021-04-01,development,elastic_net__risk_adjusted_rank,asset_age_days,0.000474418566765
2021-04-01,development,elastic_net__risk_adjusted_rank,recent_listing_flag,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,log_dollar_volume_30,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,volume_growth_7_30,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,amihud_illiquidity_30,0.00180121348265
2021-04-01,development,elastic_net__risk_adjusted_rank,market_btc_trend_30,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,market_eth_trend_30,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,market_breadth_30,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,market_dispersion_7,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,market_average_correlation_30,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,market_realized_volatility_30,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,market_drawdown,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,market_volatility_expansion_probability,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,funding_rate,0.0
2021-04-01,development,elastic_net__risk_adjusted_rank,funding_rate_abs,0.0065821157186893
2021-04-01,development,elastic_net__risk_adjusted_rank,funding_rate_change_7,0.0036420835943561
2021-04-01,development,elastic_net__risk_adjusted_rank,funding_coverage_flag,0.0
2021-04-01,development,random_forest__risk_adjusted_rank,momentum_7,0.0136023874995308
2021-04-01,development,random_forest__risk_adjusted_rank,momentum_14,0.0186158014768555
2021-04-01,development,random_forest__risk_adjusted_rank,momentum_30,0.0417853142572162
2021-04-01,development,random_forest__risk_adjusted_rank,momentum_90,0.0249486433964881
2021-04-01,development,random_forest__risk_adjusted_rank,momentum_30_ex_7,0.0551019507740469
2021-04-01,development,random_forest__risk_adjusted_rank,momentum_90_ex_7,0.0239882836765479
2021-04-01,development,random_forest__risk_adjusted_rank,realized_volatility_30,0.0618878596045486
2021-04-01,development,random_forest__risk_adjusted_rank,downside_volatility_30,0.119992147541235
2021-04-01,development,random_forest__risk_adjusted_rank,max_drawdown_90,0.0605572484317517
2021-04-01,development,random_forest__risk_adjusted_rank,volatility_adjusted_momentum,0.0938034140737014
2021-04-01,development,random_forest__risk_adjusted_rank,distance_ma_20,0.032653498715789
2021-04-01,development,random_forest__risk_adjusted_rank,distance_ma_100,0.0467436701081193
2021-04-01,development,random_forest__risk_adjusted_rank,breakout_strength_20,0.0427194991281739
2021-04-01,development,random_forest__risk_adjusted_rank,reversal_7,0.0182404955594833
2021-04-01,development,random_forest__risk_adjusted_rank,asset_age_days,0.0250422122796941
2021-04-01,development,random_forest__risk_adjusted_rank,recent_listing_flag,0.0
2021-04-01,development,random_forest__risk_adjusted_rank,log_dollar_volume_30,0.0349384139253862
2021-04-01,development,random_forest__risk_adjusted_rank,volume_growth_7_30,0.0692989871225299
2021-04-01,development,random_forest__risk_adjusted_rank,amihud_illiquidity_30,0.0265657076281226
2021-04-01,development,random_forest__risk_adjusted_rank,market_btc_trend_30,0.0118889436320588
2021-04-01,development,random_forest__risk_adjusted_rank,market_eth_trend_30,0.0126238856107427
2021-04-01,development,random_forest__risk_adjusted_rank,market_breadth_30,0.0058738335276017
2021-04-01,development,random_forest__risk_adjusted_rank,market_dispersion_7,0.0101018710742475
2021-04-01,development,random_forest__risk_adjusted_rank,market_average_correlation_30,0.0150529826725213
2021-04-01,development,random_forest__risk_adjusted_rank,market_realized_volatility_30,0.0121597965810236
2021-04-01,development,random_forest__risk_adjusted_rank,market_drawdown,0.0109869895002235
2021-04-01,development,random_forest__risk_adjusted_rank,market_volatility_expansion_probability,0.0
2021-04-01,development,random_forest__risk_adjusted_rank,funding_rate,0.034130744513296
2021-04-01,development,random_forest__risk_adjusted_rank,funding_rate_abs,0.0606475631727726
2021-04-01,development,random_forest__risk_adjusted_rank,funding_rate_change_7,0.0149553781159606
2021-04-01,development,random_forest__risk_adjusted_rank,funding_coverage_flag,0.0010924764003299
2021-04-01,development,gradient_boosting__risk_adjusted_rank,momentum_7,0.0222742750488233
2021-04-01,development,gradient_boosting__risk_adjusted_rank,momentum_14,0.0159983407264482
2021-04-01,development,gradient_boosting__risk_adjusted_rank,momentum_30,0.0120064114832935
2021-04-01,development,gradient_boosting__risk_adjusted_rank,momentum_90,0.003788770054944
2021-04-01,development,gradient_boosting__risk_adjusted_rank,momentum_30_ex_7,0.1028385465139931
2021-04-01,development,gradient_boosting__risk_adjusted_rank,momentum_90_ex_7,0.051372550123376
2021-04-01,development,gradient_boosting__risk_adjusted_rank,realized_volatility_30,0.0890893212743522
2021-04-01,development,gradient_boosting__risk_adjusted_rank,downside_volatility_30,0.0896422524402048
2021-04-01,development,gradient_boosting__risk_adjusted_rank,max_drawdown_90,0.0783066761460139
2021-04-01,development,gradient_boosting__risk_adjusted_rank,volatility_adjusted_momentum,0.1276770951845227
2021-04-01,development,gradient_boosting__risk_adjusted_rank,distance_ma_20,0.029940653428186
2021-04-01,development,gradient_boosting__risk_adjusted_rank,distance_ma_100,0.0264791460075457
2021-04-01,development,gradient_boosting__risk_adjusted_rank,breakout_strength_20,0.0555613950664656
2021-04-01,development,gradient_boosting__risk_adjusted_rank,reversal_7,0.0
2021-04-01,development,gradient_boosting__risk_adjusted_rank,asset_age_days,0.0
2021-04-01,development,gradient_boosting__risk_adjusted_rank,recent_listing_flag,0.0
2021-04-01,development,gradient_boosting__risk_adjusted_rank,log_dollar_volume_30,0.0092136287808667
2021-04-01,development,gradient_boosting__risk_adjusted_rank,volume_growth_7_30,0.0781749821009953
2021-04-01,development,gradient_boosting__risk_adjusted_rank,amihud_illiquidity_30,0.0424213457942821
2021-04-01,development,gradient_boosting__risk_adjusted_rank,market_btc_trend_30,0.0204674168133325
2021-04-01,development,gradient_boosting__risk_adjusted_rank,market_eth_trend_30,0.0060561812935605
2021-04-01,development,gradient_boosting__risk_adjusted_rank,market_breadth_30,0.0
2021-04-01,development,gradient_boosting__risk_adjusted_rank,market_dispersion_7,0.0
2021-04-01,development,gradient_boosting__risk_adjusted_rank,market_average_correlation_30,0.0126814068555446
2021-04-01,development,gradient_boosting__risk_adjusted_rank,market_realized_volatility_30,0.0
2021-04-01,development,gradient_boosting__risk_adjusted_rank,market_drawdown,0.0
2021-04-01,development,gradient_boosting__risk_adjusted_rank,market_volatility_expansion_probability,0.0
2021-04-01,development,gradient_boosting__risk_adjusted_rank,funding_rate,0.0423260020218334
2021-04-01,development,gradient_boosting__risk_adjusted_rank,funding_rate_abs,0.0486013229221994
2021-04-01,development,gradient_boosting__risk_adjusted_rank,funding_rate_change_7,0.0350822799192155
2021-04-01,development,gradient_boosting__risk_adjusted_rank,funding_coverage_flag,0.0
2021-04-01,development,boosted_tree__risk_adjusted_rank,momentum_7,0.027393739670515
2021-04-01,development,boosted_tree__risk_adjusted_rank,momentum_14,0.0158470533788204
2021-04-01,development,boosted_tree__risk_adjusted_rank,momentum_30,0.0370791517198085
2021-04-01,development,boosted_tree__risk_adjusted_rank,momentum_90,0.0144388424232602
2021-04-01,development,boosted_tree__risk_adjusted_rank,momentum_30_ex_7,0.0323076173663139
2021-04-01,development,boosted_tree__risk_adjusted_rank,momentum_90_ex_7,0.0350802689790725
2021-04-01,development,boosted_tree__risk_adjusted_rank,realized_volatility_30,0.0383042618632316
2021-04-01,development,boosted_tree__risk_adjusted_rank,downside_volatility_30,0.0380284860730171
2021-04-01,development,boosted_tree__risk_adjusted_rank,max_drawdown_90,0.0444698967039585
2021-04-01,development,boosted_tree__risk_adjusted_rank,volatility_adjusted_momentum,0.0395075716078281
2021-04-01,development,boosted_tree__risk_adjusted_rank,distance_ma_20,0.0436043217778205
2021-04-01,development,boosted_tree__risk_adjusted_rank,distance_ma_100,0.0336177982389926
2021-04-01,development,boosted_tree__risk_adjusted_rank,breakout_strength_20,0.0385728515684604
2021-04-01,development,boosted_tree__risk_adjusted_rank,reversal_7,0.0280905161052942
2021-04-01,development,boosted_tree__risk_adjusted_rank,asset_age_days,0.0258375294506549
2021-04-01,development,boosted_tree__risk_adjusted_rank,recent_listing_flag,0.0
2021-04-01,development,boosted_tree__risk_adjusted_rank,log_dollar_volume_30,0.0507609657943248
2021-04-01,development,boosted_tree__risk_adjusted_rank,volume_growth_7_30,0.0414320044219493
2021-04-01,development,boosted_tree__risk_adjusted_rank,amihud_illiquidity_30,0.04305200278759
2021-04-01,development,boosted_tree__risk_adjusted_rank,market_btc_trend_30,0.0326130278408527
2021-04-01,development,boosted_tree__risk_adjusted_rank,market_eth_trend_30,0.0503171123564243
2021-04-01,development,boosted_tree__risk_adjusted_rank,market_breadth_30,0.0474712960422039
2021-04-01,development,boosted_tree__risk_adjusted_rank,market_dispersion_7,0.0362985618412494
2021-04-01,development,boosted_tree__risk_adjusted_rank,market_average_correlation_30,0.0380593091249465
2021-04-01,development,boosted_tree__risk_adjusted_rank,market_realized_volatility_30,0.038744181394577
2021-04-01,development,boosted_tree__risk_adjusted_rank,market_drawdown,0.0313326753675937
2021-04-01,development,boosted_tree__risk_adjusted_rank,market_volatility_expansion_probability,0.0
2021-04-01,development,boosted_tree__risk_adjusted_rank,funding_rate,0.0296012591570615
2021-04-01,development,boosted_tree__risk_adjusted_rank,funding_rate_abs,0.0358319468796253
2021-04-01,development,boosted_tree__risk_adjusted_rank,funding_rate_change_7,0.0323058664798736
2021-04-01,development,boosted_tree__risk_adjusted_rank,funding_coverage_flag,0.0
2021-04-01,development,logistic__top_quintile,momentum_7,0.0088069572825187
2021-04-01,development,logistic__top_quintile,momentum_14,0.0215430032406358
2021-04-01,development,logistic__top_quintile,momentum_30,0.270602246699946
2021-04-01,development,logistic__top_quintile,momentum_90,0.2402507951746961
2021-04-01,development,logistic__top_quintile,momentum_30_ex_7,0.1795177204413199
2021-04-01,development,logistic__top_quintile,momentum_90_ex_7,0.2233558684316429
2021-04-01,development,logistic__top_quintile,realized_volatility_30,0.039174300347135
2021-04-01,development,logistic__top_quintile,downside_volatility_30,0.0778678039272925
2021-04-01,development,logistic__top_quintile,max_drawdown_90,0.0239548956906718
2021-04-01,development,logistic__top_quintile,volatility_adjusted_momentum,0.258546845471141
2021-04-01,development,logistic__top_quintile,distance_ma_20,0.0222799906617138
2021-04-01,development,logistic__top_quintile,distance_ma_100,0.0953136440222729
2021-04-01,development,logistic__top_quintile,breakout_strength_20,0.1725251587339086
2021-04-01,development,logistic__top_quintile,reversal_7,0.0088069572825187
2021-04-01,development,logistic__top_quintile,asset_age_days,0.1031767840784746
2021-04-01,development,logistic__top_quintile,recent_listing_flag,0.1878294954073342
2021-04-01,development,logistic__top_quintile,log_dollar_volume_30,0.081757698140126
2021-04-01,development,logistic__top_quintile,volume_growth_7_30,0.0201517153683499
2021-04-01,development,logistic__top_quintile,amihud_illiquidity_30,0.1572465678564604
2021-04-01,development,logistic__top_quintile,market_btc_trend_30,0.0585176683649948
2021-04-01,development,logistic__top_quintile,market_eth_trend_30,0.0035056943040427
2021-04-01,development,logistic__top_quintile,market_breadth_30,0.1442072019580416
2021-04-01,development,logistic__top_quintile,market_dispersion_7,0.0613709026442353
2021-04-01,development,logistic__top_quintile,market_average_correlation_30,0.0467632494579766
2021-04-01,development,logistic__top_quintile,market_realized_volatility_30,0.0588110998181271
2021-04-01,development,logistic__top_quintile,market_drawdown,0.0011737103110936
2021-04-01,development,logistic__top_quintile,market_volatility_expansion_probability,0.0
2021-04-01,development,logistic__top_quintile,funding_rate,0.0043964145493847
2021-04-01,development,logistic__top_quintile,funding_rate_abs,0.1243175591505225
2021-04-01,development,logistic__top_quintile,funding_rate_change_7,0.1033123299388279
2021-04-01,development,logistic__top_quintile,funding_coverage_flag,0.0820090985239482
2021-04-01,development,random_forest__top_quintile,momentum_7,0.0328981670171015
2021-04-01,development,random_forest__top_quintile,momentum_14,0.0395719590956506
2021-04-01,development,random_forest__top_quintile,momentum_30,0.0307085969027968
2021-04-01,development,random_forest__top_quintile,momentum_90,0.0378058584353356
2021-04-01,development,random_forest__top_quintile,momentum_30_ex_7,0.0282679106501727
2021-04-01,development,random_forest__top_quintile,momentum_90_ex_7,0.0592909279869164
2021-04-01,development,random_forest__top_quintile,realized_volatility_30,0.0242964402578992
2021-04-01,development,random_forest__top_quintile,downside_volatility_30,0.0590346826897331
2021-04-01,development,random_forest__top_quintile,max_drawdown_90,0.0712373755421745
2021-04-01,development,random_forest__top_quintile,volatility_adjusted_momentum,0.0328531964797677
2021-04-01,development,random_forest__top_quintile,distance_ma_20,0.0456398431675304
2021-04-01,development,random_forest__top_quintile,distance_ma_100,0.0431061855897903
2021-04-01,development,random_forest__top_quintile,breakout_strength_20,0.0548371388902036
2021-04-01,development,random_forest__top_quintile,reversal_7,0.0294591508861968
2021-04-01,development,random_forest__top_quintile,asset_age_days,0.0430226043701991
2021-04-01,development,random_forest__top_quintile,recent_listing_flag,0.007720186595869
2021-04-01,development,random_forest__top_quintile,log_dollar_volume_30,0.0489539617221765
2021-04-01,development,random_forest__top_quintile,volume_growth_7_30,0.0336829140989698
2021-04-01,development,random_forest__top_quintile,amihud_illiquidity_30,0.0644530844749046
2021-04-01,development,random_forest__top_quintile,market_btc_trend_30,0.0256118369197313
2021-04-01,development,random_forest__top_quintile,market_eth_trend_30,0.0225896679654495
2021-04-01,development,random_forest__top_quintile,market_breadth_30,0.0160515360017955
2021-04-01,development,random_forest__top_quintile,market_dispersion_7,0.0170737708634488
2021-04-01,development,random_forest__top_quintile,market_average_correlation_30,0.0152301340752258
2021-04-01,development,random_forest__top_quintile,market_realized_volatility_30,0.013987771384414
2021-04-01,development,random_forest__top_quintile,market_drawdown,0.0273330932348243
2021-04-01,development,random_forest__top_quintile,market_volatility_expansion_probability,0.0
2021-04-01,development,random_forest__top_quintile,funding_rate,0.0213280630156191
2021-04-01,development,random_forest__top_quintile,funding_rate_abs,0.0240643713392455
2021-04-01,development,random_forest__top_quintile,funding_rate_change_7,0.0245183443512716
2021-04-01,development,random_forest__top_quintile,funding_coverage_flag,0.0053712259955851
2021-04-01,development,gradient_boosting__top_quintile,momentum_7,0.0059292672628711
2021-04-01,development,gradient_boosting__top_quintile,momentum_14,0.0243465026423897
2021-04-01,development,gradient_boosting__top_quintile,momentum_30,0.0231904197408615
2021-04-01,development,gradient_boosting__top_quintile,momentum_90,0.0
2021-04-01,development,gradient_boosting__top_quintile,momentum_30_ex_7,0.0019334019873633
2021-04-01,development,gradient_boosting__top_quintile,momentum_90_ex_7,0.113560267746788
2021-04-01,development,gradient_boosting__top_quintile,realized_volatility_30,0.023163695972241
2021-04-01,development,gradient_boosting__top_quintile,downside_volatility_30,0.048559859350059
2021-04-01,development,gradient_boosting__top_quintile,max_drawdown_90,0.1043789363250195
2021-04-01,development,gradient_boosting__top_quintile,volatility_adjusted_momentum,0.0177930431484935
2021-04-01,development,gradient_boosting__top_quintile,distance_ma_20,0.0593942620891837
2021-04-01,development,gradient_boosting__top_quintile,distance_ma_100,0.0829140083658374
2021-04-01,development,gradient_boosting__top_quintile,breakout_strength_20,0.0538148048760814
2021-04-01,development,gradient_boosting__top_quintile,reversal_7,0.0
2021-04-01,development,gradient_boosting__top_quintile,asset_age_days,0.0689548088666387
2021-04-01,development,gradient_boosting__top_quintile,recent_listing_flag,0.0
2021-04-01,development,gradient_boosting__top_quintile,log_dollar_volume_30,0.0
2021-04-01,development,gradient_boosting__top_quintile,volume_growth_7_30,0.0522152984832158
2021-04-01,development,gradient_boosting__top_quintile,amihud_illiquidity_30,0.090503268874352
2021-04-01,development,gradient_boosting__top_quintile,market_btc_trend_30,0.020724003961927
2021-04-01,development,gradient_boosting__top_quintile,market_eth_trend_30,0.0241376300933377
2021-04-01,development,gradient_boosting__top_quintile,market_breadth_30,0.0
2021-04-01,development,gradient_boosting__top_quintile,market_dispersion_7,0.0064634320210044
2021-04-01,development,gradient_boosting__top_quintile,market_average_correlation_30,0.0646535864418619
2021-04-01,development,gradient_boosting__top_quintile,market_realized_volatility_30,0.0
2021-04-01,development,gradient_boosting__top_quintile,market_drawdown,0.0219646517415127
2021-04-01,development,gradient_boosting__top_quintile,market_volatility_expansion_probability,0.0
2021-04-01,development,gradient_boosting__top_quintile,funding_rate,0.0046888753387192
2021-04-01,development,gradient_boosting__top_quintile,funding_rate_abs,0.048274698641675
2021-04-01,development,gradient_boosting__top_quintile,funding_rate_change_7,0.0384412760285655
2021-04-01,development,gradient_boosting__top_quintile,funding_coverage_flag,0.0
2021-04-01,development,boosted_tree__top_quintile,momentum_7,0.0344897508621215
2021-04-01,development,boosted_tree__top_quintile,momentum_14,0.0321337804198265
2021-04-01,development,boosted_tree__top_quintile,momentum_30,0.0438821353018283
2021-04-01,development,boosted_tree__top_quintile,momentum_90,0.0341047681868076
2021-04-01,development,boosted_tree__top_quintile,momentum_30_ex_7,0.0473027117550373
2021-04-01,development,boosted_tree__top_quintile,momentum_90_ex_7,0.0360571667551994
2021-04-01,development,boosted_tree__top_quintile,realized_volatility_30,0.0322774685919284
2021-04-01,development,boosted_tree__top_quintile,downside_volatility_30,0.0289060790091753
2021-04-01,development,boosted_tree__top_quintile,max_drawdown_90,0.03683627769351
2021-04-01,development,boosted_tree__top_quintile,volatility_adjusted_momentum,0.0230075176805257
2021-04-01,development,boosted_tree__top_quintile,distance_ma_20,0.0323816463351249
2021-04-01,development,boosted_tree__top_quintile,distance_ma_100,0.0405770614743232
2021-04-01,development,boosted_tree__top_quintile,breakout_strength_20,0.0405802242457866
2021-04-01,development,boosted_tree__top_quintile,reversal_7,0.0326029099524021
2021-04-01,development,boosted_tree__top_quintile,asset_age_days,0.0417014434933662
2021-04-01,development,boosted_tree__top_quintile,recent_listing_flag,0.0
2021-04-01,development,boosted_tree__top_quintile,log_dollar_volume_30,0.0410528182983398
2021-04-01,development,boosted_tree__top_quintile,volume_growth_7_30,0.0343441143631935
2021-04-01,development,boosted_tree__top_quintile,amihud_illiquidity_30,0.0363168269395828
2021-04-01,development,boosted_tree__top_quintile,market_btc_trend_30,0.0299629103392362
2021-04-01,development,boosted_tree__top_quintile,market_eth_trend_30,0.0264836456626653
2021-04-01,development,boosted_tree__top_quintile,market_breadth_30,0.0666024312376976
2021-04-01,development,boosted_tree__top_quintile,market_dispersion_7,0.0244779083877801
2021-04-01,development,boosted_tree__top_quintile,market_average_correlation_30,0.0536337979137897
2021-04-01,development,boosted_tree__top_quintile,market_realized_volatility_30,0.0235781874507665
2021-04-01,development,boosted_tree__top_quintile,market_drawdown,0.0296287257224321
2021-04-01,development,boosted_tree__top_quintile,market_volatility_expansion_probability,0.0
2021-04-01,development,boosted_tree__top_quintile,funding_rate,0.0281817466020584
2021-04-01,development,boosted_tree__top_quintile,funding_rate_abs,0.0365615673363208
2021-04-01,development,boosted_tree__top_quintile,funding_rate_change_7,0.0323345102369785
2021-04-01,development,boosted_tree__top_quintile,funding_coverage_flag,0.0
2021-07-01,development,elastic_net__forward_rank,momentum_7,0.0036242209084527
2021-07-01,development,elastic_net__forward_rank,momentum_14,0.0225499551115041
2021-07-01,development,elastic_net__forward_rank,momentum_30,0.0613509632331044
2021-07-01,development,elastic_net__forward_rank,momentum_90,0.0
2021-07-01,development,elastic_net__forward_rank,momentum_30_ex_7,0.0685929776948629
2021-07-01,development,elastic_net__forward_rank,momentum_90_ex_7,0.0131388172950016
2021-07-01,development,elastic_net__forward_rank,realized_volatility_30,0.0077038743754758
2021-07-01,development,elastic_net__forward_rank,downside_volatility_30,0.0301375435662266
2021-07-01,development,elastic_net__forward_rank,max_drawdown_90,0.0066818420191717
2021-07-01,development,elastic_net__forward_rank,volatility_adjusted_momentum,0.004722760234175
2021-07-01,development,elastic_net__forward_rank,distance_ma_20,0.0242041048134827
2021-07-01,development,elastic_net__forward_rank,distance_ma_100,0.0077915755772293
2021-07-01,development,elastic_net__forward_rank,breakout_strength_20,0.0215356259770935
2021-07-01,development,elastic_net__forward_rank,reversal_7,0.0051641832124955
2021-07-01,development,elastic_net__forward_rank,asset_age_days,0.0106342066091372
2021-07-01,development,elastic_net__forward_rank,recent_listing_flag,0.0020790184080292
2021-07-01,development,elastic_net__forward_rank,log_dollar_volume_30,0.0239969761776909
2021-07-01,development,elastic_net__forward_rank,volume_growth_7_30,0.0011350910634851
2021-07-01,development,elastic_net__forward_rank,amihud_illiquidity_30,0.0284461241874534
2021-07-01,development,elastic_net__forward_rank,market_btc_trend_30,0.0065628447957646
2021-07-01,development,elastic_net__forward_rank,market_eth_trend_30,0.0033937470128475
2021-07-01,development,elastic_net__forward_rank,market_breadth_30,0.0154734035385782
2021-07-01,development,elastic_net__forward_rank,market_dispersion_7,0.0116303259437924
2021-07-01,development,elastic_net__forward_rank,market_average_correlation_30,0.0028755104969416
2021-07-01,development,elastic_net__forward_rank,market_realized_volatility_30,0.033758434762974
2021-07-01,development,elastic_net__forward_rank,market_drawdown,0.0069254993339689
2021-07-01,development,elastic_net__forward_rank,market_volatility_expansion_probability,0.0
