candidate,fold,test_groups,train_sharpe,fold_sharpe,train_test_decay
simple_vix_level_equity_momentum,0,"0,1",0.6040770924674754,2.5904953999037774,-1.986418307436302
simple_vix_level_equity_momentum,1,"0,2",1.542388690068338,0.5766191547886301,0.9657695352797078
simple_vix_level_equity_momentum,2,"0,3",1.099554307537483,1.762573760542681,-0.663019453005198
simple_vix_level_equity_momentum,3,"0,4",0.7193522864120245,2.528321639278442,-1.8089693528664172
simple_vix_level_equity_momentum,4,"0,5",1.1180145512765776,1.417245036028612,-0.2992304847520344
simple_vix_level_equity_momentum,5,"1,2",1.5151244623313316,0.9187775684110316,0.5963468939202999
simple_vix_level_equity_momentum,6,"1,3",1.1118876429061426,1.7967603494871955,-0.6848727065810529
simple_vix_level_equity_momentum,7,"1,4",0.6698781608621326,2.4555076041939334,-1.7856294433318007
simple_vix_level_equity_momentum,8,"1,5",1.1541970943835778,1.5800843465787346,-0.4258872521951569
simple_vix_level_equity_momentum,9,"2,3",1.9528950616653098,-0.5309429720051309,2.4838380336704406
simple_vix_level_equity_momentum,10,"2,4",1.6155498118701201,0.5012939703615787,1.1142558415085415
simple_vix_level_equity_momentum,11,"2,5",2.04689233706894,-0.5254429810355141,2.572335318104454
simple_vix_level_equity_momentum,12,"3,4",1.1483542485787355,1.5770364477337233,-0.42868219915498784
simple_vix_level_equity_momentum,13,"3,5",1.5508996527405823,0.4258848459158371,1.1250148068247452
simple_vix_level_equity_momentum,14,"4,5",1.2381635871510006,1.2972334689564333,-0.05906988180543271
simple_vix_change_equity_momentum,0,"0,1",0.30472643752679546,2.5544885668843866,-2.2497621293575913
simple_vix_change_equity_momentum,1,"0,2",1.5202960814612947,0.4881562565952183,1.0321398248660765
simple_vix_change_equity_momentum,2,"0,3",1.0137810205683748,1.4079153192291354,-0.39413429866076055
simple_vix_change_equity_momentum,3,"0,4",0.61635422268093,2.4344923669102774,-1.8181381442293474
simple_vix_change_equity_momentum,4,"0,5",0.8471244126822558,1.6650586722513805,-0.8179342595691247
simple_vix_change_equity_momentum,5,"1,2",1.4421717492596011,0.7418706169574185,0.7003011323021826
simple_vix_change_equity_momentum,6,"1,3",0.9574567296143828,1.5638027320774543,-0.6063460024630716
simple_vix_change_equity_momentum,7,"1,4",0.5264887264912954,2.449909578278136,-1.9234208517868405
simple_vix_change_equity_momentum,8,"1,5",0.7765286397078013,1.7886124827111507,-1.0120838430033494
simple_vix_change_equity_momentum,9,"2,3",2.0866675257853426,-0.6794323624346548,2.7660998882199976
simple_vix_change_equity_momentum,10,"2,4",1.6352389477857832,0.06173927398296786,1.5734996738028153
simple_vix_change_equity_momentum,11,"2,5",1.897871902525646,-0.5793253008631621,2.4771972033888083
simple_vix_change_equity_momentum,12,"3,4",1.1548173644141995,1.1537688287234222,0.0010485356907772303
simple_vix_change_equity_momentum,13,"3,5",1.4023294433415143,0.4365526837449833,0.965776759596531
simple_vix_change_equity_momentum,14,"4,5",1.0517145696645276,1.4684170104971233,-0.41670244083259567
simple_equity_vol_equity_momentum,0,"0,1",0.6320545653682819,2.589478097601564,-1.957423532233282
simple_equity_vol_equity_momentum,1,"0,2",1.6498711079601716,0.7373491475220582,0.9125219604381134
simple_equity_vol_equity_momentum,2,"0,3",1.3773105447490437,1.5913505634977,-0.2140400187486564
simple_equity_vol_equity_momentum,3,"0,4",0.9888242579250337,2.600054214526331,-1.6112299566012973
simple_equity_vol_equity_momentum,4,"0,5",1.2013655426205085,1.780000291339813,-0.5786347487193044
simple_equity_vol_equity_momentum,5,"1,2",1.607192352498038,1.2817777487372937,0.3254146037607444
simple_equity_vol_equity_momentum,6,"1,3",1.3299861432590612,1.7640001989055223,-0.4340140556464611
simple_equity_vol_equity_momentum,7,"1,4",0.8058574594916424,2.4717800498469478,-1.6659225903553052
simple_equity_vol_equity_momentum,8,"1,5",1.1151718605228766,1.9436473598847277,-0.828475499361851
simple_equity_vol_equity_momentum,9,"2,3",2.1242745340520064,-0.8685090466854524,2.9927835807374588
simple_equity_vol_equity_momentum,10,"2,4",1.7688715212495212,0.5472208301866129,1.2216506910629081
simple_equity_vol_equity_momentum,11,"2,5",1.986611068361175,-0.28723025645264044,2.2738413248138154
simple_equity_vol_equity_momentum,12,"3,4",1.4489480264926418,1.3679096493533158,0.08103837713932593
simple_equity_vol_equity_momentum,13,"3,5",1.6958953822988128,0.41899543561884217,1.2768999466799706
simple_equity_vol_equity_momentum,14,"4,5",1.3624144549652142,1.5883924379241883,-0.2259779829589741
simple_vix_level_change_equity_momentum,0,"0,1",0.5293557760310635,2.7769938914863337,-2.24763811545527
simple_vix_level_change_equity_momentum,1,"0,2",1.366964297843429,1.0827031565816785,0.2842611412617506
simple_vix_level_change_equity_momentum,2,"0,3",1.157200784418204,1.5337838832796435,-0.3765830988614396
