candidate,label,feature_count,features,economic_interpretation,is_current_strategy,median_fold_sharpe,worst_fold_sharpe,best_fold_sharpe,fold_sharpe_std,positive_fold_fraction,median_train_sharpe,cpcv_train_test_decay,development_sharpe,development_cagr,development_max_drawdown,development_turnover,development_exposure,development_exposure_std,turnover_below_10x,selection_score
simple_equity_vol_equity_momentum,C. Equity realized volatility + equity momentum,2,"equity_realized_vol_21d, equity_momentum_21d",Risk-on only when equity trend is positive and realized equity volatility is contained.,False,1.5883924379241883,-0.8685090466854524,2.600054214526331,0.9879287346940155,0.8666666666666667,1.3773105447490437,-0.21108189317514459,1.4996201799873772,0.7212272175060963,-0.4983581754106512,10.188834154351396,0.5202517788724685,0.3848874916914357,False,1.378368523416462
simple_vix_level_equity_momentum,A. VIX level + equity momentum,2,"vix_level, equity_momentum_21d",Risk-on only when equity trend is positive and VIX is not elevated.,False,1.417245036028612,-0.5309429720051309,2.5904953999037774,0.959491206415338,0.8666666666666667,1.1541970943835778,-0.2630479416450342,1.26657054352216,0.5197791108477978,-0.48450151244869955,10.188834154351396,0.5120415982484948,0.38058371956839016,False,1.3163303356422404
simple_vix_change_equity_momentum,B. VIX change + equity momentum,3,"vix_change_5d, vix_change_21d, equity_momentum_21d",Risk-on when volatility stress is not accelerating and equity trend is positive.,False,1.4079153192291354,-0.6794323624346548,2.5544885668843866,0.9984686362217683,0.8666666666666667,1.0517145696645276,-0.3562007495646078,1.1245947229012279,0.5457218238735135,-0.705519764237269,15.48303229337712,0.6451833607006021,0.37410178193884175,False,0.8931893776161084
simple_vix_level_change_equity_momentum,D. VIX level + VIX change + equity momentum,4,"vix_level, vix_change_5d, vix_change_21d, equity_momentum_21d",Risk-on when equity trend is positive and both VIX level/change confirm a benign macro regime.,False,1.2835308775537775,-0.5439068085641695,2.8626070513322537,0.9399836081845264,0.8666666666666667,1.3445338655931853,0.061002988039407846,1.207170837464047,0.49294782621119126,-0.5128090853295919,15.48303229337712,0.5043787629994526,0.40984260188762434,False,0.6941387495290419
btc_eth_macro_gate_balanced,E. Full current strategy,6,"equity_realized_vol_21d, equity_momentum_21d, dow_vol_level, vix_level, vix_change_5d, vix_change_21d",Existing balanced six-feature empirical macro gate.,True,0.879757709912453,-1.1474745641209614,1.6932464777707228,0.9044279097150735,0.7333333333333333,0.532311026573295,-0.34744668333915796,0.6281168905695268,0.20002605127253803,-0.7408840487248671,11.087848932676518,0.49808429118773945,0.4255936482851401,False,0.03744048795675381
