candidate,split,cost_bps,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings
simple_equity_vol_equity_momentum,development,10,0.7477419933124558,1.536101667062153,1.8871751741618232,1.5356875502900762,0.42125980307781685,-0.48691023976277903,0.38040503557744937,0.027914614121510674,0.5202517788724685,0.051000000000000004,0.47974822112753146,10.188834154351396,-0.18865397189503363,0.4764401862505896,1.4428024083196498
simple_equity_vol_equity_momentum,holdout,10,-0.07663498147877734,-0.11204440196513048,-0.1374229447371889,-0.19361699117247155,0.30291043179081845,-0.3958071087392938,0.3680297397769517,0.02509293680297398,0.47862453531598514,0.0135,0.5213754646840149,9.158921933085502,-0.12247285207982872,0.27782422640737314,1.4981412639405205
simple_equity_vol_equity_momentum,development,25,0.7212272175060963,1.4996201799873772,1.8457969371971388,1.447206553623404,0.421316439305251,-0.4983581754106512,0.3793103448275862,0.027914614121510674,0.5202517788724685,0.1275,0.47974822112753146,10.188834154351396,-0.18986802942755676,0.474260703530055,1.4428024083196498
simple_equity_vol_equity_momentum,holdout,25,-0.0892975029496349,-0.1573038951084163,-0.19299955832657067,-0.22278803259939428,0.3030935823030301,-0.4008182212830299,0.3643122676579926,0.02509293680297398,0.47862453531598514,0.03375,0.5213754646840149,9.158921933085502,-0.12378429303723304,0.2768647647352134,1.4981412639405205
simple_equity_vol_equity_momentum,development,50,0.6778831189421566,1.4386405790374142,1.7752169339760846,1.311460279374264,0.42146909936490407,-0.5168918415627459,0.3787629994526546,0.027914614121510674,0.5202517788724685,0.255,0.47974822112753146,10.188834154351396,-0.1918894386447425,0.47063180890738376,1.4428024083196498
simple_equity_vol_equity_momentum,holdout,50,-0.1100376286312702,-0.23256010216230164,-0.2851970732813227,-0.2689839752070851,0.3034703943417173,-0.4090861864412352,0.3643122676579926,0.02509293680297398,0.47862453531598514,0.0675,0.5213754646840149,9.158921933085502,-0.1259678488745909,0.27526566194828095,1.4981412639405205
simple_equity_vol_equity_momentum,development,100,0.5942857806549264,1.3161330234999373,1.6312944763429758,1.0766144439665535,0.4219925862113834,-0.5519949913224356,0.37766830870279144,0.027914614121510674,0.5202517788724685,0.51,0.47974822112753146,10.188834154351396,-0.19592468206529057,0.46338743183035924,1.4428024083196498
simple_equity_vol_equity_momentum,holdout,100,-0.15018573558165993,-0.3821777516145557,-0.46743374737290183,-0.3531191445308934,0.304491078000102,-0.425311790390681,0.3643122676579926,0.02509293680297398,0.47862453531598514,0.135,0.5213754646840149,9.158921933085502,-0.13032678895561978,0.27206745637441543,1.4981412639405205
