name,family,benchmark_group,split,cost_bps,selected_development_candidate,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings
trend_scanning_meta_model_weekly,"Primary trend model proposes trades; meta-model decides take, reduce, or skip.",trend_scanning_meta_model,development,50,False,0.5678317009138587,1.1470543828318607,1.4616386726659867,0.9094237416975963,0.5015177918720629,-0.6243862732832364,0.3936223218734429,0.0229197807673144,0.6765072247135028,0.23000000000000004,0.3234927752864972,8.365719980069755,-0.2834939803912314,0.5171626168136121,1.5117090184354758
trend_scanning_meta_model_weekly,"Primary trend model proposes trades; meta-model decides take, reduce, or skip.",trend_scanning_meta_model,holdout,50,False,-0.07874212181621232,-0.012623972987239053,-0.015649885431924578,-0.1843641292243266,0.3945513239589894,-0.42710109687553255,0.34386617100371747,0.03717472118959108,0.5599442379182156,0.1,0.44005576208178443,13.568773234200744,-0.1853903393926991,0.2772531279379795,1.3605947955390334
trend_scanning_meta_model_weekly,"Primary trend model proposes trades; meta-model decides take, reduce, or skip.",trend_scanning_meta_model,development,100,False,0.5033976204557382,1.0629044237146876,1.359602840231864,0.7937441097182346,0.5018697536984262,-0.6342064328948981,0.3931240657698057,0.0229197807673144,0.6765072247135028,0.4600000000000001,0.3234927752864972,8.365719980069755,-0.28717051143514216,0.5171626168136121,1.5117090184354758
trend_scanning_meta_model_weekly,"Primary trend model proposes trades; meta-model decides take, reduce, or skip.",trend_scanning_meta_model,holdout,100,False,-0.1395072135102584,-0.18416703470899407,-0.22960505065400852,-0.3068212548639497,0.3954272899154459,-0.45468562330246165,0.3420074349442379,0.03717472118959108,0.5599442379182156,0.2,0.44005576208178443,13.568773234200744,-0.18972245282177336,0.2724423106440501,1.3605947955390334
trend_scanning_meta_model_biweekly,"Primary trend model proposes trades; meta-model decides take, reduce, or skip.",trend_scanning_meta_model,development,10,True,0.7030513828390719,1.3086261385952016,1.7249342290663645,0.9877353372706006,0.503610346024713,-0.7117811384391763,0.41953163926258097,0.014449427005480818,0.6983059292476332,0.029,0.30169407075236676,5.2740408570004975,-0.4105176007687238,0.5171626168136121,1.595416043846537
trend_scanning_meta_model_biweekly,"Primary trend model proposes trades; meta-model decides take, reduce, or skip.",trend_scanning_meta_model,holdout,10,True,-0.029500125616290784,0.13259176170324816,0.1784286469986019,-0.07778885209702517,0.41421374272220046,-0.3792333325538164,0.3996282527881041,0.022769516728624536,0.633364312267658,0.01225,0.366635687732342,8.310873605947956,-0.16054025980084174,0.25202515120949,1.58364312267658
trend_scanning_meta_model_biweekly,"Primary trend model proposes trades; meta-model decides take, reduce, or skip.",trend_scanning_meta_model,development,25,True,0.6896542288478287,1.2929366287923143,1.7056452307910588,0.9677324884998924,0.5036028732495627,-0.7126496599456735,0.4190333831589437,0.014449427005480818,0.6983059292476332,0.07250000000000001,0.30169407075236676,5.2740408570004975,-0.4105176007687238,0.5171626168136121,1.595416043846537
trend_scanning_meta_model_biweekly,"Primary trend model proposes trades; meta-model decides take, reduce, or skip.",trend_scanning_meta_model,holdout,25,True,-0.041576043225435955,0.10246328872421367,0.1381714670033903,-0.10922284812320271,0.41434371264991265,-0.38065335174686554,0.3996282527881041,0.022769516728624536,0.633364312267658,0.030625,0.366635687732342,8.310873605947956,-0.16150911697096204,0.25013806817888184,1.58364312267658
trend_scanning_meta_model_biweekly,"Primary trend model proposes trades; meta-model decides take, reduce, or skip.",trend_scanning_meta_model,development,50,True,0.6675316025139666,1.2667048197291702,1.6734215559393584,0.9347961951637841,0.5036228560204794,-0.7140931958939023,0.41803687095166914,0.014449427005480818,0.6983059292476332,0.14500000000000002,0.30169407075236676,5.2740408570004975,-0.4105176007687238,0.5171626168136121,1.595416043846537
trend_scanning_meta_model_biweekly,"Primary trend model proposes trades; meta-model decides take, reduce, or skip.",trend_scanning_meta_model,holdout,50,True,-0.06139554758850263,0.0522831124734662,0.07071838014693062,-0.1602948114325937,0.4146240424466359,-0.3830164372745175,0.39776951672862454,0.022769516728624536,0.633364312267658,0.06125,0.366635687732342,8.310873605947956,-0.16312387892116298,0.2469953042575399,1.58364312267658
trend_scanning_meta_model_biweekly,"Primary trend model proposes trades; meta-model decides take, reduce, or skip.",trend_scanning_meta_model,development,100,True,0.6240494613276713,1.2139543340420766,1.608070902777277,0.8704039886105845,0.5037844320927407,-0.7169653051841294,0.41654210264075736,0.014449427005480818,0.6983059292476332,0.29000000000000004,0.30169407075236676,5.2740408570004975,-0.4105176007687238,0.5171626168136121,1.595416043846537
trend_scanning_meta_model_biweekly,"Primary trend model proposes trades; meta-model decides take, reduce, or skip.",trend_scanning_meta_model,holdout,100,True,-0.09990723920327038,-0.04784649172031322,-0.0650730946029245,-0.2576728178039325,0.41542298859626636,-0.3877290591019634,0.3940520446096654,0.022769516728624536,0.633364312267658,0.1225,0.366635687732342,8.310873605947956,-0.1663534028215644,0.24071868065112656,1.58364312267658
macro_gate_trend_confirmation_weekly,Frozen macro gate must permit exposure and trend model confirms BTC/ETH exposure.,macro_gate_trend_confirmation,development,10,False,0.2002852385023659,0.6794004778188266,0.6393307741292369,0.29295089859166384,0.36952969926057905,-0.6836819394144886,0.24862979571499752,0.02665670154459392,0.3636023916292975,0.053500000000000006,0.6363976083707026,9.72969606377678,-0.4320897947253527,0.44949275810729517,0.9626307922272048
macro_gate_trend_confirmation_weekly,Frozen macro gate must permit exposure and trend model confirms BTC/ETH exposure.,macro_gate_trend_confirmation,holdout,10,False,0.25815604916898405,1.056908869382584,1.2589658642518715,1.4033245115060444,0.2447022723407402,-0.18396033636719678,0.18029739776951673,0.023234200743494422,0.2179368029739777,0.0125,0.7820631970260223,8.480483271375466,-0.061690616689187516,0.2563877744727665,0.6765799256505576
macro_gate_trend_confirmation_weekly,Frozen macro gate must permit exposure and trend model confirms BTC/ETH exposure.,macro_gate_trend_confirmation,development,25,False,0.18290819983684536,0.6399373047787712,0.6033729251130628,0.26534433071793967,0.3695113699176612,-0.6893239412425068,0.24862979571499752,0.02665670154459392,0.3636023916292975,0.13374999999999998,0.6363976083707026,9.72969606377678,-0.4329294666098096,0.44949275810729517,0.9626307922272048
