candidate,family,median_fold_sharpe,worst_fold_sharpe,positive_fold_fraction,development_sharpe,development_cagr,development_max_drawdown,development_turnover,development_exposure,turnover_penalty,exposure_penalty,simplicity_penalty,selection_score
vol_compression_breakout_score,Family C: Volatility Compression Breakout,1.1781135826123044,-0.3141143458479559,0.7333333333333333,1.0440869170365226,0.35668699651953384,-0.6026866929872337,11.257662835249041,0.3794471811713191,0.0,0.0,0.0,1.3195849961503154
agentic_three_signal_ensemble,Family G: Agentic Deterministic Ensemble,1.266722937176333,-0.926939424332236,0.8,1.347754769718252,0.32949430101183075,-0.35575672538115943,8.217661010764457,0.285805509943441,0.0,0.0,0.02,1.254988081093274
macro_liquidity_expansion_score,Family A: Macro + Liquidity Expansion,1.121094140170797,-1.3475770785740886,0.8,1.0247972494525492,0.41445096918405566,-0.6394211764049251,11.83702791461412,0.4317186644772852,0.0,0.0,0.0,1.0241998705272748
capitulation_rebound_score,Family B: Capitulation-Rebound Strategy,0.7923664384176416,-0.0480327571334223,0.8,0.8889838154592928,0.12012239507310007,-0.12781256538652475,2.5571975916803504,0.0421455938697318,0.0,0.11839080459770115,0.0,0.9019674445365848
eth_btc_leadership_rotation,Family D: ETH/BTC Leadership Rotation,0.943204349210919,-0.999324065013664,0.8,0.991968152392904,0.4113525976306127,-0.6325549704445917,15.153393541324574,0.47386425834701695,0.1576696770662287,0.0,0.0,0.7757036558912743
macro_gated_expansion_rebound,Family F: Macro-Gated Expansion Rebound,0.7381323459297187,-0.7421219715644807,0.7333333333333333,0.7500630715612069,0.2553824921125245,-0.45189917907794763,7.471811713191023,0.316776135741653,0.0,0.0,0.0,0.7726018530385985
trend_scanning_confirmation,Family E: Trend-Scanning Meta Strategy,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,-6.4
