name,family,benchmark_group,split,cost_bps,selected_development_candidate,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings,Average Winning Period,Average Losing Period,Time in BTC,Time in ETH,Time in Cash
vol_compression_breakout_score,Family C: Volatility Compression Breakout,agentic_candidate,holdout,10,True,-0.16474287322168624,-0.25634174732391823,-0.2682236118966419,-0.3184967616063181,0.39586511582526906,-0.5172513289956735,0.2899628252788104,0.03643122676579926,0.5092936802973977,0.0196,0.49070631970260226,13.29739776951673,-0.15869425590955166,0.25128228712627254,1.1858736059479553,0.017813680990674083,-0.01712577890035118,0.5929368029739777,0.5929368029739777,0.4070631970260223
vol_compression_breakout_score,Family C: Volatility Compression Breakout,agentic_candidate,development,25,True,0.35668699651953384,1.0440869170365226,0.9759962579738654,0.5918282262905202,0.35137316355918374,-0.6026866929872337,0.2413793103448276,0.030842911877394633,0.3794471811713191,0.14087499999999997,0.6205528188286809,11.257662835249041,-0.2673660402921426,0.3766725684947665,0.9064039408866995,0.01917649467816066,-0.016108280592083885,0.45320197044334976,0.45320197044334976,0.5467980295566502
vol_compression_breakout_score,Family C: Volatility Compression Breakout,agentic_candidate,holdout,25,True,-0.18117330724627267,-0.3069396503110466,-0.321948710626912,-0.3468528845935738,0.3955919413684821,-0.522334728334646,0.28810408921933084,0.03643122676579926,0.5092936802973977,0.049,0.49070631970260226,13.29739776951673,-0.16097741969053192,0.24901932878977528,1.1858736059479553,0.017867671109259322,-0.017142226624128426,0.5929368029739777,0.5929368029739777,0.4070631970260223
vol_compression_breakout_score,Family C: Volatility Compression Breakout,agentic_candidate,development,50,True,0.3190842380560923,0.9641706434547068,0.9058385521785126,0.517069531096305,0.35130707233326713,-0.6171012192104245,0.23973727422003285,0.030842911877394633,0.3794471811713191,0.28174999999999994,0.6205528188286809,11.257662835249041,-0.2692504824184362,0.3766725684947665,0.9064039408866995,0.0191985634712033,-0.016216219735904997,0.45320197044334976,0.45320197044334976,0.5467980295566502
vol_compression_breakout_score,Family C: Volatility Compression Breakout,agentic_candidate,holdout,50,True,-0.20787480691016613,-0.39132763357995304,-0.4115350773681177,-0.3917005403409513,0.3952349215882847,-0.5306982898957041,0.28810408921933084,0.03643122676579926,0.5092936802973977,0.098,0.49070631970260226,13.29739776951673,-0.16477292435399726,0.24525379690115345,1.1858736059479553,0.017769284012485127,-0.01733844755436098,0.5929368029739777,0.5929368029739777,0.4070631970260223
vol_compression_breakout_score,Family C: Volatility Compression Breakout,agentic_candidate,development,100,True,0.24680707363600995,0.8034061494598381,0.761471738730941,0.3829747025580925,0.35154280558519524,-0.6444474582458155,0.23700054734537493,0.030842911877394633,0.3794471811713191,0.5634999999999999,0.6205528188286809,11.257662835249041,-0.2730139860097187,0.3766725684947665,0.9064039408866995,0.019222637755839964,-0.016490922001327755,0.45320197044334976,0.45320197044334976,0.5467980295566502
vol_compression_breakout_score,Family C: Volatility Compression Breakout,agentic_candidate,holdout,100,True,-0.25880865764149796,-0.5600371789938593,-0.592597531252264,-0.47312065012222776,0.3948904531984836,-0.5470246491558471,0.2843866171003718,0.03643122676579926,0.5092936802973977,0.196,0.49070631970260226,13.29739776951673,-0.1723273922811459,0.2377454506901724,1.1858736059479553,0.017831827223711377,-0.017553123693349052,0.5929368029739777,0.5929368029739777,0.4070631970260223
eth_btc_leadership_rotation,Family D: ETH/BTC Leadership Rotation,agentic_candidate,development,10,False,0.44385485145203574,1.0426389339909354,1.049530209661458,0.7205769927130798,0.4506873682542014,-0.6159714450233222,0.2988505747126437,0.041516146688560476,0.47386425834701695,0.07585,0.526135741652983,15.153393541324574,-0.19204420838682046,0.3639015686342386,1.1472359058565955,0.021949491454687463,-0.018347288629984287,0.5736179529282978,0.5736179529282978,0.42638204707170224
eth_btc_leadership_rotation,Family D: ETH/BTC Leadership Rotation,agentic_candidate,holdout,10,False,-0.19534760003382812,-0.5195626665803347,-0.5237427358795371,-0.45799486320811184,0.32007083788050283,-0.4265279279891456,0.25464684014869887,0.032156133828996285,0.4107806691449814,0.0173,0.5892193308550187,11.736988847583644,-0.17442952598407546,0.10959176313315666,1.0223048327137547,0.01498464890692191,-0.015848371813083274,0.5111524163568774,0.5111524163568774,0.4888475836431227
eth_btc_leadership_rotation,Family D: ETH/BTC Leadership Rotation,agentic_candidate,development,25,False,0.4113525976306127,0.991968152392904,1.0003659824852396,0.6503033204236672,0.45079482220174627,-0.6325549704445917,0.2977558839627805,0.041516146688560476,0.47386425834701695,0.189625,0.526135741652983,15.153393541324574,-0.1933768754404206,0.3594315079229131,1.1472359058565955,0.021944506395850518,-0.018405105646726896,0.5736179529282978,0.5736179529282978,0.42638204707170224
