strategy,family,group,split,start,end,cost_bps,basis,dataset,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings,Allocation Changes,drawdown_start,drawdown_trough,drawdown_recovery,drawdown_depth
btc_eth_macro_gate_balanced,BTC/ETH/cash macro risk gate,frozen_selected_strategy,full_sample,2019-01-04,2026-06-22,50,net_after_costs,top10,0.15919534382303957,0.568661727417894,0.5064912256578927,0.21239313352004413,0.43265535150203105,-0.7495314993693799,0.28236156949028235,0.028052805280528052,0.40364869820315363,0.3825,0.5963513017968464,10.23927392739274,-0.43432753933400514,0.44949275810729517,1.0832416574990833,148,2021-11-08,2022-11-21,,-0.7495314993693799
btc_eth_macro_gate_balanced,BTC/ETH/cash macro risk gate,frozen_selected_strategy,development,2019-07-05,2024-12-31,50,net_after_costs,top10,0.15904202455012384,0.5604846991514749,0.5225295474356764,0.21218858004491367,0.48515075877359637,-0.7495314993693799,0.3223716990533134,0.030642750373692077,0.47085201793721976,0.3075,0.5291479820627802,11.184603886397607,-0.43432753933400514,0.44949275810729517,1.234678624813154,118,2021-11-08,2022-11-21,,-0.7495314993693799
btc_eth_macro_gate_balanced,BTC/ETH/cash macro risk gate,frozen_selected_strategy,holdout,2025-01-01,2026-06-22,50,net_after_costs,top10,0.21919863958320418,0.8737059236516569,1.1147308422363915,1.151636015111534,0.2663388779734986,-0.19033673548493113,0.22862453531598512,0.027881040892193308,0.2894981412639405,0.07500000000000001,0.7105018587360594,10.176579925650557,-0.06342103525723375,0.24136530232033437,0.8847583643122676,30,2025-01-23,2025-04-08,2025-05-08,-0.19033673548493113
btc_eth_macro_gate_balanced,BTC/ETH/cash macro risk gate,frozen_selected_strategy,full_sample,2019-01-04,2026-06-22,100,net_after_costs,top10,0.10124630674604429,0.4501214202778121,0.4031004592755814,0.1308776853748133,0.4328569162616711,-0.7735948756741122,0.28052805280528054,0.028052805280528052,0.40364869820315363,0.765,0.5963513017968464,10.23927392739274,-0.4371185082202741,0.44949275810729517,1.0832416574990833,148,2021-02-21,2022-11-21,,-0.7735948756741122
btc_eth_macro_gate_balanced,BTC/ETH/cash macro risk gate,frozen_selected_strategy,development,2019-07-05,2024-12-31,100,net_after_costs,top10,0.09593473457893364,0.44509546592914223,0.4170873010901901,0.12401159521039473,0.4852814152834506,-0.7735948756741122,0.32037867463876435,0.030642750373692077,0.47085201793721976,0.615,0.5291479820627802,11.184603886397607,-0.4371185082202741,0.44949275810729517,1.234678624813154,118,2021-02-21,2022-11-21,,-0.7735948756741122
btc_eth_macro_gate_balanced,BTC/ETH/cash macro risk gate,frozen_selected_strategy,holdout,2025-01-01,2026-06-22,100,net_after_costs,top10,0.15847516496273428,0.6805756374853622,0.8712961436852513,0.7825043815075569,0.26715466399550514,-0.20252303847477415,0.22676579925650558,0.027881040892193308,0.2894981412639405,0.15000000000000002,0.7105018587360594,10.176579925650557,-0.07055615970418216,0.23506660530718304,0.8847583643122676,30,2025-01-23,2025-04-08,2025-05-08,-0.20252303847477415
top10_macro_gated_momentum,Top-10 macro-gated momentum,universe_question,full_sample,2019-01-04,2026-06-22,0,gross_0bps,top10,0.020637493077269253,0.31993460975169047,0.2597119622306592,0.022449730219420226,0.5257457164935038,-0.9192757719385292,0.29409607627429407,0.04333642435539577,0.40345407336082906,0.0,0.5965459266391709,15.817794889719453,-0.7069448308944497,0.7292785218646376,2.856985698569857,228,2021-11-08,2022-12-30,,-0.9192757719385292
top10_macro_gated_momentum,Top-10 macro-gated momentum,universe_question,development,2019-07-05,2024-12-31,0,gross_0bps,top10,0.012126583458589302,0.34161462277311344,0.2952683495461226,0.013191453347037837,0.5994077540818253,-0.9192757719385292,0.33781763826606875,0.04921539821483022,0.47029692312986915,0.0,0.5297030768701309,17.963620348413027,-0.7069448308944497,0.7292785218646376,3.2645739910313902,190,2021-11-08,2022-12-30,,-0.9192757719385292
top10_macro_gated_momentum,Top-10 macro-gated momentum,universe_question,holdout,2025-01-01,2026-06-22,0,gross_0bps,top10,0.06032563478314312,0.35936341212775963,0.3656256231542167,0.306579688523149,0.24685699787852097,-0.1967698351894832,0.23048327137546468,0.03606528810408922,0.2905824039653036,0.0,0.7094175960346965,13.163830157992566,-0.043604890927890994,0.06693251115262044,2.302973977695167,38,2025-05-13,2025-06-05,,-0.1967698351894832
top10_macro_gated_momentum,Top-10 macro-gated momentum,universe_question,full_sample,2019-01-04,2026-06-22,10,net_after_costs,top10,0.004646363868251013,0.28988717542669756,0.23937627881273454,0.00504112222308541,0.5256750510640846,-0.9216923658334185,0.29262926292629265,0.04333642435539577,0.40345407336082906,0.11817842921716426,0.5965459266391709,15.817794889719453,-0.7077643124581787,0.7259938631024343,2.856985698569857,228,2021-11-08,2022-12-30,,-0.9216923658334185
top10_macro_gated_momentum,Top-10 macro-gated momentum,universe_question,development,2019-07-05,2024-12-31,10,net_after_costs,top10,-0.0058495669879182755,0.31169483508707835,0.2737012199231665,-0.006346550329327012,0.5993132141485171,-0.9216923658334185,0.3358246138515197,0.04921539821483022,0.47029692312986915,0.09877530421716425,0.5297030768701309,17.963620348413027,-0.7077643124581787,0.7259938631024343,3.2645739910313902,190,2021-11-08,2022-12-30,,-0.9216923658334185
top10_macro_gated_momentum,Top-10 macro-gated momentum,universe_question,holdout,2025-01-01,2026-06-22,10,net_after_costs,top10,0.046428152144024404,0.305903228064175,0.31204665389149655,0.23425923187488318,0.2469654975049783,-0.19819134457344023,0.23048327137546468,0.03606528810408922,0.2905824039653036,0.019403125,0.7094175960346965,13.163830157992566,-0.045057407049894804,0.06560152862685698,2.302973977695167,38,2025-05-13,2025-06-05,,-0.19819134457344023
top10_macro_gated_momentum,Top-10 macro-gated momentum,universe_question,full_sample,2019-01-04,2026-06-22,25,net_after_costs,top10,-0.01888842613531183,0.24478693731364723,0.20247468751320574,-0.02041583818299816,0.5255989752664811,-0.9251849454332801,0.2915291529152915,0.04333642435539577,0.40345407336082906,0.2954460730429106,0.5965459266391709,15.817794889719453,-0.7089903396784616,0.7210747022822135,2.856985698569857,228,2021-11-08,2022-12-30,,-0.9251849454332801
top10_macro_gated_momentum,Top-10 macro-gated momentum,universe_question,development,2019-07-05,2024-12-31,25,net_after_costs,top10,-0.03223564229547249,0.26678425627969254,0.23468389395775943,-0.03484237660220031,0.5992010366583145,-0.9251849454332801,0.33432984554060785,0.04921539821483022,0.47029692312986915,0.24693826054291065,0.5297030768701309,17.963620348413027,-0.7089903396784616,0.7210747022822135,3.2645739910313902,190,2021-11-08,2022-12-30,,-0.9251849454332801
top10_macro_gated_momentum,Top-10 macro-gated momentum,universe_question,holdout,2025-01-01,2026-06-22,25,net_after_costs,top10,0.025908492577750408,0.22575325029281693,0.23067107833823186,0.12933517634619995,0.24718048399250225,-0.2003205416320727,0.23048327137546468,0.03606528810408922,0.2905824039653036,0.04850781250000001,0.7094175960346965,13.163830157992566,-0.04723342291324384,0.06360654375671149,2.302973977695167,38,2025-05-13,2025-06-05,,-0.2003205416320727
top10_macro_gated_momentum,Top-10 macro-gated momentum,universe_question,full_sample,2019-01-04,2026-06-22,50,net_after_costs,top10,-0.056937040806418926,0.16956509467073977,0.14071980088253758,-0.06113513090967719,0.5255520091526981,-0.9313309705763018,0.2893289328932893,0.04333642435539577,0.40345407336082906,0.5908921460858212,0.5965459266391709,15.817794889719453,-0.7110252175377371,0.712896949413236,2.856985698569857,228,2021-04-14,2022-12-30,,-0.9313309705763018
top10_macro_gated_momentum,Top-10 macro-gated momentum,universe_question,development,2019-07-05,2024-12-31,50,net_after_costs,top10,-0.07471315429852843,0.19187058656921377,0.16923398099962184,-0.08022191536516432,0.5990931393458333,-0.9313309705763018,0.3323368211260588,0.04921539821483022,0.47029692312986915,0.4938765210858213,0.5297030768701309,17.963620348413027,-0.7110252175377371,0.712896949413236,3.2645739910313902,190,2021-04-14,2022-12-30,,-0.9313309705763018
top10_macro_gated_momentum,Top-10 macro-gated momentum,universe_question,holdout,2025-01-01,2026-06-22,50,net_after_costs,top10,-0.0074374440546501885,0.09242748080856963,0.0947755572031797,-0.03648291176278568,0.24767766117839532,-0.2038610323377954,0.22676579925650558,0.03606528810408922,0.2905824039653036,0.09701562500000002,0.7094175960346965,13.163830157992566,-0.05085276671123118,0.06028553942246462,2.302973977695167,38,2025-05-13,2025-06-05,,-0.2038610323377954
top10_macro_gated_momentum,Top-10 macro-gated momentum,universe_question,full_sample,2019-01-04,2026-06-22,100,net_after_costs,top10,-0.12881340434522814,0.019070203744526358,0.01589242570941238,-0.1365986844903275,0.5257574524160622,-0.9430061850584613,0.2874954162082875,0.04333642435539577,0.40345407336082906,1.1817842921716424,0.5965459266391709,15.817794889719453,-0.7150632264561023,0.6966194611912824,2.856985698569857,228,2021-04-14,2022-12-30,,-0.9430061850584613
top10_macro_gated_momentum,Top-10 macro-gated momentum,universe_question,development,2019-07-05,2024-12-31,100,net_after_costs,top10,-0.1543211048786416,0.041941492095037246,0.037133115622322875,-0.1636480304411519,0.599173969702073,-0.9430061850584613,0.3303437967115097,0.04921539821483022,0.47029692312986915,0.9877530421716426,0.5297030768701309,17.963620348413027,-0.7150632264561023,0.6966194611912824,3.2645739910313902,190,2021-04-14,2022-12-30,,-0.9430061850584613
top10_macro_gated_momentum,Top-10 macro-gated momentum,universe_question,holdout,2025-01-01,2026-06-22,100,net_after_costs,top10,-0.07104245093254768,-0.17226684603483391,-0.17731892430472077,-0.3323340042041827,0.2491885670560489,-0.2137682272467668,0.22490706319702602,0.03606528810408922,0.2905824039653036,0.19403125000000004,0.7094175960346965,13.163830157992566,-0.05806393633126472,0.053658419938953594,2.302973977695167,38,2025-05-13,2026-04-03,,-0.2137682272467668
top20_macro_gated_momentum,Top-20 macro-gated momentum,universe_question,full_sample,2019-01-04,2026-06-22,0,gross_0bps,top20,0.10800677537515324,0.4683562812232054,0.42030942021197215,0.13112727926235945,0.5228658932686399,-0.8236789170242241,0.28639530619728637,0.04954475188682386,0.4014812378730305,0.0,0.5985187621269694,18.083834438690708,-0.38067990849669964,0.704592989259859,3.2343234323432344,243,2021-12-26,2022-11-09,,-0.8236789170242241
top20_macro_gated_momentum,Top-20 macro-gated momentum,universe_question,development,2019-07-05,2024-12-31,0,gross_0bps,top20,0.15082325957669984,0.5458766131036815,0.5213018366211205,0.18310928744126662,0.5882436353387872,-0.8236789170242241,0.32984554060787247,0.05645214124876819,0.46735211724769193,0.0,0.532647882752308,20.605031555800387,-0.38067990849669964,0.704592989259859,3.766816143497758,201,2021-12-26,2022-11-09,,-0.8236789170242241
top20_macro_gated_momentum,Top-20 macro-gated momentum,universe_question,holdout,2025-01-01,2026-06-22,0,gross_0bps,top20,-0.00417338504510012,0.14079715314574534,0.12847843981563695,-0.01582966873050801,0.308171413563552,-0.263643233231842,0.2211895910780669,0.040537343697195,0.29156809733017913,0.0,0.7084319026698209,14.796130449476175,-0.07003795048634642,0.08210231107508004,2.342007434944238,42,2025-05-13,2025-06-05,,-0.263643233231842
top20_macro_gated_momentum,Top-20 macro-gated momentum,universe_question,full_sample,2019-01-04,2026-06-22,10,net_after_costs,top20,0.08819731711976297,0.43385241290437465,0.3938855924481576,0.10646262155126149,0.5227669229560068,-0.8284345795232573,0.28639530619728637,0.04954475188682386,0.4014812378730305,0.13510853839536865,0.5985187621269694,18.083834438690708,-0.38209046538548463,0.7001656851754234,3.2343234323432344,243,2021-12-26,2022-11-09,,-0.8284345795232573
top20_macro_gated_momentum,Top-20 macro-gated momentum,universe_question,development,2019-07-05,2024-12-31,10,net_after_costs,top20,0.1274419433778069,0.5109740223873642,0.4931657258834714,0.15383464974524175,0.5880991960779669,-0.8284345795232573,0.32984554060787247,0.05645214124876819,0.46735211724769193,0.11329944748627777,0.532647882752308,20.605031555800387,-0.38209046538548463,0.7001656851754234,3.766816143497758,201,2021-12-26,2022-11-09,,-0.8284345795232573
top20_macro_gated_momentum,Top-20 macro-gated momentum,universe_question,holdout,2025-01-01,2026-06-22,10,net_after_costs,top20,-0.01887066034788143,0.0927235977076628,0.08529641764674624,-0.07123844739627436,0.30837379014694,-0.2648943237478296,0.2211895910780669,0.040537343697195,0.29156809733017913,0.02180909090909091,0.7084319026698209,14.796130449476175,-0.07105157437316523,0.08027165763821631,2.342007434944238,42,2025-05-13,2025-06-05,,-0.2648943237478296
top20_macro_gated_momentum,Top-20 macro-gated momentum,universe_question,full_sample,2019-01-04,2026-06-22,25,net_after_costs,top20,0.059123669821208535,0.38204586661920864,0.34767316637462287,0.0707784515233923,0.5226543635192501,-0.8353343220806144,0.2841950861752842,0.04954475188682386,0.4014812378730305,0.3377713459884216,0.5985187621269694,18.083834438690708,-0.3842018644854952,0.6935406670712823,3.2343234323432344,243,2021-12-26,2022-11-09,,-0.8353343220806144
top20_macro_gated_momentum,Top-20 macro-gated momentum,universe_question,development,2019-07-05,2024-12-31,25,net_after_costs,top20,0.09323206784966098,0.4585595965185418,0.44360929575095337,0.11161048383291926,0.5879189237251791,-0.8353343220806144,0.3273542600896861,0.05645214124876819,0.46735211724769193,0.2832486187156944,0.532647882752308,20.605031555800387,-0.3842018644854952,0.6935406670712823,3.766816143497758,201,2021-12-26,2022-11-09,,-0.8353343220806144
top20_macro_gated_momentum,Top-20 macro-gated momentum,universe_question,holdout,2025-01-01,2026-06-22,25,net_after_costs,top20,-0.04052599477011254,0.020728314894419772,0.019091886680774883,-0.15191455536511106,0.30872415917806345,-0.26676834667166993,0.21933085501858737,0.040537343697195,0.29156809733017913,0.05452272727272728,0.7084319026698209,14.796130449476175,-0.07257098336026213,0.07752978562116897,2.342007434944238,42,2025-05-13,2025-06-05,,-0.26676834667166993
top20_macro_gated_momentum,Top-20 macro-gated momentum,universe_question,full_sample,2019-01-04,2026-06-22,50,net_after_costs,top20,0.012328472290590975,0.2955978252639532,0.26933721781254716,0.014568582096302851,0.522562549363697,-0.8462369370674473,0.2841950861752842,0.04954475188682386,0.4014812378730305,0.6755426919768432,0.5985187621269694,18.083834438690708,-0.3877090547081119,0.6825413826362134,3.2343234323432344,243,2021-12-26,2022-11-09,,-0.8462369370674473
top20_macro_gated_momentum,Top-20 macro-gated momentum,universe_question,development,2019-07-05,2024-12-31,50,net_after_costs,top20,0.038441818692890095,0.3710694217911338,0.359415979921974,0.04542677943851815,0.5877155937744888,-0.8462369370674473,0.3273542600896861,0.05645214124876819,0.46735211724769193,0.5664972374313888,0.532647882752308,20.605031555800387,-0.3877090547081119,0.6825413826362134,3.766816143497758,201,2021-12-26,2022-11-09,,-0.8462369370674473
top20_macro_gated_momentum,Top-20 macro-gated momentum,universe_question,holdout,2025-01-01,2026-06-22,50,net_after_costs,top20,-0.0756002389091589,-0.09886163084507507,-0.09110457537183217,-0.2801204475295227,0.30943242869087784,-0.2698847569890134,0.21933085501858737,0.040537343697195,0.29156809733017913,0.10904545454545456,0.7084319026698209,14.796130449476175,-0.07510059342374276,0.07297094023630524,2.342007434944238,42,2025-05-13,2025-06-05,,-0.2698847569890134
top20_macro_gated_momentum,Top-20 macro-gated momentum,universe_question,full_sample,2019-01-04,2026-06-22,100,net_after_costs,top20,-0.07533974522010145,0.12252629771125398,0.11214165225309233,-0.08674402716478911,0.5227382379069435,-0.8685294847676053,0.2812614594792813,0.04954475188682386,0.4014812378730305,1.3510853839536865,0.5985187621269694,18.083834438690708,-0.3946793002396328,0.660701260535016,3.2343234323432344,243,2021-05-13,2022-12-30,,-0.8685294847676053
top20_macro_gated_momentum,Top-20 macro-gated momentum,universe_question,development,2019-07-05,2024-12-31,100,net_after_costs,top20,-0.06325891104133186,0.19578579992111655,0.1904299271272747,-0.0728345003258677,0.5876735076133617,-0.8685294847676053,0.3243647234678625,0.05645214124876819,0.46735211724769193,1.1329944748627776,0.532647882752308,20.605031555800387,-0.3946793002396328,0.660701260535016,3.766816143497758,201,2021-05-13,2022-12-30,,-0.8685294847676053
top20_macro_gated_momentum,Top-20 macro-gated momentum,universe_question,holdout,2025-01-01,2026-06-22,100,net_after_costs,top20,-0.14208520891024579,-0.33590726481957567,-0.31029596213313926,-0.48882109787892736,0.3113110603317304,-0.2906691415873336,0.21561338289962825,0.040537343697195,0.29156809733017913,0.2180909090909091,0.7084319026698209,14.796130449476175,-0.0801495451193972,0.06389418681632031,2.342007434944238,42,2025-05-13,2026-04-19,,-0.2906691415873336
equal_weight_top10,Equal-weight top-10,universe_question,full_sample,2019-01-01,2026-06-22,0,gross_0bps,top10,0.10345262664825117,0.5246171638398605,0.6548923650648593,0.11403248765483003,0.7712375778344223,-0.9072206419051078,0.49230769230769234,0.008131868131868133,0.9336996336996335,0.0,0.06630036630036651,2.9681318681318687,-0.5482348553336509,0.8930170702586875,9.336996336996338,103,2021-11-08,2022-12-30,,-0.9072206419051078
equal_weight_top10,Equal-weight top-10,universe_question,development,2019-07-05,2024-12-31,0,gross_0bps,top10,0.3108764578112382,0.7557166457744555,0.9539700934870116,0.3426690745907376,0.8307553684484511,-0.9072206419051078,0.5376183358246138,0.009466865969108122,0.9999999999999998,0.0,2.220446049250313e-16,3.4554060787244643,-0.5482348553336509,0.8930170702586875,10.0,91,2021-11-08,2022-12-30,,-0.9072206419051078
equal_weight_top10,Equal-weight top-10,universe_question,holdout,2025-01-01,2026-06-22,0,gross_0bps,top10,-0.39027663837450566,-0.412801386519125,-0.6102824829688935,-0.6153442400088264,0.6642023675727488,-0.6342411499113205,0.49070631970260226,0.004089219330855019,0.9999999999999998,0.0,2.220446049250313e-16,1.492565055762082,-0.28247868822351674,0.23649125802354476,10.0,11,2025-09-13,2026-02-05,,-0.6342411499113205
equal_weight_top10,Equal-weight top-10,universe_question,full_sample,2019-01-01,2026-06-22,10,net_after_costs,top10,0.10017310304353133,0.5207628837384025,0.6501444113923023,0.11035425730865792,0.7712460918467499,-0.9077411736218733,0.49230769230769234,0.008131868131868133,0.9336996336996335,0.022200000000000004,0.06630036630036651,2.9681318681318687,-0.5485030710154333,0.8915411759199496,9.336996336996338,103,2021-11-08,2022-12-30,,-0.9077411736218733
equal_weight_top10,Equal-weight top-10,universe_question,development,2019-07-05,2024-12-31,10,net_after_costs,top10,0.30633827547045067,0.7515443432099976,0.9487142290606452,0.33747315244957515,0.8307696812106817,-0.9077411736218732,0.5376183358246138,0.009466865969108122,0.9999999999999998,0.019000000000000003,2.220446049250313e-16,3.4554060787244643,-0.5485030710154333,0.8915411759199496,10.0,91,2021-11-08,2022-12-30,,-0.9077411736218732
equal_weight_top10,Equal-weight top-10,universe_question,holdout,2025-01-01,2026-06-22,10,net_after_costs,top10,-0.3911831078478105,-0.4150551521162087,-0.6136428703364424,-0.6165613874722438,0.6641917873167212,-0.6344593025060635,0.49070631970260226,0.004089219330855019,0.9999999999999998,0.0022,2.220446049250313e-16,1.492565055762082,-0.28247868822351674,0.23599072868119997,10.0,11,2025-09-13,2026-02-05,,-0.6344593025060635
equal_weight_top10,Equal-weight top-10,universe_question,full_sample,2019-01-01,2026-06-22,25,net_after_costs,top10,0.09527054332570883,0.5149804553190905,0.6429521208063734,0.10486382997904649,0.7712606118494078,-0.9085167244487012,0.49230769230769234,0.008131868131868133,0.9336996336996335,0.0555,0.06630036630036651,2.9681318681318687,-0.5489051957069879,0.8893286771411666,9.336996336996338,103,2021-11-08,2022-12-30,,-0.9085167244487012
equal_weight_top10,Equal-weight top-10,universe_question,development,2019-07-05,2024-12-31,25,net_after_costs,top10,0.29955859438631327,0.7452847078452434,0.9408269531553374,0.3297227077113952,0.8307927679025247,-0.9085167244487011,0.5376183358246138,0.009466865969108122,0.9999999999999998,0.0475,2.220446049250313e-16,3.4554060787244643,-0.5489051957069879,0.8893286771411666,10.0,91,2021-11-08,2022-12-30,,-0.9085167244487011
equal_weight_top10,Equal-weight top-10,universe_question,holdout,2025-01-01,2026-06-22,25,net_after_costs,top10,-0.3925406240317313,-0.4184354143143423,-0.618682436405885,-0.6181012445725471,0.664176743639444,-0.6350749613895308,0.49070631970260226,0.004089219330855019,0.9999999999999998,0.0055,2.220446049250313e-16,1.492565055762082,-0.28247868822351674,0.2352401244990232,10.0,11,2025-09-13,2026-06-06,,-0.6350749613895308
equal_weight_top10,Equal-weight top-10,universe_question,full_sample,2019-01-01,2026-06-22,50,net_after_costs,top10,0.08714402726553994,0.5053405028412468,0.6309555598569752,0.09578419901125708,0.7712894755083655,-0.9097954377140879,0.49230769230769234,0.008131868131868133,0.9336996336996335,0.111,0.06630036630036651,2.9681318681318687,-0.5495748734844337,0.8856447584028027,9.336996336996338,103,2021-11-08,2022-12-30,,-0.9097954377140879
equal_weight_top10,Equal-weight top-10,universe_question,development,2019-07-05,2024-12-31,50,net_after_costs,top10,0.2883323347547939,0.7348489405148835,0.9276724836899488,0.31691996112801474,0.8308355587769909,-0.909795437714088,0.5376183358246138,0.009466865969108122,0.9999999999999998,0.095,2.220446049250313e-16,3.4554060787244643,-0.5495748734844337,0.8856447584028027,10.0,91,2021-11-08,2022-12-30,,-0.909795437714088
equal_weight_top10,Equal-weight top-10,universe_question,holdout,2025-01-01,2026-06-22,50,net_after_costs,top10,-0.39479732684958013,-0.42406811720408577,-0.6270788739811781,-0.6204162572805798,0.6641538755590584,-0.6363426525604974,0.49070631970260226,0.004089219330855019,0.9999999999999998,0.011,2.220446049250313e-16,1.492565055762082,-0.28247868822351674,0.2339896237456356,10.0,11,2025-09-13,2026-06-06,,-0.6363426525604974
equal_weight_top10,Equal-weight top-10,universe_question,full_sample,2019-01-01,2026-06-22,100,net_after_costs,top10,0.07105631623038167,0.4860517436063745,0.606929375231841,0.07788686622671906,0.7713646890083544,-0.9123016456143646,0.49230769230769234,0.008131868131868133,0.9336996336996335,0.222,0.06630036630036651,2.9681318681318687,-0.5509122425604318,0.8782903336740795,9.336996336996338,103,2021-11-08,2022-12-30,,-0.9123016456143646
equal_weight_top10,Equal-weight top-10,universe_question,development,2019-07-05,2024-12-31,100,net_after_costs,top10,0.26615186222102283,0.7139667356512932,0.9013315747374515,0.29173668983331735,0.8309373113504468,-0.9123016456143644,0.5376183358246138,0.009466865969108122,0.9999999999999998,0.19,2.220446049250313e-16,3.4554060787244643,-0.5509122425604318,0.8782903336740795,10.0,91,2021-11-08,2022-12-30,,-0.9123016456143644
equal_weight_top10,Equal-weight top-10,universe_question,holdout,2025-01-01,2026-06-22,100,net_after_costs,top10,-0.3992889631640545,-0.4353292665435493,-0.6438602075033001,-0.6249957198899472,0.6641164080614718,-0.6388667161342538,0.49070631970260226,0.004089219330855019,0.9999999999999998,0.022,2.220446049250313e-16,1.492565055762082,-0.28247868822351674,0.23149052055226282,10.0,11,2025-09-13,2026-06-06,,-0.6388667161342538
pure_top10_momentum,Pure top-10 momentum,universe_question,full_sample,2019-01-04,2026-06-22,0,gross_0bps,top10,0.0888158965228889,0.5200499339691862,0.6459414183435218,0.09400618609113812,0.8021750329402437,-0.9447877870163005,0.49394939493949397,0.04642338003336821,0.9326182618261826,0.0,0.06738173817381743,16.944533712179396,-0.7137365802055369,1.1721267503661599,5.071873854052072,268,2021-11-08,2023-10-12,,-0.9447877870163005
pure_top10_momentum,Pure top-10 momentum,universe_question,development,2019-07-05,2024-12-31,0,gross_0bps,top10,0.2487471246762436,0.7087437051004976,0.8985703487763153,0.26328359457503436,0.8792102124542372,-0.9447877870163005,0.5391131041355257,0.0513793883163902,0.9991280518186347,0.0,0.0008719481813652674,18.75347673548242,-0.7137365802055369,1.1721267503661599,5.4708520179372195,217,2021-11-08,2023-10-12,,-0.9447877870163005
pure_top10_momentum,Pure top-10 momentum,universe_question,holdout,2025-01-01,2026-06-22,0,gross_0bps,top10,-0.3279257925533584,-0.3419850049552057,-0.5027383045560466,-0.5291004707985696,0.6142024236564219,-0.6197798162198214,0.49256505576208176,0.0436396375464684,1.0,0.0,0.0,15.928467704460965,-0.21780685146756507,0.26182706891612484,5.299256505576208,51,2025-09-13,2026-06-06,,-0.6197798162198214
pure_top10_momentum,Pure top-10 momentum,universe_question,full_sample,2019-01-04,2026-06-22,10,net_after_costs,top10,0.07058551183732442,0.49898137231862016,0.6197610618755602,0.07454159708765908,0.8020871347168504,-0.9469278174214272,0.49394939493949397,0.04642338003336821,0.9326182618261826,0.12659655735099512,0.06738173817381743,16.944533712179396,-0.7142080791116678,1.169846673570465,5.071873854052072,268,2021-11-08,2023-10-12,,-0.9469278174214272
pure_top10_momentum,Pure top-10 momentum,universe_question,development,2019-07-05,2024-12-31,10,net_after_costs,top10,0.22564537129718043,0.6874883314947658,0.8716171213146968,0.2382920505088063,0.8791148869210018,-0.9469278174214272,0.5391131041355257,0.0513793883163902,0.9991280518186347,0.10311843235099512,0.0008719481813652674,18.75347673548242,-0.7142080791116678,1.169846673570465,5.4708520179372195,217,2021-11-08,2023-10-12,,-0.9469278174214272
pure_top10_momentum,Pure top-10 momentum,universe_question,holdout,2025-01-01,2026-06-22,10,net_after_costs,top10,-0.33854478026825763,-0.36795064728321514,-0.5409479427420489,-0.5422980385544713,0.6141489035842499,-0.6242780836358351,0.49256505576208176,0.0436396375464684,1.0,0.023478125000000002,0.0,15.928467704460965,-0.21842995768627615,0.2608213626154079,5.299256505576208,51,2025-09-13,2026-06-06,,-0.6242780836358351
pure_top10_momentum,Pure top-10 momentum,universe_question,full_sample,2019-01-04,2026-06-22,25,net_after_costs,top10,0.043792699707674965,0.4673583566399133,0.5806513482220992,0.046098277690563245,0.801975044003836,-0.9499855938574414,0.4921158782544921,0.04642338003336821,0.9326182618261826,0.3164913933774878,0.06738173817381743,16.944533712179396,-0.7149143997838909,1.1664286638280572,5.071873854052072,268,2021-11-08,2023-10-12,,-0.9499855938574414
pure_top10_momentum,Pure top-10 momentum,universe_question,development,2019-07-05,2024-12-31,25,net_after_costs,top10,0.19176868990861484,0.6555817059665691,0.831502938040108,0.20186484000239735,0.8789919036082605,-0.9499855938574414,0.5366218236173393,0.0513793883163902,0.9991280518186347,0.2577960808774878,0.0008719481813652674,18.75347673548242,-0.7149143997838909,1.1664286638280572,5.4708520179372195,217,2021-11-08,2023-10-12,,-0.9499855938574414
pure_top10_momentum,Pure top-10 momentum,universe_question,holdout,2025-01-01,2026-06-22,25,net_after_costs,top10,-0.354169482567836,-0.4068922959695901,-0.5982343733904387,-0.5613453675760677,0.6140917157533691,-0.630929732434004,0.49256505576208176,0.0436396375464684,1.0,0.0586953125,0.0,15.928467704460965,-0.21936415187045044,0.25931355492107633,5.299256505576208,51,2025-09-13,2026-06-06,,-0.630929732434004
pure_top10_momentum,Pure top-10 momentum,universe_question,full_sample,2019-01-04,2026-06-22,50,net_after_costs,top10,0.0005737777007002176,0.4146064267468986,0.5153729693472302,0.0006010025973407552,0.8018409337256932,-0.9547008669163843,0.48954895489548955,0.04642338003336821,0.9326182618261826,0.6329827867549755,0.06738173817381743,16.944533712179396,-0.7160891291682715,1.16073759485715,5.071873854052072,268,2021-11-08,2023-10-12,,-0.9547008669163843
pure_top10_momentum,Pure top-10 momentum,universe_question,development,2019-07-05,2024-12-31,50,net_after_costs,top10,0.13731708370553264,0.6023475696575324,0.764423553300029,0.14383257464618945,0.878840301722432,-0.9547008669163843,0.5336322869955157,0.0513793883163902,0.9991280518186347,0.5155921617549756,0.0008719481813652674,18.75347673548242,-0.7160891291682715,1.16073759485715,5.4708520179372195,217,2021-11-08,2023-10-12,,-0.9547008669163843
