strategy,cost_bps,median_fold_sharpe,best_fold_sharpe,worst_fold_sharpe,positive_fold_percentage
btc_eth_macro_gate_balanced,0,0.4894832244864388,2.2446468253178544,-0.5346635283661504,0.6666666666666666
btc_eth_macro_gate_balanced,10,0.46146026895440817,2.224509546934463,-0.5584797193950359,0.6
btc_eth_macro_gate_balanced,25,0.4194142059256709,2.194226532422501,-0.5941757859782042,0.6
btc_eth_macro_gate_balanced,50,0.3493226734428301,2.1435574428681448,-0.6535855789915994,0.5333333333333333
btc_eth_macro_gate_balanced,100,0.20919376803248987,2.04153518704638,-0.7720352587893149,0.4666666666666667
