name,category,split,cost_bps,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Active Days,Annual Turnover,Average Holdings,Best Month,Worst Month
C_cash_floor_k5_vt35_brake10,candidate,development,100,0.054912754911386585,0.5373768177033788,0.5412567182794334,0.23120937181588827,0.11091711436041836,-0.23750228842416277,0.2791461412151067,0.008970486753472192,0.0717367944956422,0.163890792985937,0.9282632055043578,0.5440613026819924,3.2742276650173503,2.7203065134099615,0.11527903670136119,-0.07444068519257285
C_cash_floor_k5_vt35_brake10,candidate,holdout,100,-0.08904243743757201,-2.1636901060410705,-1.7778847609617674,-0.6452192787998213,0.04267506215396101,-0.13800337398969342,0.17286245353159851,0.0043458276582011655,0.02761860423123414,0.02338055280112227,0.9723813957687658,0.40148698884758366,1.5862270952434254,2.007434944237918,0.0061680966933235215,-0.031483369981948894
D_btc_eth_biweekly_vt25,candidate,development,10,0.18600184731583824,1.041191471604735,0.95554255449205,0.8470908874498445,0.17940001975691855,-0.21957720248389667,0.2561576354679803,0.010156763215232902,0.16631746103406117,0.018556406394230507,0.8336825389659388,0.48549534756431306,3.707218573560009,0.8177339901477833,0.22696314971632514,-0.08303018852993527
D_btc_eth_biweekly_vt25,candidate,holdout,10,-0.00042424755381342827,0.06054332888535504,0.04523815772729705,-0.0038632471626519993,0.12781676022903388,-0.10981631149951987,0.1579925650557621,0.008770508654918402,0.13235076210294872,0.0047185336563461,0.8676492378970513,0.30297397769516726,3.2012356590452167,0.44981412639405205,0.05736720848442434,-0.06972615481571676
D_btc_eth_biweekly_vt25,candidate,development,25,0.17942676526137502,1.0101784483023464,0.9286194154401367,0.8160097816648093,0.1794028995776425,-0.21988310592957794,0.2561576354679803,0.010156763215232902,0.16631746103406117,0.046391015985576274,0.8336825389659388,0.48549534756431306,3.707218573560009,0.8177339901477833,0.22675659810901672,-0.08336671868928969
D_btc_eth_biweekly_vt25,candidate,holdout,25,-0.005204930850912115,0.02298696336426747,0.017237294080755278,-0.04650826212747483,0.12775061309768215,-0.11191411187642064,0.1579925650557621,0.008770508654918402,0.13235076210294872,0.01179633414086525,0.8676492378970513,0.30297397769516726,3.2012356590452167,0.44981412639405205,0.05646093554213105,-0.07112387515138974
D_btc_eth_biweekly_vt25,candidate,development,50,0.16854162321908794,0.9583047208790882,0.883954925224019,0.7647323883925538,0.17944281452003955,-0.22039294500571338,0.25506294471811713,0.010156763215232902,0.16631746103406117,0.09278203197115255,0.8336825389659388,0.48549534756431306,3.707218573560009,0.8177339901477833,0.2264123646227052,-0.08392760228821361
D_btc_eth_biweekly_vt25,candidate,holdout,50,-0.01312898633698889,-0.03967655325468213,-0.029908229613010835,-0.11376703752918427,0.12769482399472326,-0.11540237508268558,0.1579925650557621,0.008770508654918402,0.13235076210294872,0.0235926682817305,0.8676492378970513,0.30297397769516726,3.2012356590452167,0.44981412639405205,0.054950756537194057,-0.07345123115049135
D_btc_eth_biweekly_vt25,candidate,development,100,0.14704383989996894,0.8540007408643245,0.7912307090028589,0.6641167870318259,0.17965418069696867,-0.22141262315798427,0.25506294471811713,0.010156763215232902,0.16631746103406117,0.1855640639423051,0.8336825389659388,0.48549534756431306,3.707218573560009,0.8177339901477833,0.22572396962209673,-0.08504936948606145
D_btc_eth_biweekly_vt25,candidate,holdout,100,-0.028814175375495688,-0.16490381042242738,-0.12564770299854416,-0.2355086186128655,0.12778764011467655,-0.12234870870208403,0.15427509293680297,0.008770508654918402,0.13235076210294872,0.047185336563461,0.8676492378970513,0.30297397769516726,3.2012356590452167,0.44981412639405205,0.05193143314813775,-0.07809777604736767
btc_buy_hold,benchmark,development,10,0.6694754454370575,1.121247667247388,1.4932051537142361,0.873655174396313,0.6503008302381711,-0.7662925431645939,0.5134099616858238,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.46851243433267964,-0.3729069866897433
btc_buy_hold,benchmark,holdout,10,-0.21821159706853388,-0.33192186171076005,-0.46807366395507555,-0.42653704055876956,0.44404818879221286,-0.5115888570490235,0.49070631970260226,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1407872633813132,-0.17650783621446742
btc_buy_hold,benchmark,development,25,0.6694754454370575,1.121247667247388,1.4932051537142361,0.873655174396313,0.6503008302381711,-0.7662925431645939,0.5134099616858238,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.46851243433267964,-0.3729069866897433
