candidate,family,portfolio,mechanism,rebalance_days,development_score,cpcv_median_sharpe,cpcv_worst_fold_sharpe,cpcv_best_fold_sharpe,positive_fold_percentage,development_sharpe,development_cagr,development_max_drawdown,development_turnover,development_exposure,development_cash,drawdown_improvement_vs_frozen,exposure_score,turnover_score,simplicity_score,train_cpcv_sharpe_gap
balanced_macro_trend_vol_50_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,vol_target,14,0.528297584432492,0.4331922764342216,-0.44902881806502454,2.2301488786201213,0.6666666666666666,1.045393669197583,0.26030583426683584,-0.3225308152357155,4.429107481585519,0.22172192453731865,0.7782780754626814,0.41835323348915165,0.6005368720873696,1.0,0.792,0.6122013927633614
balanced_macro_trend_static_80_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.5281399166457967,0.46345979221688965,-0.41015372432912106,1.7725113562260433,0.6666666666666666,0.9308062434147917,0.20925310486322246,-0.2856828778444004,4.663320986888925,0.1960090614329964,0.8039909385670037,0.45520117088046674,0.5337216434690681,1.0,0.6864,0.467346451197902
balanced_macro_trend_vol_20_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,vol_target,14,0.5272752613153889,0.6206245465308156,-0.4447500917887876,2.283833889891086,0.8,1.1005542599554803,0.12024314878242426,-0.14316277565217805,2.0813350376046427,0.09463043851908653,0.9053695614809134,0.5977212730726891,0.2568740306078762,1.0,0.792,0.47992971342466473
balanced_macro_trend_static_85_m2_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.5269310372735589,0.6538583008455933,-0.6912697256661106,1.691283789603235,0.6666666666666666,0.67311100953746,0.1467374242055819,-0.31542134549227063,7.11773303334312,0.17231782428792888,0.8276821757120711,0.4254627032325965,0.4681708571487302,1.0,0.6864,0.019252708691866682
btc_macro_trend_dd_15_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,0.5269043236942985,0.7376907456423974,-1.1631596251361798,1.6137219798793019,0.7333333333333333,0.7671197018188739,0.14990056760075943,-0.36502274235861054,4.000996512207275,0.17090184354758345,0.8290981564524166,0.3758613063662566,0.4497373670268538,1.0,0.792,0.02942895617647645
btc_macro_trend_dd_20_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,0.5269043236942985,0.7376907456423974,-1.1631596251361798,1.6137219798793019,0.7333333333333333,0.7671197018188739,0.14990056760075943,-0.36502274235861054,4.000996512207275,0.17090184354758345,0.8290981564524166,0.3758613063662566,0.4497373670268538,1.0,0.792,0.02942895617647645
btc_macro_trend_dd_10_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,0.5259864923330192,0.7376907456423974,-1.1395132838826063,1.63364898839279,0.7333333333333333,0.8462680895167181,0.16511225318118083,-0.32537262468349515,3.819133034379671,0.16741405082212257,0.8325859491778774,0.415511424041372,0.4405590534140609,1.0,0.792,0.10857734387432061
balanced_macro_trend_static_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.525437931193836,0.46345979221688965,-0.6134599499910779,1.959890871888355,0.6,0.9210214648646429,0.2365009835327221,-0.31682573651218493,5.108685916944187,0.23088450894129192,0.7691154910587081,0.4240583122126822,0.6286855243466347,1.0,0.6864,0.4575616726477532
balanced_macro_trend_static_70_m1_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.5249970020232434,0.6106960548292072,-0.4641229814770555,1.975822733548809,0.8,0.844095018931309,0.147798343953071,-0.21037148345070256,5.0938568148173795,0.1346456387169653,0.8653543612830347,0.5305125652741646,0.36289841181792476,1.0,0.6864,0.2333989641021018
balanced_macro_trend_static_85_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.5249426182581901,0.46345979221688965,-0.4537243718843135,1.7390565722192344,0.6666666666666666,0.9182373536239994,0.20848349431349944,-0.28568287784440016,4.690848560379284,0.19386777761070473,0.8061322223892953,0.45520117088046697,0.5278910481261181,1.0,0.6864,0.45477756140710973
eth_macro_trend_static_85_m1_r14,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,14,0.5249136901824212,0.7239755557932303,-0.48445307516988234,1.5153474896921693,0.7333333333333333,0.7319006661080849,0.08394328998543088,-0.17026383503482712,2.117089871586325,0.08258975978548112,0.9174102402145189,0.57062021369004,0.2265039318340383,1.0,0.7020000000000001,0.007925110314854655
balanced_macro_trend_static_75_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.5247378384828582,0.46345979221688965,-0.5736500641980311,1.9146656315174277,0.6666666666666666,0.9337107244314528,0.23180560406125816,-0.28568287784440016,4.968648503556729,0.21954132240190377,0.7804586775980962,0.45520117088046697,0.597798665761028,1.0,0.6864,0.4702509322145631
balanced_macro_trend_static_80_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.5245718095533077,0.46345979221688965,-0.5209470434403253,1.8386250586088269,0.6666666666666666,0.9298897599157273,0.22182045254284755,-0.28568287784440005,4.829504103247016,0.20731848376234976,0.7926815162376503,0.4552011708804671,0.5645165640109004,1.0,0.6864,0.46642996769883766
dual_momentum_macro_trend_vol_20_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,vol_target,7,0.5238868005773847,0.797176400900441,-0.6518949984469816,2.389414520097406,0.7333333333333333,1.103407363076991,0.1255472070314383,-0.16775081843934614,3.2997895633684524,0.08627327250110607,0.9137267274988939,0.573133230285521,0.23129920379152055,1.0,0.7020000000000001,0.30623096217655
btc_macro_trend_vol_50_r14,Family A: BTC-only macro trend with drawdown control,btc,vol_target,14,0.5232363562137571,0.6042463904336068,-1.1126449271291805,2.030126041244212,0.6666666666666666,0.8835452639862179,0.19964632109675806,-0.37982782309965146,4.070631475240157,0.20852547012645586,0.7914745298735442,0.36105622562521567,0.5507427732983614,1.0,0.81,0.27929887355261107
btc_macro_trend_dd_25_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,0.5212710056253353,0.6248363900651336,-1.069464650900936,1.6969053716489297,0.7333333333333333,0.8168779422891371,0.17924377406769576,-0.36502274235861054,4.364723467862481,0.19880418535127056,0.8011958146487295,0.3758613063662566,0.5250676011773638,1.0,0.792,0.19204155222400354
balanced_macro_trend_static_75_m1_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.5196328070022282,0.6058628785461858,-0.473963354606056,1.9483524938674421,0.8,0.8362369039192608,0.13004855526901848,-0.19186570380398305,4.579101054024884,0.11902570392868442,0.8809742960713156,0.5490183449208841,0.3207993911486986,1.0,0.6864,0.23037402537307494
frozen_vol_20_r7,Family F: Frozen macro allocation plus volatility-managed exposure overlay,frozen,vol_target,7,0.518574380690193,0.31831200818118555,-0.36419925165988065,2.197610536821113,0.7333333333333333,0.7019029179930223,0.09493545949618709,-0.324789946780202,4.387612254730581,0.144439659168033,0.855560340831967,0.4160941019446651,0.38623268168647557,1.0,0.88,0.38359090981183674
btc_macro_trend_static_80_m2_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.5157651600577438,0.6638227027679834,-0.7839332973780696,1.3373497226120137,0.8,0.7076565851943308,0.11837658447377586,-0.22439206471320594,3.8568707779486546,0.14572745887411986,0.8542725411258801,0.5164919840116612,0.38488509244163177,1.0,0.7020000000000001,0.04383388242634745
frozen_dd_25_reduce_50_r14,Family E: Frozen macro allocation plus drawdown-control overlay,frozen,drawdown_brake,14,0.5146995200694376,0.3440275904558383,-0.6013929238342146,2.108784454114408,0.6666666666666666,0.811106449161096,0.24023837235967882,-0.5401821434572827,5.4559043348281016,0.33482810164424515,0.6651718983557549,0.20070190526758447,0.9092164503149912,1.0,0.7979999999999999,0.46707885870525767
btc_macro_trend_vol_40_r14,Family A: BTC-only macro trend with drawdown control,btc,vol_target,14,0.5141293274987614,0.5984070299156874,-1.1242554814069792,2.071977049563903,0.6666666666666666,0.92811651147299,0.18315741567760635,-0.3242590806405852,3.6466039514944444,0.177925583070307,0.822074416929693,0.41662496808428195,0.4664850734193108,1.0,0.81,0.3297094815573026
btc_macro_trend_static_85_m2_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.5140963499467409,0.6747936291093249,-0.7309050838649829,1.2073906667342296,0.8,0.637104252434682,0.09236455914554287,-0.22502454116809212,3.508284347563852,0.12218019789343532,0.8778198021065646,0.515859507556775,0.32358064915885276,1.0,0.7020000000000001,-0.037689376674642894
balanced_macro_trend_static_80_m1_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.5137065174344405,0.6001985183361088,-0.48365393427493375,1.9164406360434696,0.8,0.8264385247027709,0.11035623262015837,-0.16954777903219864,3.98171181791989,0.10164668352755192,0.8983533164724481,0.5713362696926685,0.27395926351723715,1.0,0.6864,0.22624000636666208
btc_macro_trend_vol_30_r14,Family A: BTC-only macro trend with drawdown control,btc,vol_target,14,0.5127600489363023,0.6803616954534224,-1.1213685764019712,2.100054948274504,0.6666666666666666,0.9758549087031233,0.15148162015847344,-0.25199675487073636,2.884416665475406,0.13586033225409452,0.8641396677459054,0.48888729385413077,0.35717851133403095,1.0,0.81,0.2954932132497009
eth_macro_trend_tipp_70_m1_r14,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,14,0.5120012441748774,0.7374836057924969,-0.5304353702492995,1.886345026324019,0.6,0.8937079783907438,0.0931294980674473,-0.11519713958656053,1.464932893523289,0.07263741992911643,0.9273625800708836,0.6256869091383066,0.19920945714043958,1.0,0.6120000000000001,0.15622437259824684
btc_macro_trend_static_85_m3_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.5111477932564039,0.6248363900651336,-0.7693440933783149,1.2005590482566078,0.8,0.6398751791379259,0.10674507730465987,-0.22217426112581706,3.8867890749063583,0.14215203446527322,0.8578479655347268,0.5187097875990501,0.37544193351503774,1.0,0.7020000000000001,0.015038789072792325
btc_macro_trend_static_75_m2_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.5093871144842007,0.6248363900651336,-0.8788340524299176,1.4383344893631766,0.7333333333333333,0.7438996786417804,0.13518074879118647,-0.23099283596670428,4.015433468215953,0.16035908848435768,0.8396409115156424,0.5098912127581628,0.42352912122396724,1.0,0.7020000000000001,0.11906328857664683
btc_macro_trend_vol_20_r14,Family A: BTC-only macro trend with drawdown control,btc,vol_target,14,0.5088293257465927,0.7458284425219889,-1.1184127324718176,2.106978266169658,0.6666666666666666,1.0045622355114003,0.10681083393450308,-0.17407783685641076,1.989871045573478,0.0918570787085629,0.9081429212914371,0.5668062118684564,0.2414934078569398,1.0,0.81,0.25873379298941146
balanced_macro_trend_dd_25_reduce_50_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,drawdown_brake,14,0.5084453079524068,0.35850263796688375,-0.6667107124678914,2.023497278052688,0.6,0.9250680308559371,0.23689671029993575,-0.33291567782155707,4.4556552067762825,0.21798704534130542,0.7820129546586946,0.40796837090331006,0.5917251555991576,1.0,0.7744,0.5665653928890534
eth_macro_trend_tipp_75_m1_r14,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,14,0.5081573323639996,0.7368090606021417,-0.5359476758676281,1.884938065275007,0.6,0.8928417586254076,0.0773515327664065,-0.09590975543509306,1.2134661296510496,0.060114344073004436,0.9398856559269956,0.6449742932897741,0.16486469179140742,1.0,0.6120000000000001,0.15603269802326591
eth_macro_trend_vol_40_r7,Family B: ETH-only macro trend with drawdown control,eth,vol_target,7,0.5076691920478652,0.4098646037661835,-0.600552120880707,2.0415516429984746,0.6,0.8318781842672611,0.1685506978475726,-0.2858929145950131,5.062845274297384,0.14204963293587775,0.8579503670641222,0.45499113412985404,0.3821811552798616,1.0,0.81,0.4220135805010776
btc_macro_trend_static_70_m2_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.5075706481730111,0.6248363900651336,-0.9537252949184716,1.5354114869182416,0.7333333333333333,0.7731375381431743,0.14841053369352974,-0.273497296751116,4.159448527941033,0.1704949346261778,0.8295050653738222,0.4673867519737511,0.45029920360520476,1.0,0.7020000000000001,0.14830114807804073
balanced_macro_trend_static_85_m1_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.5070558743018763,0.5934577026619549,-0.4931625569416415,1.8788798896228656,0.8,0.8141113160473287,0.08827889371510866,-0.14206178521360835,3.2759448392460695,0.08200556006553054,0.9179944399344695,0.5988222635112588,0.22102229074480048,1.0,0.6864,0.22065361338537381
btc_macro_trend_static_80_m3_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.507011159664525,0.6248363900651336,-0.8835485632091636,1.3456613341462593,0.7333333333333333,0.6824744496708026,0.12117554389839613,-0.24114680335320116,4.087366653491683,0.15243413000403797,0.8475658699959621,0.499737245371666,0.40259827949475874,1.0,0.7020000000000001,0.057638059605669034
btc_macro_trend_static_70_m3_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.5069170089470136,0.6248363900651336,-1.0397247459863062,1.5577506908034684,0.7333333333333333,0.7524280180054114,0.15441226406823105,-0.3396546087903066,4.377798578277322,0.17853256802770207,0.8214674319722979,0.4012294399345605,0.4715276343941466,1.0,0.7020000000000001,0.12759162794027779
eth_macro_trend_tipp_70_m2_r14,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,14,0.5062330327958611,0.6653557918147225,-0.7138347316478958,1.7837325945982003,0.5333333333333333,0.8378971648763087,0.14973738053027463,-0.1958389475814537,2.4873163237991096,0.12241160623345677,0.8775883937665432,0.5450451011434134,0.33571607649683777,1.0,0.6120000000000001,0.17254137306158623
eth_macro_trend_vol_50_r7,Family B: ETH-only macro trend with drawdown control,eth,vol_target,7,0.5060496673200242,0.3244028001368596,-0.6055114977315497,2.0260935099208104,0.5333333333333333,0.8118359198825815,0.19671868945308124,-0.3501355172002648,5.995237853593671,0.1741948036330892,0.8258051963669109,0.3907485315246023,0.4686669716795019,1.0,0.81,0.4874331197457219
frozen_vol_50_r14,Family F: Frozen macro allocation plus volatility-managed exposure overlay,frozen,vol_target,14,0.5060321000607821,0.5840105330147636,-0.512725537687129,2.2301488786201213,0.7333333333333333,0.7175417817467667,0.19951765910631925,-0.6355415699245913,6.269766655645831,0.3555780665058714,0.6444219334941286,0.10534247880027581,0.9522727272727272,1.0,0.88,0.13353124873200317
frozen_dd_15_reduce_50_r14,Family E: Frozen macro allocation plus drawdown-control overlay,frozen,drawdown_brake,14,0.505887173068908,0.35868300980618273,-0.6820519756720137,2.1013423002779796,0.6,0.8458438723924123,0.23649197891092566,-0.5401821434572823,4.6375186846038865,0.31390134529147984,0.6860986547085202,0.2007019052675848,0.8523904221703044,1.0,0.7979999999999999,0.4871608625862296
dual_momentum_macro_trend_dd_10_reduce_50_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,drawdown_brake,7,0.5048804771347511,0.48225934952207694,-0.6989766268269557,1.8216074091322965,0.6,0.7416430258504371,0.1644863947712656,-0.37699810330971595,6.010587942202291,0.16741405082212257,0.8325859491778774,0.3638859454151512,0.45248817300126093,1.0,0.6864,0.2593836763283601
btc_macro_trend_static_75_m3_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.5047080703875837,0.6248363900651336,-0.9668782366306036,1.4462508935948333,0.7333333333333333,0.70396884450286,0.1325053762785411,-0.29498753295842794,4.262723525081846,0.16264450066321584,0.8373554993367842,0.4458965157664392,0.42956519077820876,1.0,0.7020000000000001,0.07913245443772643
eth_macro_trend_tipp_80_m1_r14,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,14,0.5043764879036752,0.736150268458678,-0.5412442699178223,1.8833880784070047,0.6666666666666666,0.8920215989580017,0.06167230200628415,-0.07665540382786995,0.9650326769526079,0.04776733559297078,0.9522326644070293,0.6642286448969972,0.13100279445232021,1.0,0.6120000000000001,0.15587133049932367
balanced_macro_trend_dd_15_reduce_50_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,drawdown_brake,14,0.5039129786250026,0.3380172643680129,-0.5466398872289365,1.9419762561762726,0.6,0.9459770294497394,0.222476949947908,-0.3084069009692457,3.819133034379671,0.19880418535127056,0.8011958146487295,0.4324771477556214,0.5396533419064317,1.0,0.7744,0.6079597650817266
frozen_vol_40_r7,Family F: Frozen macro allocation plus volatility-managed exposure overlay,frozen,vol_target,7,0.503237149383373,0.3092237251114727,-0.4338296424868527,2.1783284271493204,0.6666666666666666,0.6793734771515874,0.16442229734082914,-0.5598083778833807,8.491387599704108,0.28695872890519575,0.7130412710948042,0.18107567084148646,0.76480919522063,1.0,0.88,0.37014975204011463
eth_macro_trend_vol_30_r7,Family B: ETH-only macro trend with drawdown control,eth,vol_target,7,0.502812109693154,0.4446521124556845,-0.5952883556322397,2.0505137396101363,0.6,0.8588502965792906,0.13574332438406156,-0.2188043458751907,3.8796816509101957,0.10773804533388107,0.8922619546661189,0.5220797028496764,0.2898666457792515,1.0,0.81,0.4141981841236061
balanced_macro_trend_dd_10_reduce_50_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,drawdown_brake,14,0.5021008852449192,0.3380172643680129,-0.4944619237175007,1.8819054640736288,0.6,0.9338653251751216,0.2076729435298701,-0.2932459734585817,3.546337817638266,0.17613353263577478,0.8238664673642252,0.4476380752662854,0.47811392572411926,1.0,0.7744,0.5958480608071086
dual_momentum_macro_trend_static_75_m2_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,7,0.5020379981334319,0.5305620131087422,-0.8444552767473845,1.9509993934417338,0.5333333333333333,0.6427897792986468,0.15844757882729588,-0.38912740394273115,8.161775100358282,0.1961783015541628,0.8038216984458372,0.351756644782136,0.5329974654225502,1.0,0.6084,0.1122277661899046
balanced_macro_trend_static_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.5018790034072399,0.4120217709160269,-0.44958796340600127,1.7595172460702118,0.6666666666666666,0.8194249428311966,0.1220847228024633,-0.22253611824125707,3.201424645834516,0.13069975556474359,0.8693002444352564,0.51834793048361,0.3547840793806349,1.0,0.6864,0.4074031719151697
btc_macro_trend_static_70_m1_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.5014920858278389,0.722180693084169,-0.9165692153081825,1.5353903704872836,0.7333333333333333,0.7430997857671522,0.08333365405783844,-0.16231511147549438,2.4071820127818047,0.09648169385296645,0.9035183061470335,0.5785689372493728,0.253651578865101,1.0,0.7020000000000001,0.020919092682983198
dual_momentum_macro_trend_vol_30_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,vol_target,14,0.500948426525431,0.5740443397111259,-0.8146731744404266,2.269112697462074,0.7333333333333333,1.0793096383147383,0.17146901507275847,-0.2339739453033456,3.2888375090180966,0.13675945939876885,0.8632405406012311,0.5069101034215215,0.3651684055258648,1.0,0.7020000000000001,0.5052652986036124
eth_macro_trend_tipp_85_m1_r14,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,14,0.5006559930956037,0.7355063349516158,-0.5463352509440269,1.8816982808050244,0.6666666666666666,0.8912446144196718,0.04609478034027226,-0.0574357455982859,0.7195477427657592,0.03558907480140014,0.9644109251985998,0.6834483031265812,0.09760369074556774,1.0,0.6120000000000001,0.15573827946805607
dual_momentum_macro_trend_vol_50_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,vol_target,14,0.5005692258604114,0.4545124061023643,-0.8090337519376967,2.2369352001206986,0.6666666666666666,1.0448309610850528,0.2580306180600678,-0.3522941991061559,4.858226715412558,0.21737880858243755,0.7826211914175625,0.38858984961871124,0.5824999242966616,1.0,0.7020000000000001,0.5903185549826885
frozen_dd_15_reduce_50_r7,Family E: Frozen macro allocation plus drawdown-control overlay,frozen,drawdown_brake,7,0.5003351166356591,0.1922618523193856,-0.550115975164554,1.9688775234395806,0.5333333333333333,0.6241858808237479,0.16596429994153028,-0.5188084556271116,7.456402590931738,0.29384653712007974,0.7061534628799202,0.22207559309775549,0.7897309155717228,1.0,0.7979999999999999,0.4319240285043623
dual_momentum_macro_trend_static_70_m2_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,7,0.49985059758678896,0.5305620131087422,-0.8554605876673426,2.023927605995118,0.5333333333333333,0.6429169136740442,0.16380161660445336,-0.4482296502130395,8.34831964705353,0.20595006577555952,0.7940499342244405,0.2926543985118276,0.5597015121547946,1.0,0.6084,0.11235490056530206
eth_macro_trend_tipp_75_m2_r14,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,14,0.4996465656561073,0.6648034071180943,-0.7227097291378355,1.7749463968309678,0.5333333333333333,0.8350294159637802,0.12438678793468716,-0.16280475017324358,2.0429387749799006,0.10057210821721642,0.8994278917827836,0.5780792985516235,0.27582085240599674,1.0,0.6120000000000001,0.17022600884568595
dual_momentum_macro_trend_static_80_m2_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.4995119407170595,0.43371539056750824,-0.6337730757700286,1.5991861175792401,0.6666666666666666,0.7285227400384301,0.1519823772256632,-0.3104878494877463,5.067834826114412,0.1844698442652501,0.8155301557347499,0.4303961992371208,0.49431529697051874,1.0,0.6084,0.29480734947092185
balanced_macro_trend_tipp_70_m1_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.4995064488974439,0.5839522985410089,-0.423529334267527,2.1179795283124037,0.7333333333333333,0.7950835651759415,0.08356191802566104,-0.1714509294946297,2.518308153528174,0.07486401953388866,0.9251359804661113,0.5694331192302374,0.20283774123711068,1.0,0.5984,0.21113126663493254
btc_macro_trend_static_75_m1_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.49868726326498436,0.7198141091839423,-0.8990595987030071,1.5065252007933532,0.7333333333333333,0.7366862921710724,0.07164311595137018,-0.13615125766214564,2.0978055501316155,0.08286708339254152,0.9171329166074584,0.6047327910627215,0.2178585978237143,1.0,0.7020000000000001,0.016872182987130113
dual_momentum_macro_trend_static_75_m2_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.4983942067239998,0.43371539056750824,-0.7048200097240812,1.7055104277778668,0.6666666666666666,0.774504320183468,0.1708390244059581,-0.31048784948774644,5.246067768790824,0.1962067417160803,0.8037932582839197,0.4303961992371207,0.5257661174123537,1.0,0.6084,0.3407889296159598
dual_momentum_macro_trend_vol_40_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,vol_target,14,0.4978205189949284,0.5009903447391854,-0.8201854176296948,2.252135429056767,0.6666666666666666,1.0631407757889604,0.21963696049582593,-0.30145327404664435,4.228675229689642,0.17994911566732094,0.820050884332679,0.4394307746782228,0.47931146938115904,1.0,0.7020000000000001,0.562150431049775
dual_momentum_macro_trend_static_70_m2_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.49770119224704135,0.43371539056750824,-0.7660198573297013,1.7788948926119987,0.6,0.7992573847064276,0.18484029200828855,-0.310487849487746,5.388967307034937,0.2073237618071378,0.7926762381928623,0.43039619923712114,0.5555558812061399,1.0,0.6084,0.36554199413891936
dual_momentum_macro_trend_static_80_m2_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,7,0.4976178067901147,0.5178496182822925,-0.832711691936037,1.812408727393434,0.5333333333333333,0.5972578248349389,0.13609311033249405,-0.3677569275156036,7.895032880278766,0.18277446135539813,0.8172255386446019,0.3731271212092635,0.49658052840009353,1.0,0.6084,0.07940820655264647
balanced_macro_trend_static_75_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.4974656358433226,0.41214240350783227,-0.4505665070292011,1.7247068907196426,0.6666666666666666,0.804666717308714,0.10592899074345175,-0.20176879877857468,2.8499002450856357,0.11460569123674283,0.8853943087632572,0.5391152499462925,0.31109679189160827,1.0,0.6864,0.3925243138008817
dual_momentum_macro_trend_static_85_m3_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.4959493553508858,0.43371539056750824,-0.6523987186964764,1.4931162237633746,0.6666666666666666,0.676552735013707,0.13680964701962472,-0.310487849487746,5.051361048859149,0.17534535624222022,0.8246546437577797,0.43039619923712114,0.46986482906465077,1.0,0.6084,0.2428373444461988
btc_macro_trend_static_80_m1_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.49570093912816526,0.7171964497855454,-0.8808329579486539,1.476285597255902,0.7333333333333333,0.7293396315546484,0.05924457430898533,-0.10964468062146127,1.7603142992336833,0.06850987135951299,0.931490128640487,0.6312393681034059,0.18011330796770764,1.0,0.7020000000000001,0.012143181769103006
balanced_macro_trend_tipp_75_m1_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.49532873357494467,0.5801392189747641,-0.4278243938224832,2.1157212298219905,0.8,0.7902923621631643,0.06938638652073847,-0.14385726795551357,2.092279733668261,0.06203781270736094,0.937962187292639,0.5970267807693536,0.1680862165723789,1.0,0.5984,0.21015314318840028
dual_momentum_macro_trend_static_85_m2_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.4948666218715838,0.4231992809934334,-0.6064222348478896,1.4723945983535154,0.6666666666666666,0.6478667743853724,0.12172421968724123,-0.31047635746947133,4.8390548031702,0.16558871089748883,0.8344112891025112,0.4304076912553958,0.4437203984655654,1.0,0.6084,0.22466749339193903
eth_macro_trend_vol_20_r7,Family B: ETH-only macro trend with drawdown control,eth,vol_target,7,0.4938233395522439,0.4473269387428635,-0.5896923832498978,2.0593144543748636,0.6,0.8628544821268025,0.09259018716167788,-0.1488232934444763,2.5963888845380807,0.07192062541096954,0.9280793745890304,0.5920607552803908,0.19350073027237044,1.0,0.81,0.415527543383939
eth_macro_trend_tipp_80_m2_r14,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,14,0.4931580176658781,0.6632504982735755,-0.7308884300122869,1.7660708381343144,0.5333333333333333,0.8322673627954623,0.09915825899852315,-0.12991875178951928,1.6114645763950868,0.07936294023968897,0.9206370597603111,0.6109652969353478,0.2176543200136473,1.0,0.6120000000000001,0.1690168645218868
dual_momentum_macro_trend_static_80_m3_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.4931453701361289,0.43371539056750824,-0.7526113979717302,1.5946827990451768,0.6666666666666666,0.7131020947431996,0.15222377525270048,-0.310487849487746,5.224742959973558,0.18731994671307906,0.812680053286921,0.43039619923712114,0.5019525844822336,1.0,0.6084,0.2793867041756914
balanced_macro_trend_static_80_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.4926086489974537,0.4122188540353113,-0.45186228269980916,1.6863885144035609,0.6666666666666666,0.7875645346033562,0.08852218884820795,-0.17701069943189618,2.449909430148407,0.0969664758083002,0.9030335241916998,0.563873349292971,0.26321519655322456,1.0,0.6864,0.3753456805680449
